Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
36001,Albany County,315,-73.98,42.6,1381.23,4.72,2.53,3,3,73,539,6,42901,759,21,86204,7719,764,651727,7465,453,582065,5044,201,417366,13162,614,1335750,2453,426,132632,16584,1232,1528718,3115,58,206583,10095,502,418270,7946,156,404491,38627,1013,2100502,2162,178,62020,11932,982,304272,8247,1044,415155,7,13,526
36003,Allegany County,47,-78.04,42.24,2678.77,0.0,0.0,7,4,190,21,5,1041,74,5,6662,728,66,78661,136,17,6964,106,29,2947,236,36,10753,24,14,1180,223,37,9260,,,,233,28,7066,1907,8,41551,1571,83,66757,66,10,1310,1199,94,21434,480,118,9184,,,
36005,Bronx County,1468,-73.87,40.85,125.06,33.08,68.91,,,,,,,1939,10,250581,11552,1353,815155,10672,661,782088,2700,306,164954,3889,487,218597,9065,2164,432171,4833,817,299919,639,21,55219,9426,500,400436,18869,287,1080392,115615,2574,6625177,3357,172,443710,15309,1931,439560,9397,2165,350565,33,41,1696
36015,Chemung County,84,-76.77,42.14,1063.88,2.47,0.72,,,,49,4,7888,121,4,12641,1252,147,82698,1371,85,87516,372,30,18093,787,80,56826,330,66,16152,744,92,38604,200,10,14449,1637,77,51264,408,15,16427,5893,187,306793,291,32,6112,2784,184,56680,843,191,23880,,,
36007,Broome County,199,-75.84,42.15,1852.32,2.91,1.45,12,7,310,15,6,1072,764,16,65614,2932,395,228841,3791,191,208113,1648,76,62952,2064,199,157535,978,144,39286,3691,294,212800,1366,29,117211,4280,190,160701,660,38,16283,16370,483,886126,522,71,15050,7144,489,152637,2525,491,72651,,,
36009,Cattaraugus County,77,-78.65,42.22,3425.33,2.44,0.08,59,15,926,117,18,7655,80,7,8035,544,132,38033,475,56,24485,204,28,10522,688,64,43977,147,47,5531,539,97,31293,305,9,21295,529,62,38265,712,13,37601,3153,155,150866,402,22,6436,3829,196,85788,911,188,24144,,,
36011,Cayuga County,77,-76.57,42.81,1904.62,2.67,0.31,57,10,2137,,,,,,,933,215,60529,909,72,59346,410,29,26213,325,64,22986,135,46,5291,378,85,21244,64,4,3606,444,68,21500,409,15,8972,3625,173,167798,354,41,10385,1642,170,38440,637,169,19294,,,
36013,Chautauqua County,128,-79.42,42.29,2809.51,2.63,0.36,14,9,548,60,11,2872,135,11,11238,1759,239,98852,1366,104,75025,412,53,20722,733,144,43739,351,91,17307,944,173,46910,1256,9,98764,1458,122,50095,174,16,3382,6923,251,299231,634,60,26525,4357,323,89983,1740,372,46301,,,
36017,Chenango County,47,-75.61,42.48,2327.52,2.09,0.06,18,7,722,6,3,762,39,3,6234,280,83,16880,225,26,11893,366,19,14393,1098,42,90833,111,24,5913,210,50,8671,523,3,55083,756,26,37593,63,7,1293,1452,106,70379,140,19,3092,725,85,13619,350,104,9947,,,
36019,Clinton County,80,-89.42,38.59,2893.96,2.75,0.22,13,7,429,,,,148,9,14428,812,164,56246,734,79,43701,302,34,17242,427,83,24594,316,80,14825,561,108,33991,64,4,2836,575,70,20385,140,10,4947,6560,209,307030,163,23,4546,2338,188,54310,574,147,17962,,,
36021,Columbia County,62,-76.42,41.04,1679.78,4.27,0.03,76,10,2735,,,,39,4,4253,1044,269,56741,652,47,36809,223,45,15897,273,59,16193,142,54,6338,666,183,56042,85,6,4315,361,113,17542,321,17,10037,4071,165,192853,234,78,12487,1474,188,46639,709,141,23089,5,3,184
36023,Cortland County,47,-76.07,42.58,1298.93,2.83,0.28,22,6,1117,8,3,249,21,3,2360,398,96,29075,238,25,12786,122,19,3735,419,45,28667,121,36,4063,830,71,57564,362,7,26718,256,46,8355,78,5,1443,2764,109,122221,183,30,4295,2378,119,39254,524,117,17079,1,3,125
36025,Delaware County,45,-75.4,39.92,3800.92,1.84,0.02,22,11,672,45,4,2226,60,5,6723,374,108,26860,291,29,14556,225,61,27694,338,41,19649,118,42,4377,166,68,6881,,,,111,44,4062,37,7,2617,1605,122,68446,157,28,3023,911,128,22313,549,127,16954,3,3,100
36027,Dutchess County,296,-73.75,41.72,2137.53,3.22,1.0,97,30,2910,149,10,9764,844,10,107922,4569,982,281657,1797,220,148672,943,141,53831,2709,341,209633,1422,333,74749,7877,801,811891,1059,30,99114,4392,442,198986,9992,123,400672,18594,826,1161387,1174,188,42379,8672,788,229625,3346,754,131016,16,14,738
36035,Fulton County,54,-90.18,40.47,1380.05,2.68,0.43,31,6,1713,,,,,,,476,149,31320,321,41,18861,168,15,9779,233,43,13570,125,32,5182,268,60,11776,103,9,5679,377,48,15853,9,5,266,3155,170,143192,169,26,2785,1089,122,25416,724,122,22489,0,3,38
36037,Genesee County,58,-83.73,43.02,1282.95,2.36,0.2,2,3,153,45,6,3292,83,4,8217,721,154,43071,1157,75,65861,165,23,10689,327,47,22640,118,35,6613,317,72,16259,60,4,3089,455,49,17511,81,8,1568,2755,122,117931,739,26,31088,1774,130,39369,686,150,18653,,,
36029,Erie County,950,-80.14,42.18,2730.06,3.62,6.23,34,11,973,118,12,11699,1762,31,167733,15879,2137,1129709,21779,1050,1573567,5707,317,371294,33188,1216,2499816,5906,914,298538,25558,2168,1827354,10481,269,1015799,23363,1540,943417,11664,340,398549,75876,2609,4232153,5052,408,535851,33766,2256,789493,15941,2405,545071,29,25,700
36031,Essex County,38,-73.75,44.06,4963.26,0.0,0.0,17,15,808,,,,36,5,2876,903,154,100032,77,12,4723,121,26,5653,203,47,12713,146,48,4856,225,77,11930,114,5,6235,107,43,5813,379,18,16372,2029,159,93641,179,44,11299,1875,205,65443,382,93,14936,,,
36033,Franklin County,48,-95.22,33.2,4398.67,1.82,0.02,54,8,3084,,,,25,3,2714,477,116,24537,188,23,9435,127,25,6739,176,42,9432,106,36,4147,358,60,22703,,,,219,37,10457,383,6,11132,3497,144,178960,186,24,5364,1446,110,40555,220,83,6474,,,
36039,Greene County,48,-90.39,39.36,1704.38,1.63,0.1,38,7,1958,,,,56,3,6857,443,161,21666,743,30,49001,237,24,14620,330,45,24937,209,51,10857,265,85,14609,,,,205,53,8887,14,6,914,942,77,40798,497,39,12662,1983,205,52506,368,109,12619,,,
36041,Hamilton County,5,-97.97,31.64,4682.39,0.0,0.0,12,3,477,,,,,,,77,27,3111,,,,8,3,321,71,5,12914,8,6,288,8,4,104,,,,18,5,899,,,,27,5,992,127,16,4472,232,55,9535,80,17,3716,,,
36043,Herkimer County,61,-74.95,43.49,3773.55,2.09,0.2,5,4,175,39,5,2135,47,7,3543,484,142,42139,565,28,44844,85,17,3505,271,38,10218,111,36,3654,165,52,6529,,,,231,49,10096,164,8,4541,1981,111,82429,174,31,10271,1307,160,28982,786,130,17350,,,
36045,Jefferson County,118,-94.17,29.83,3483.35,2.45,0.23,23,6,494,40,9,2572,185,9,17897,1627,258,107383,848,60,47602,556,46,27946,749,110,55887,637,134,29965,742,139,43945,358,13,23931,1404,97,49894,217,23,5486,6075,258,328366,220,63,8173,3364,292,84902,1137,259,31340,0,4,38
36053,Madison County,68,-95.95,30.96,1712.87,2.01,0.09,35,9,1526,14,3,632,20,3,2064,552,149,32876,497,42,27522,128,21,5486,355,54,19910,100,42,4353,514,103,25073,130,4,8379,380,85,18521,2348,17,106683,3031,156,146926,113,34,5153,1579,142,34280,477,146,13717,,,
36057,Montgomery County,50,-95.51,30.3,1062.81,2.19,0.51,,,,43,3,3074,,,,405,111,21165,334,41,20391,175,19,7884,182,42,10149,59,18,2527,283,54,10711,144,5,13315,237,48,7944,33,5,868,3696,188,179621,86,17,1810,915,102,19571,596,109,21570,,,
36047,Kings County,2712,-73.95,40.65,213.89,23.13,80.68,0,3,20,,,,4431,39,530012,28256,4632,1757826,23540,3239,1331691,11424,1557,961126,16130,1578,1452551,18072,4869,905421,24578,6326,1781774,3164,87,237638,23076,1834,1073365,35170,1222,1528178,264074,6974,11952892,7579,1524,651617,42523,6140,1408231,29612,6179,984886,118,143,6217
36049,Lewis County,27,-91.7,40.09,3345.27,0.0,0.0,80,21,4162,,,,64,15,6223,194,67,12156,70,5,3790,32,15,836,73,17,4437,41,12,1308,128,23,5985,,,,51,18,3308,,,,958,46,52471,68,16,979,462,59,7923,237,68,6417,,,
36051,Livingston County,62,-88.56,40.87,1658.34,3.09,0.06,29,8,758,,,,47,4,4626,1122,140,89953,526,43,28391,148,24,5044,208,46,10024,184,35,6991,350,82,15476,64,4,4404,301,59,12220,65,9,1454,1669,122,81674,100,28,2726,1960,138,36927,782,147,18567,,,
36055,Monroe County,757,-90.18,38.27,1726.62,3.52,6.14,329,12,21471,66,7,5077,1057,28,100608,13609,1648,942253,14901,885,1072616,8474,353,704028,12164,1018,1155772,6033,896,356990,24280,1908,1764408,11268,113,986166,21897,1077,1042167,28779,306,1702876,68273,1939,3184083,4000,316,120218,23441,1657,539095,9775,1733,347493,38,30,2240
36059,Nassau County,1392,-73.56,40.74,816.45,3.81,47.88,89,17,3906,20,4,2072,2768,54,357480,29045,4674,2317127,22164,2835,1895274,8500,706,827107,35074,2913,3833632,10422,2809,808767,37061,7172,3129811,16925,218,1897301,31144,2944,1646189,19687,728,910846,126558,5894,8549085,7947,895,552232,43821,3742,1297790,26567,4896,1042740,83,53,2355
36061,New York County,1669,-73.96,40.78,83.12,48.03,81.17,69,11,3984,72,6,18789,6512,72,975128,35267,1929,3795697,62700,6228,7401818,207955,4372,39089748,292108,6387,107555178,69340,9242,7461705,324083,16189,52503588,78573,1115,15751022,128194,3838,10351195,140202,1692,11172664,261722,8374,20287740,38764,4784,4344052,127533,9713,6489797,107608,10350,8156194,306,212,23632
36079,Putnam County,98,-89.27,41.2,637.67,2.31,0.38,33,13,1127,,,,152,6,17182,2515,597,176922,1214,118,83221,313,48,28389,534,114,35448,201,102,11414,1349,280,91210,142,6,14949,846,244,38848,243,41,8727,4888,254,284194,745,91,24195,1818,225,51895,1291,308,51513,1,3,92
