Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
41001,Baker County,17,-82.28,30.31,7999.18,0.0,0.06,7.0,8.0,250.0,141.0,3.0,6308.0,146.0,6.0,14244.0,254.0,75.0,9086.0,59.0,14.0,1957.0,57.0,9.0,2608.0,98.0,24.0,4955.0,30.0,17.0,1389.0,219.0,44.0,8664.0,,,,81.0,19.0,2879.0,196.0,3.0,10837.0,674.0,53.0,36543.0,84.0,10.0,2073.0,522.0,58.0,11403.0,157.0,50.0,4079.0,,,
41003,Benton County,95,-94.05,45.72,1756.98,0.05,0.23,473.0,48.0,30024.0,10.0,3.0,778.0,,,,1146.0,204.0,69084.0,304.0,52.0,19001.0,380.0,49.0,22950.0,642.0,115.0,60319.0,512.0,137.0,21573.0,2762.0,261.0,255201.0,2948.0,8.0,497696.0,603.0,93.0,24222.0,457.0,36.0,14759.0,6037.0,294.0,383348.0,234.0,35.0,5420.0,3147.0,234.0,65481.0,1399.0,205.0,55138.0,,,
41005,Clackamas County,419,-122.23,45.16,4875.09,0.09,0.23,890.0,67.0,35278.0,173.0,11.0,11762.0,351.0,23.0,34035.0,13937.0,1941.0,913889.0,10623.0,657.0,781695.0,3673.0,200.0,411345.0,5652.0,801.0,661753.0,3151.0,763.0,198966.0,7882.0,1427.0,668325.0,1632.0,81.0,172525.0,8718.0,684.0,391746.0,1461.0,151.0,50269.0,22935.0,1409.0,1446009.0,1813.0,207.0,53516.0,12990.0,910.0,326989.0,6908.0,989.0,229887.0,12.0,14.0,699.0
41007,Clatsop County,41,-123.67,45.98,2209.13,0.02,0.52,247.0,37.0,14993.0,,,,36.0,6.0,3718.0,942.0,209.0,51192.0,189.0,30.0,13187.0,110.0,25.0,6097.0,262.0,51.0,19411.0,404.0,91.0,17616.0,328.0,102.0,12680.0,83.0,5.0,5784.0,315.0,65.0,11210.0,56.0,15.0,1321.0,2534.0,142.0,140523.0,273.0,30.0,8960.0,3837.0,282.0,106288.0,558.0,125.0,14548.0,7.0,3.0,163.0
41009,Columbia County,52,-76.42,41.04,1784.87,0.03,0.34,162.0,28.0,10597.0,74.0,7.0,6840.0,143.0,7.0,17131.0,619.0,149.0,38073.0,92.0,15.0,4571.0,47.0,15.0,2467.0,327.0,49.0,24064.0,67.0,38.0,2947.0,328.0,84.0,15835.0,,,,326.0,39.0,12989.0,131.0,14.0,9219.0,1185.0,127.0,45920.0,49.0,15.0,720.0,1197.0,101.0,26318.0,408.0,93.0,11863.0,,,
41011,Coos County,65,-124.11,43.22,4214.04,0.02,0.01,638.0,71.0,36392.0,56.0,6.0,3332.0,33.0,3.0,4416.0,1018.0,193.0,56911.0,361.0,45.0,18559.0,212.0,40.0,9729.0,469.0,72.0,30998.0,292.0,76.0,9326.0,469.0,109.0,22818.0,28.0,3.0,1462.0,1691.0,84.0,61314.0,59.0,13.0,2056.0,4138.0,209.0,231938.0,799.0,26.0,31303.0,1866.0,169.0,53795.0,571.0,134.0,14409.0,,,
41013,Crook County,24,-120.38,44.15,7736.14,0.0,0.03,48.0,17.0,3884.0,16.0,4.0,996.0,3.0,3.0,263.0,782.0,112.0,68677.0,148.0,17.0,9816.0,93.0,12.0,8847.0,94.0,23.0,5414.0,68.0,31.0,4961.0,160.0,49.0,8606.0,,,,151.0,31.0,5371.0,72.0,8.0,1462.0,590.0,43.0,31550.0,21.0,9.0,549.0,595.0,48.0,13621.0,235.0,64.0,7722.0,,,
41015,Curry County,23,-124.22,42.43,4237.46,0.01,0.24,121.0,31.0,5808.0,,,,65.0,3.0,7214.0,398.0,100.0,16781.0,25.0,9.0,976.0,39.0,16.0,2172.0,197.0,28.0,12699.0,101.0,49.0,2816.0,139.0,34.0,5800.0,,,,86.0,20.0,3931.0,19.0,3.0,421.0,1104.0,98.0,51647.0,30.0,12.0,1787.0,969.0,113.0,24109.0,158.0,44.0,4328.0,,,
41017,Deschutes County,195,-121.17,43.82,7907.49,0.02,0.87,279.0,48.0,18025.0,73.0,5.0,4383.0,391.0,30.0,37535.0,7540.0,1350.0,483495.0,1678.0,283.0,116998.0,1890.0,158.0,131460.0,2406.0,360.0,222829.0,1424.0,646.0,75575.0,4331.0,1037.0,301593.0,156.0,29.0,14222.0,5373.0,461.0,268440.0,1024.0,103.0,32396.0,11921.0,897.0,794076.0,2197.0,170.0,51110.0,9713.0,672.0,282714.0,3006.0,587.0,112581.0,8.0,13.0,487.0
41019,Douglas County,111,-88.22,39.76,13130.5,0.01,0.15,1090.0,120.0,64934.0,43.0,6.0,2648.0,149.0,11.0,17449.0,1900.0,348.0,101937.0,746.0,61.0,44219.0,339.0,30.0,15966.0,808.0,126.0,51950.0,281.0,118.0,10033.0,945.0,165.0,45294.0,82.0,9.0,6564.0,2456.0,131.0,81122.0,177.0,17.0,5041.0,6675.0,328.0,502074.0,316.0,29.0,8242.0,3562.0,264.0,82537.0,1063.0,243.0,32464.0,9.0,6.0,254.0
