Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
35001,Bernalillo County,675,-106.69,35.03,3022.95,0.22,0.54,16.0,12.0,1047.0,56.0,13.0,4099.0,1394.0,15.0,154818.0,20734.0,1465.0,1257333.0,10672.0,730.0,644510.0,5452.0,290.0,328608.0,12692.0,979.0,945546.0,3809.0,1021.0,184381.0,32518.0,2213.0,2547755.0,5007.0,102.0,354529.0,17125.0,803.0,557135.0,3421.0,242.0,125648.0,51227.0,2016.0,2736775.0,3616.0,242.0,102511.0,29959.0,1508.0,705868.0,10095.0,1487.0,379028.0,18.0,17.0,623.0
35003,Catron County,4,-108.38,33.9,17951.07,0.0,0.0,,,,,,,12.0,3.0,458.0,28.0,6.0,692.0,,,,,,,,,,,,,74.0,3.0,4023.0,,,,9.0,3.0,140.0,,,,124.0,4.0,2095.0,5.0,3.0,123.0,21.0,5.0,171.0,19.0,7.0,443.0,,,
35005,Chaves County,65,-104.51,33.3,15735.74,0.0,0.14,10.0,3.0,438.0,309.0,50.0,25081.0,95.0,9.0,7111.0,903.0,118.0,38965.0,455.0,48.0,22678.0,148.0,20.0,6250.0,485.0,99.0,28582.0,220.0,61.0,9001.0,645.0,91.0,45658.0,107.0,10.0,9006.0,351.0,63.0,10317.0,52.0,6.0,1188.0,3390.0,182.0,177390.0,123.0,21.0,2576.0,2442.0,134.0,50749.0,834.0,122.0,23066.0,,,
35006,Cibola County,27,-107.94,34.87,11767.07,0.0,0.46,,,,,,,73.0,4.0,6181.0,118.0,23.0,4837.0,62.0,7.0,3125.0,26.0,7.0,1261.0,86.0,23.0,3606.0,14.0,6.0,519.0,27.0,10.0,1342.0,,,,407.0,10.0,18393.0,276.0,4.0,12802.0,1514.0,46.0,65259.0,103.0,3.0,2727.0,932.0,41.0,21607.0,109.0,25.0,2913.0,,,
35007,Colfax County,12,-97.08,41.57,9758.4,0.0,0.0,,,,20.0,3.0,947.0,33.0,7.0,2444.0,115.0,45.0,4770.0,9.0,5.0,1025.0,18.0,6.0,609.0,114.0,25.0,5120.0,59.0,18.0,2282.0,48.0,18.0,1779.0,,,,127.0,19.0,4606.0,,,,414.0,26.0,20137.0,8.0,5.0,640.0,959.0,64.0,22832.0,118.0,36.0,2849.0,,,
35009,Curry County,49,-124.22,42.43,3648.66,0.01,0.29,35.0,7.0,1351.0,,,,120.0,6.0,8825.0,630.0,91.0,28469.0,422.0,36.0,19975.0,206.0,15.0,12616.0,417.0,69.0,25029.0,235.0,63.0,8779.0,479.0,76.0,29517.0,26.0,4.0,1924.0,364.0,42.0,8607.0,73.0,10.0,2506.0,3134.0,117.0,106845.0,78.0,11.0,1400.0,1974.0,93.0,32663.0,617.0,114.0,17687.0,7.0,3.0,202.0
35011,De Baca County,2,-104.42,34.3,6044.88,0.0,0.0,,,,,,,,,,17.0,7.0,444.0,,,,15.0,3.0,576.0,,,,,,,,,,,,,,,,,,,42.0,3.0,1922.0,,,,34.0,5.0,623.0,24.0,7.0,488.0,,,
35013,Doña Ana County,218,-106.85,32.33,9883.51,0.02,0.53,54.0,14.0,3938.0,26.0,3.0,1106.0,299.0,21.0,26726.0,3407.0,447.0,140915.0,1228.0,118.0,69854.0,306.0,55.0,15604.0,1755.0,271.0,100896.0,787.0,216.0,27252.0,3813.0,337.0,241180.0,233.0,12.0,13606.0,3048.0,187.0,200480.0,526.0,39.0,26188.0,15621.0,602.0,611657.0,537.0,41.0,13591.0,6250.0,336.0,125215.0,1665.0,325.0,46285.0,7.0,8.0,90.0
35015,Eddy County,61,-98.91,47.71,10870.55,0.01,0.73,67.0,8.0,3253.0,3887.0,164.0,375131.0,170.0,16.0,13960.0,2178.0,142.0,144731.0,594.0,75.0,42499.0,210.0,22.0,13278.0,526.0,70.0,37764.0,437.0,78.0,29981.0,638.0,91.0,45402.0,42.0,6.0,2029.0,1354.0,63.0,116214.0,53.0,18.0,1263.0,2542.0,117.0,127997.0,114.0,15.0,2849.0,2308.0,149.0,52212.0,847.0,137.0,40533.0,,,
35017,Grant County,28,-96.03,45.94,10272.39,0.0,0.08,4.0,3.0,74.0,1060.0,3.0,80045.0,54.0,5.0,4067.0,437.0,64.0,19015.0,116.0,19.0,3277.0,72.0,14.0,3308.0,160.0,35.0,8791.0,59.0,27.0,2440.0,136.0,31.0,5150.0,130.0,4.0,7048.0,55.0,16.0,1545.0,94.0,5.0,2320.0,1373.0,70.0,65749.0,13.0,6.0,284.0,724.0,64.0,10480.0,226.0,66.0,6015.0,,,
