Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
25001,Barnstable County,228,-70.3,41.7,1139.34,0.2,0.27,104.0,49.0,6427.0,48.0,5.0,3628.0,206.0,9.0,26505.0,6288.0,1386.0,448839.0,1443.0,186.0,98491.0,964.0,140.0,58332.0,1830.0,289.0,176392.0,1427.0,420.0,81914.0,4575.0,754.0,352678.0,665.0,28.0,59039.0,3488.0,730.0,237985.0,1237.0,103.0,55916.0,14795.0,772.0,884548.0,1706.0,243.0,91545.0,9697.0,1075.0,480597.0,3457.0,757.0,151403.0,22.0,14.0,763.0
25003,Berkshire County,129,-73.23,42.4,2450.97,0.05,0.11,34.0,12.0,1510.0,49.0,3.0,2595.0,228.0,13.0,21677.0,2392.0,497.0,158353.0,1028.0,94.0,61953.0,572.0,66.0,32999.0,1585.0,150.0,129558.0,627.0,137.0,29809.0,2601.0,312.0,195718.0,737.0,13.0,65391.0,1644.0,249.0,115119.0,3188.0,57.0,183271.0,10780.0,423.0,630202.0,1710.0,108.0,53949.0,5117.0,485.0,157712.0,1827.0,341.0,70127.0,8.0,9.0,297.0
25005,Bristol County,576,-71.09,41.74,1528.31,0.38,0.66,182.0,76.0,9792.0,60.0,6.0,4321.0,561.0,22.0,56247.0,10930.0,1729.0,827213.0,14875.0,586.0,1289808.0,2365.0,161.0,196515.0,4015.0,533.0,332379.0,1892.0,509.0,101743.0,5461.0,1003.0,419014.0,5057.0,72.0,639192.0,8358.0,786.0,405546.0,4258.0,149.0,150382.0,39462.0,1481.0,2133691.0,2326.0,208.0,71540.0,18987.0,1251.0,460746.0,6777.0,1324.0,244423.0,50.0,27.0,2256.0
25007,Dukes County,20,-70.64,41.39,306.67,0.07,0.24,,,,,,,,,,817.0,254.0,66174.0,64.0,20.0,4257.0,134.0,15.0,6915.0,197.0,29.0,20264.0,159.0,85.0,16095.0,227.0,67.0,18448.0,,,,410.0,106.0,31890.0,59.0,15.0,3203.0,903.0,52.0,69706.0,261.0,42.0,18873.0,549.0,152.0,56609.0,322.0,86.0,17469.0,4.0,7.0,264.0
25009,Essex County,805,-73.75,44.06,1377.9,0.58,0.52,222.0,65.0,17831.0,31.0,4.0,2370.0,763.0,28.0,88485.0,14481.0,2409.0,1209484.0,11486.0,721.0,1161001.0,5636.0,311.0,622818.0,10168.0,940.0,1242227.0,2725.0,732.0,176384.0,15783.0,2053.0,1571568.0,4855.0,86.0,517715.0,17150.0,1321.0,989677.0,10137.0,302.0,430204.0,61539.0,2185.0,3160065.0,4444.0,405.0,165714.0,23997.0,1906.0,722858.0,10499.0,2076.0,373324.0,115.0,45.0,4425.0
25011,Franklin County,71,-95.22,33.2,1876.27,0.04,0.28,10.0,5.0,626.0,,,,129.0,9.0,16651.0,976.0,174.0,69361.0,557.0,53.0,33238.0,112.0,26.0,6205.0,397.0,61.0,24668.0,74.0,43.0,3259.0,637.0,120.0,32852.0,673.0,7.0,33940.0,609.0,81.0,34461.0,1537.0,38.0,79052.0,3420.0,178.0,141414.0,560.0,37.0,13398.0,1359.0,146.0,34377.0,530.0,179.0,18143.0,3.0,3.0,145.0
25013,Hampden County,466,-72.61,42.13,1642.76,0.28,0.52,32.0,12.0,1491.0,,,,1355.0,23.0,174339.0,7132.0,937.0,563357.0,6896.0,383.0,459947.0,1789.0,123.0,113403.0,8195.0,491.0,874680.0,2104.0,421.0,101352.0,6671.0,711.0,476336.0,2802.0,47.0,232065.0,5367.0,529.0,236247.0,7832.0,140.0,268917.0,42742.0,1212.0,2281915.0,1822.0,129.0,65072.0,13184.0,884.0,336539.0,6435.0,969.0,242449.0,14.0,9.0,508.0
25015,Hampshire County,162,-72.62,42.34,1412.26,0.11,0.43,38.0,10.0,1123.0,17.0,5.0,1365.0,142.0,9.0,15111.0,1933.0,362.0,129828.0,1402.0,85.0,86395.0,579.0,66.0,41813.0,1367.0,149.0,110816.0,420.0,112.0,19211.0,1663.0,359.0,108982.0,229.0,18.0,12847.0,1372.0,186.0,47087.0,8168.0,115.0,342009.0,9719.0,441.0,539867.0,427.0,96.0,15411.0,4035.0,363.0,112239.0,1931.0,378.0,85143.0,46.0,5.0,372.0
25017,Middlesex County,1623,-71.4,42.49,2194.04,0.74,0.58,173.0,44.0,9506.0,88.0,11.0,6770.0,3256.0,43.0,462154.0,41919.0,4814.0,3778878.0,46379.0,1808.0,6359460.0,61090.0,1221.0,11276841.0,26156.0,2120.0,3027667.0,14068.0,1949.0,1130460.0,146216.0,6961.0,24808915.0,45105.0,388.0,8224316.0,50641.0,2713.0,3462440.0,83015.0,941.0,5367833.0,117168.0,4971.0,6761945.0,8682.0,808.0,321441.0,52956.0,3922.0,1719266.0,26700.0,4426.0,1356160.0,126.0,86.0,6913.0
25019,Nantucket County,14,-70.01,41.32,146.1,0.1,0.04,,,,,,,16.0,3.0,2021.0,1036.0,373.0,85335.0,36.0,10.0,4183.0,54.0,12.0,4685.0,106.0,16.0,9343.0,129.0,89.0,19295.0,240.0,88.0,22393.0,34.0,3.0,4296.0,571.0,155.0,58142.0,87.0,13.0,4644.0,542.0,37.0,41337.0,217.0,38.0,28181.0,522.0,121.0,64831.0,226.0,56.0,14564.0,,,
