Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
50001,Addison County,37,-73.15,44.03,2091.16,0.02,0.24,32.0,10.0,1358.0,18.0,4.0,1467.0,32.0,4.0,3649.0,965.0,201.0,51185.0,322.0,35.0,22350.0,43.0,13.0,2021.0,303.0,35.0,21124.0,92.0,36.0,5224.0,434.0,125.0,25049.0,,,,161.0,74.0,8511.0,2678.0,25.0,111740.0,2150.0,126.0,98376.0,123.0,21.0,3106.0,651.0,82.0,26356.0,452.0,106.0,18585.0,,,
50003,Bennington County,37,-73.15,43.01,1753.26,0.02,0.18,16.0,7.0,812.0,,,,,,,557.0,149.0,28739.0,181.0,19.0,11170.0,242.0,30.0,14058.0,303.0,58.0,24095.0,248.0,50.0,10690.0,389.0,107.0,21737.0,,,,514.0,92.0,20423.0,1013.0,26.0,39591.0,3338.0,134.0,172963.0,441.0,36.0,14945.0,1512.0,129.0,49634.0,411.0,121.0,12972.0,4.0,3.0,46.0
50005,Caledonia County,30,-72.11,44.46,1703.3,0.02,0.37,23.0,10.0,860.0,,,,40.0,5.0,3481.0,463.0,121.0,26950.0,381.0,35.0,21602.0,142.0,20.0,6379.0,328.0,40.0,20737.0,72.0,19.0,2946.0,187.0,64.0,9663.0,44.0,3.0,2386.0,225.0,46.0,7442.0,556.0,20.0,25851.0,1913.0,113.0,98093.0,72.0,17.0,2700.0,811.0,79.0,18216.0,274.0,84.0,7570.0,,,
50007,Chittenden County,168,-73.07,44.45,1607.43,0.1,0.59,10.0,13.0,439.0,39.0,4.0,2455.0,285.0,5.0,32057.0,4734.0,590.0,323994.0,4753.0,229.0,321094.0,4385.0,147.0,385730.0,3544.0,281.0,481658.0,1109.0,264.0,64673.0,6983.0,787.0,634289.0,1184.0,33.0,98195.0,3198.0,302.0,132129.0,3223.0,126.0,105082.0,16335.0,632.0,907197.0,1346.0,128.0,48004.0,6054.0,478.0,180167.0,2868.0,549.0,117475.0,,,
50009,Essex County,6,-73.75,44.06,1744.73,0.0,0.0,17.0,6.0,856.0,,,,,,,35.0,20.0,1973.0,,,,,,,6.0,3.0,272.0,,,,27.0,6.0,2892.0,,,,7.0,7.0,299.0,,,,76.0,11.0,3264.0,,,,110.0,13.0,1832.0,24.0,11.0,609.0,,,
50011,Franklin County,50,-95.22,33.2,1784.84,0.03,0.29,42.0,13.0,893.0,30.0,3.0,2159.0,42.0,5.0,4285.0,532.0,161.0,30100.0,843.0,51.0,56299.0,84.0,18.0,4901.0,268.0,49.0,14423.0,98.0,33.0,3868.0,299.0,62.0,20412.0,,,,338.0,60.0,11620.0,47.0,9.0,828.0,3122.0,94.0,126960.0,38.0,10.0,1039.0,1253.0,97.0,29858.0,382.0,114.0,11047.0,,,
50013,Grand Isle County,7,-73.3,44.71,500.81,0.01,0.0,,,,,,,,,,99.0,35.0,4725.0,31.0,9.0,1553.0,4.0,3.0,230.0,24.0,3.0,1343.0,9.0,7.0,518.0,29.0,11.0,1103.0,,,,21.0,11.0,1417.0,,,,63.0,11.0,2295.0,10.0,6.0,443.0,82.0,25.0,4661.0,52.0,23.0,1808.0,,,
50015,Lamoille County,26,-72.67,44.61,1207.28,0.02,0.52,10.0,4.0,546.0,,,,83.0,3.0,7708.0,638.0,147.0,41072.0,287.0,27.0,19845.0,119.0,18.0,8026.0,315.0,31.0,23900.0,149.0,45.0,9136.0,291.0,87.0,19640.0,,,,171.0,69.0,10273.0,221.0,16.0,5470.0,1723.0,76.0,91285.0,109.0,31.0,4888.0,3162.0,113.0,94158.0,282.0,77.0,10663.0,,,
50017,Orange County,29,-117.87,33.75,1791.43,0.02,0.18,30.0,11.0,1670.0,5.0,3.0,458.0,,,,763.0,132.0,43770.0,132.0,14.0,7057.0,40.0,16.0,1722.0,134.0,25.0,7133.0,26.0,18.0,1499.0,306.0,49.0,23127.0,,,,96.0,45.0,3575.0,533.0,13.0,32949.0,1603.0,84.0,81253.0,61.0,17.0,1078.0,400.0,54.0,12431.0,187.0,62.0,6078.0,,,
50019,Orleans County,27,-78.23,43.22,1870.64,0.01,0.04,30.0,8.0,1357.0,,,,19.0,4.0,2022.0,479.0,130.0,31026.0,150.0,20.0,6536.0,70.0,21.0,2110.0,215.0,31.0,13200.0,85.0,19.0,4349.0,131.0,44.0,5979.0,,,,117.0,37.0,6447.0,127.0,11.0,5085.0,1523.0,81.0,82023.0,62.0,20.0,3945.0,1213.0,61.0,26937.0,258.0,85.0,7532.0,,,
