Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
01001,Autauga County,55,-86.63,32.52,1565.37,0.04,0.46,93.0,10.0,4865.0,60.0,3.0,3280.0,176.0,8.0,18288.0,453.0,76.0,19229.0,251.0,28.0,14964.0,108.0,9.0,3834.0,365.0,73.0,18291.0,110.0,43.0,4112.0,275.0,52.0,11540.0,,,,189.0,27.0,5152.0,157.0,6.0,3116.0,1575.0,95.0,52618.0,288.0,10.0,3220.0,2437.0,100.0,38890.0,796.0,116.0,17293.0,5.0,3.0,95.0
01003,Baldwin County,203,-83.26,33.09,4352.73,0.05,0.68,10.0,8.0,368.0,93.0,11.0,5929.0,266.0,9.0,18738.0,3571.0,532.0,168819.0,2719.0,236.0,137727.0,611.0,94.0,24695.0,1692.0,368.0,106061.0,1872.0,356.0,66151.0,2112.0,467.0,109755.0,395.0,26.0,32690.0,3046.0,277.0,86971.0,1476.0,49.0,53729.0,7778.0,503.0,335463.0,1283.0,88.0,25355.0,13151.0,580.0,243765.0,3086.0,493.0,77964.0,4.0,4.0,102.0
01005,Barbour County,26,-85.4,31.86,2342.57,0.01,0.14,149.0,13.0,5209.0,83.0,4.0,4064.0,0.0,6.0,0.0,89.0,23.0,3036.0,121.0,14.0,3221.0,32.0,8.0,1499.0,148.0,41.0,6572.0,37.0,17.0,894.0,98.0,31.0,4112.0,,,,122.0,5.0,2593.0,65.0,5.0,1520.0,628.0,39.0,22941.0,22.0,5.0,412.0,636.0,56.0,7570.0,187.0,38.0,4488.0,,,
01007,Bibb County,23,-83.69,32.81,1622.33,0.01,0.44,74.0,9.0,2059.0,,,,19.0,3.0,1326.0,863.0,29.0,49723.0,90.0,14.0,4275.0,28.0,5.0,914.0,68.0,18.0,2491.0,19.0,9.0,281.0,60.0,14.0,2440.0,,,,92.0,12.0,3957.0,,,,712.0,26.0,24762.0,9.0,4.0,165.0,265.0,18.0,3948.0,147.0,37.0,3818.0,,,
01009,Blount County,58,-86.57,33.95,1685.1,0.03,0.54,7.0,3.0,224.0,0.0,3.0,0.0,,,,514.0,90.0,22264.0,404.0,42.0,16142.0,59.0,11.0,2951.0,227.0,45.0,10428.0,20.0,9.0,1909.0,225.0,42.0,9664.0,,,,221.0,26.0,7928.0,10.0,3.0,54.0,967.0,62.0,35055.0,85.0,11.0,1458.0,691.0,49.0,9576.0,693.0,99.0,12717.0,,,
01011,Bullock County,10,-85.71,32.1,1619.16,0.01,0.25,418.0,10.0,16478.0,,,,,,,0.0,5.0,0.0,19.0,6.0,769.0,,,,41.0,4.0,1410.0,6.0,3.0,85.0,26.0,5.0,1107.0,,,,3.0,3.0,75.0,,,,394.0,12.0,13736.0,9.0,3.0,121.0,77.0,9.0,1083.0,47.0,12.0,560.0,,,
01013,Butler County,20,-79.93,40.92,2014.55,0.01,0.1,226.0,22.0,7730.0,,,,,,,287.0,28.0,13444.0,77.0,15.0,3660.0,157.0,13.0,3444.0,151.0,38.0,5384.0,30.0,21.0,816.0,60.0,19.0,2332.0,,,,410.0,9.0,6714.0,,,,941.0,43.0,34447.0,94.0,5.0,1154.0,690.0,40.0,9235.0,140.0,40.0,2836.0,,,
01015,Calhoun County,116,-96.67,28.5,1585.64,0.07,0.38,61.0,12.0,2428.0,,,,191.0,10.0,17014.0,927.0,142.0,38904.0,2202.0,101.0,80072.0,517.0,32.0,25172.0,974.0,181.0,52363.0,306.0,75.0,10659.0,898.0,167.0,37759.0,196.0,13.0,9172.0,2701.0,85.0,82287.0,612.0,15.0,14800.0,6489.0,276.0,256521.0,167.0,21.0,3809.0,4867.0,224.0,67108.0,1635.0,309.0,35132.0,,,
01017,Chambers County,34,-94.54,29.72,1562.21,0.02,0.03,195.0,21.0,7694.0,,,,87.0,5.0,5615.0,182.0,41.0,5189.0,116.0,12.0,6662.0,83.0,7.0,3008.0,133.0,31.0,5132.0,45.0,17.0,1260.0,181.0,32.0,5356.0,,,,265.0,26.0,7689.0,,,,690.0,54.0,23258.0,,,,898.0,59.0,10826.0,340.0,97.0,6363.0,,,
01019,Cherokee County,26,-95.18,31.84,1553.87,0.02,0.49,76.0,7.0,2440.0,,,,0.0,3.0,0.0,78.0,28.0,2544.0,111.0,16.0,4214.0,23.0,4.0,1332.0,137.0,25.0,5276.0,33.0,9.0,1681.0,72.0,21.0,2103.0,,,,523.0,10.0,9403.0,,,,457.0,35.0,17614.0,10.0,3.0,185.0,512.0,35.0,6052.0,265.0,46.0,3936.0,,,
01021,Chilton County,44,-86.7,32.85,1814.87,0.02,0.41,110.0,14.0,4501.0,,,,0.0,7.0,0.0,572.0,87.0,23495.0,359.0,25.0,16348.0,62.0,13.0,3431.0,224.0,55.0,10056.0,59.0,25.0,1399.0,90.0,32.0,3209.0,,,,283.0,24.0,6089.0,,,,866.0,73.0,35197.0,,,,971.0,55.0,12995.0,564.0,116.0,11484.0,,,
