Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
06001,Alameda County,1630,-121.9,37.61,1944.27,0.84,0.58,93.0,17.0,4231.0,288.0,7.0,34164.0,1296.0,21.0,183100.0,45170.0,2924.0,3744891.0,51374.0,2593.0,3799030.0,30357.0,925.0,4756673.0,19155.0,1621.0,1879242.0,10515.0,2165.0,649105.0,71607.0,6178.0,7720492.0,21490.0,300.0,2651672.0,38278.0,1739.0,2302973.0,19882.0,939.0,706697.0,98039.0,4836.0,6502044.0,11192.0,597.0,800902.0,66350.0,4187.0,1487096.0,28920.0,3747.0,1212866.0,114.0,50.0,2385.0
06003,Alpine County,1,-119.83,38.59,1924.4,0.0,,,,,,,,,,,11.0,4.0,632.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,4.0,0.0,53.0,8.0,1775.0,7.0,3.0,306.0,,,
06005,Amador County,37,-120.59,38.45,1569.56,0.02,0.28,35.0,10.0,1276.0,81.0,5.0,4706.0,0.0,4.0,0.0,355.0,98.0,18451.0,97.0,23.0,4606.0,202.0,14.0,10477.0,181.0,44.0,10118.0,108.0,42.0,4051.0,316.0,71.0,12619.0,,,,142.0,29.0,6747.0,11.0,4.0,342.0,1409.0,107.0,71637.0,140.0,14.0,2341.0,2467.0,110.0,70149.0,343.0,83.0,10213.0,,,
06007,Butte County,225,-121.59,39.65,4343.67,0.05,0.17,209.0,29.0,8745.0,30.0,4.0,1861.0,97.0,9.0,7862.0,3245.0,504.0,166923.0,2020.0,160.0,100322.0,1217.0,71.0,67500.0,2675.0,308.0,170189.0,1110.0,255.0,35840.0,2605.0,438.0,130142.0,921.0,20.0,48431.0,2694.0,224.0,92876.0,692.0,60.0,19504.0,15429.0,718.0,789237.0,1537.0,58.0,32867.0,8317.0,455.0,146495.0,4018.0,443.0,82705.0,2.0,3.0,54.0
06009,Calaveras County,45,-120.5,38.26,2685.68,0.02,0.49,35.0,9.0,1504.0,0.0,3.0,0.0,,,,641.0,172.0,32019.0,90.0,22.0,4082.0,101.0,9.0,6255.0,123.0,33.0,5224.0,95.0,44.0,3801.0,236.0,65.0,11874.0,52.0,5.0,1655.0,187.0,36.0,7124.0,66.0,9.0,1370.0,1002.0,91.0,49416.0,268.0,17.0,5436.0,1194.0,121.0,22873.0,369.0,92.0,9217.0,,,
06011,Colusa County,21,-122.22,39.15,2995.0,0.01,0.11,88.0,14.0,6151.0,,,,0.0,5.0,0.0,246.0,34.0,11285.0,356.0,25.0,23450.0,17.0,6.0,922.0,88.0,21.0,5314.0,43.0,17.0,2366.0,38.0,18.0,1518.0,,,,133.0,9.0,4349.0,,,,242.0,26.0,8816.0,30.0,7.0,646.0,969.0,36.0,26469.0,89.0,30.0,2435.0,,,
06013,Contra Costa County,1124,-121.92,37.9,1970.58,0.57,0.65,59.0,26.0,1743.0,152.0,12.0,5259.0,0.0,24.0,0.0,24696.0,2361.0,2025438.0,11703.0,966.0,923289.0,10633.0,463.0,1305755.0,24722.0,1773.0,2627638.0,7113.0,1463.0,465241.0,24462.0,3528.0,2257440.0,12903.0,206.0,2473690.0,21706.0,1430.0,1058695.0,8715.0,421.0,330655.0,59452.0,3239.0,4065682.0,7749.0,408.0,221285.0,34285.0,2074.0,716055.0,16567.0,2064.0,606403.0,52.0,30.0,1154.0
06015,Del Norte County,27,-123.91,41.73,2629.32,0.01,0.06,58.0,20.0,1997.0,,,,,,,104.0,41.0,4212.0,33.0,6.0,1395.0,94.0,8.0,3806.0,83.0,19.0,3762.0,96.0,31.0,2598.0,100.0,23.0,2556.0,,,,63.0,13.0,2790.0,0.0,4.0,0.0,1300.0,64.0,58748.0,0.0,4.0,0.0,605.0,64.0,11156.0,126.0,32.0,3153.0,,,
06017,El Dorado County,185,-120.53,38.76,4626.65,0.04,0.22,63.0,16.0,3838.0,24.0,4.0,1719.0,81.0,8.0,10780.0,4388.0,713.0,313328.0,723.0,134.0,55064.0,705.0,70.0,44518.0,3007.0,232.0,299667.0,1080.0,270.0,43554.0,2448.0,579.0,172035.0,266.0,13.0,21676.0,1961.0,268.0,95392.0,912.0,53.0,32389.0,6538.0,459.0,350989.0,4710.0,90.0,106475.0,7637.0,493.0,159518.0,1923.0,372.0,57208.0,,,
06019,Fresno County,972,-119.82,36.67,15568.59,0.06,0.19,2604.0,127.0,100182.0,181.0,8.0,13672.0,0.0,33.0,0.0,15793.0,1558.0,886235.0,15864.0,948.0,952585.0,4272.0,256.0,231566.0,9341.0,1012.0,650109.0,4951.0,851.0,223494.0,11004.0,1584.0,620932.0,2362.0,86.0,187722.0,16795.0,839.0,513675.0,7382.0,181.0,164549.0,46657.0,2400.0,2582341.0,5785.0,203.0,142094.0,29852.0,1648.0,519295.0,13482.0,1381.0,408140.0,117.0,15.0,2069.0
06021,Glenn County,28,-122.38,39.59,3436.11,0.01,0.02,225.0,16.0,10937.0,25.0,3.0,1777.0,0.0,6.0,0.0,243.0,46.0,13053.0,255.0,20.0,14055.0,,,,121.0,29.0,7965.0,27.0,15.0,1221.0,97.0,24.0,2762.0,,,,55.0,10.0,1243.0,39.0,3.0,952.0,489.0,43.0,22755.0,54.0,8.0,1611.0,651.0,50.0,10491.0,183.0,43.0,5503.0,,,
06023,Humboldt County,135,-123.9,40.6,9352.11,0.01,0.17,454.0,59.0,27793.0,,,,0.0,6.0,0.0,1664.0,290.0,95374.0,1104.0,109.0,54042.0,496.0,44.0,19879.0,1112.0,161.0,67646.0,603.0,161.0,22455.0,1884.0,249.0,88679.0,270.0,13.0,13707.0,1135.0,110.0,36320.0,286.0,33.0,6783.0,7087.0,428.0,317726.0,724.0,55.0,14588.0,6320.0,403.0,112910.0,1569.0,292.0,47813.0,9.0,6.0,112.0
06025,Imperial County,180,-115.36,33.03,11605.94,0.02,0.29,695.0,33.0,21091.0,0.0,4.0,0.0,392.0,12.0,36680.0,1328.0,139.0,64277.0,2016.0,220.0,103277.0,379.0,41.0,16555.0,752.0,128.0,39540.0,759.0,158.0,23573.0,898.0,182.0,35690.0,68.0,7.0,2701.0,1157.0,87.0,41916.0,497.0,16.0,14687.0,5327.0,289.0,239214.0,337.0,24.0,6088.0,4157.0,281.0,69680.0,947.0,199.0,25225.0,3.0,4.0,30.0
06027,Inyo County,18,-117.41,36.56,26489.09,0.0,0.0,8.0,3.0,143.0,,,,0.0,9.0,0.0,156.0,49.0,7479.0,161.0,20.0,6539.0,57.0,10.0,2109.0,75.0,15.0,3820.0,94.0,28.0,2554.0,139.0,31.0,6464.0,,,,61.0,17.0,2954.0,0.0,3.0,0.0,1171.0,48.0,56896.0,259.0,20.0,7758.0,1416.0,88.0,29987.0,195.0,46.0,5794.0,,,
06029,Kern County,879,-118.75,35.31,21138.87,0.04,0.44,3955.0,61.0,158333.0,6807.0,178.0,653734.0,1346.0,66.0,137336.0,12556.0,1123.0,719368.0,8960.0,637.0,519249.0,3042.0,176.0,130330.0,5819.0,635.0,380184.0,3474.0,666.0,152881.0,9439.0,1193.0,580239.0,2379.0,70.0,240950.0,12176.0,638.0,465107.0,2072.0,148.0,61923.0,29530.0,1686.0,1587766.0,2565.0,149.0,48857.0,23610.0,1463.0,417962.0,8400.0,1137.0,251309.0,34.0,13.0,534.0
06031,Kings County,150,-73.95,40.65,3603.99,0.04,0.54,431.0,27.0,13644.0,,,,30.0,5.0,2114.0,838.0,126.0,43401.0,751.0,65.0,43330.0,255.0,22.0,12997.0,495.0,79.0,24756.0,388.0,112.0,12220.0,948.0,106.0,46236.0,154.0,4.0,4874.0,518.0,59.0,19367.0,209.0,21.0,4866.0,5196.0,213.0,276906.0,244.0,14.0,4189.0,4156.0,196.0,96368.0,782.0,157.0,18960.0,,,
06033,Lake County,64,-122.78,39.05,3443.0,0.02,0.46,183.0,8.0,8075.0,21.0,4.0,760.0,0.0,10.0,0.0,678.0,201.0,30540.0,152.0,24.0,7169.0,117.0,11.0,6803.0,226.0,49.0,9852.0,166.0,65.0,5761.0,287.0,67.0,11666.0,,,,190.0,50.0,8306.0,96.0,11.0,2821.0,2396.0,151.0,119881.0,206.0,13.0,5459.0,1604.0,126.0,31575.0,478.0,95.0,11014.0,,,
06035,Lassen County,31,-120.73,40.77,12227.21,0.0,0.03,82.0,11.0,7797.0,,,,31.0,4.0,3348.0,135.0,39.0,6877.0,62.0,9.0,2722.0,110.0,13.0,2766.0,95.0,23.0,4862.0,57.0,27.0,1460.0,264.0,24.0,8459.0,,,,55.0,13.0,2732.0,0.0,4.0,0.0,835.0,56.0,41304.0,15.0,5.0,421.0,667.0,49.0,12511.0,124.0,42.0,2662.0,,,
06037,Los Angeles County,10106,-118.21,34.32,10622.0,0.95,0.41,550.0,115.0,19420.0,3923.0,91.0,350567.0,14694.0,252.0,1688994.0,132657.0,14770.0,8151822.0,256414.0,22723.0,15780112.0,203456.0,11056.0,23192220.0,157148.0,13148.0,19559618.0,90525.0,16744.0,5767918.0,290791.0,36070.0,26661095.0,83917.0,1499.0,8069271.0,234999.0,11405.0,9285124.0,154606.0,4108.0,6205395.0,557151.0,33056.0,31098622.0,95185.0,16347.0,9451822.0,456325.0,23574.0,10253076.0,166458.0,20846.0,5546389.0,582.0,369.0,25358.0
06039,Madera County,154,-119.77,37.17,5575.42,0.03,0.24,2590.0,30.0,41902.0,0.0,3.0,0.0,183.0,9.0,24873.0,1445.0,237.0,68668.0,1039.0,97.0,60718.0,432.0,24.0,30605.0,456.0,96.0,23227.0,396.0,102.0,13183.0,411.0,109.0,15828.0,49.0,4.0,3928.0,1365.0,107.0,44793.0,323.0,32.0,10827.0,6043.0,210.0,392748.0,326.0,31.0,6287.0,2891.0,210.0,53140.0,839.0,159.0,21984.0,,,
06041,Marin County,261,-122.62,38.04,1408.81,0.19,0.19,57.0,17.0,2049.0,,,,0.0,4.0,0.0,7084.0,1041.0,518827.0,2491.0,370.0,205591.0,5322.0,311.0,796670.0,4682.0,703.0,543684.0,2886.0,630.0,233229.0,8155.0,1820.0,777637.0,1096.0,67.0,105326.0,5591.0,541.0,286732.0,4870.0,205.0,190832.0,16387.0,1163.0,1042168.0,3451.0,289.0,117293.0,13326.0,765.0,341307.0,5625.0,784.0,237437.0,25.0,22.0,858.0
06043,Mariposa County,18,-119.9,37.57,3789.01,0.0,0.09,,,,,,,13.0,4.0,929.0,154.0,54.0,7524.0,12.0,5.0,449.0,24.0,4.0,2316.0,30.0,6.0,1198.0,68.0,21.0,2430.0,69.0,23.0,3015.0,18.0,3.0,1309.0,42.0,17.0,1096.0,108.0,7.0,3233.0,423.0,38.0,19076.0,27.0,6.0,505.0,966.0,43.0,25635.0,76.0,28.0,1493.0,,,
06045,Mendocino County,87,-123.41,39.32,9103.0,0.01,0.14,432.0,61.0,24770.0,0.0,3.0,0.0,0.0,6.0,0.0,1092.0,250.0,59209.0,895.0,81.0,44836.0,257.0,42.0,13549.0,544.0,81.0,27675.0,510.0,134.0,17163.0,650.0,172.0,27668.0,154.0,7.0,7130.0,690.0,107.0,31313.0,419.0,29.0,10479.0,4443.0,255.0,209425.0,592.0,51.0,16045.0,4100.0,342.0,79655.0,892.0,212.0,26378.0,13.0,5.0,234.0
