Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
47047,Fayette County,39,-96.96,29.84,1829.06,0.0,0.0,9,3,286,,,,,,,823,94,39419,488,41,27845,31,8,1499,201,39,11505,62,12,1486,120,33,3716,0,5,0,537,36,21407,,,,509,47,16697,19,5,521,617,35,7067,323,74,7411,,,
47067,Hancock County,7,-91.15,40.39,578.42,0.0,0.0,,,,,,,,,,,,,,,,,,,12,3,394,4,3,94,8,4,61,,,,,,,,,,158,10,5082,,,,45,4,605,0,3,0,,,
47073,Hawkins County,56,-82.96,36.43,1294.23,0.0,0.0,,,,,,,,,,269,55,9155,150,17,9124,39,8,1252,204,54,8233,107,24,3011,105,33,3765,165,3,11256,649,31,14266,,,,1281,58,50341,29,10,323,1028,64,12220,302,81,6949,,,
47091,Johnson County,18,-97.36,32.38,784.18,0.0,0.0,,,,,,,,,,312,16,13320,,,,13,3,371,118,16,5024,29,12,518,50,15,1743,,,,14,6,427,,,,633,22,18684,0,3,0,285,28,4080,77,34,1359,,,
47103,Lincoln County,34,-81.21,35.49,1478.2,0.0,0.0,,,,,,,,,,231,44,10056,255,29,15876,105,11,4618,218,44,9831,115,20,2847,146,35,5159,,,,334,33,10177,24,5,241,882,61,31834,5,7,73,671,46,8372,304,57,6000,,,
47111,Macon County,23,-88.96,39.85,795.25,0.0,0.0,,,,,,,,,,60,18,1963,49,10,2236,124,6,6641,269,29,14161,30,10,347,62,21,2151,,,,22,10,835,,,,700,38,18465,,,,263,24,3370,110,33,3570,,,
47127,Moore County,6,-101.91,35.82,337.87,0.0,0.0,,,,,,,,,,35,9,1481,,,,,,,8,3,406,,,,25,5,520,,,,,,,,,,122,4,3782,,,,47,8,786,20,8,235,,,
47147,Robertson County,69,-96.51,31.03,1234.28,0.0,0.0,,,,,,,0,3,0,1138,155,60832,915,51,35350,53,11,2270,357,83,17457,148,42,7446,344,64,16248,108,8,9288,858,47,31568,262,10,7358,1952,129,75862,147,19,2699,2064,101,28257,633,146,16385,,,
47051,Franklin County,41,-95.22,33.2,1490.15,0.0,0.0,17,3,481,77,4,5442,,,,1027,59,44679,76,15,3269,85,12,2448,270,47,11034,39,17,1719,564,48,39148,,,,218,30,5669,0,7,0,1560,95,65687,56,10,1531,874,64,12632,417,91,10080,,,
47009,Blount County,127,-86.57,33.95,1467.58,0.0,0.0,,,,,,,36,4,2798,1921,239,88785,1806,106,113388,462,29,22067,2155,181,120584,458,102,13674,4498,197,385164,712,27,72274,2305,124,64967,855,31,22765,6107,238,284471,242,31,4004,5001,208,90656,1891,282,50045,,,
47021,Cheatham County,40,-87.1,36.24,795.45,0.0,0.0,0,3,0,,,,,,,697,121,32702,146,20,7259,16,5,833,138,30,5992,59,25,2161,182,36,8245,0,3,0,311,51,10201,159,7,1863,629,52,22480,75,6,2726,749,51,11015,209,66,4969,,,
47019,Carter County,56,-97.28,34.23,900.25,0.0,0.0,,,,,,,13,3,480,610,65,33608,187,11,14061,86,9,3522,302,57,16683,66,23,1966,178,44,4163,,,,104,26,3150,0,3,0,1937,82,72472,34,6,1164,1315,74,18063,464,115,11257,,,
47057,Grainger County,23,-83.51,36.28,783.49,0.0,0.0,,,,,,,,,,246,35,9295,0,3,0,,,,36,8,1051,12,9,113,50,8,2653,,,,25,7,685,,,,190,10,5095,0,3,0,150,19,2077,113,33,2651,,,
47055,Giles County,29,-80.71,37.31,1582.64,0.0,0.0,12,4,301,,,,,,,234,36,10952,278,21,14940,142,10,8257,270,42,12491,38,12,1186,160,31,6620,,,,298,25,9847,,,,948,62,37405,10,7,210,607,46,8599,209,57,4492,,,
47097,Lauderdale County,26,-87.67,34.9,1314.68,0.0,0.0,,,,,,,,,,117,13,4291,664,24,30332,33,7,1124,170,27,7933,74,14,3616,33,13,1316,,,,62,7,1206,,,,657,33,22362,22,4,239,351,20,3958,146,34,3464,,,
47099,Lawrence County,43,-80.35,41.0,1600.39,0.0,0.0,68,6,2409,,,,,,,343,47,14709,419,37,16800,92,12,3338,251,59,12481,60,21,1480,243,34,7741,50,8,2621,202,19,4701,35,6,604,1313,82,48472,47,6,500,1005,61,11851,266,77,5855,,,
47113,Madison County,98,-95.95,30.96,1446.77,1.89,0.24,20,6,1499,,,,,,,2152,174,136203,2653,162,114672,590,30,28429,1318,189,81180,566,115,21626,1127,157,55579,410,17,17152,3707,132,103195,2099,22,59178,13460,336,599462,374,34,5793,5363,229,78670,1902,256,44832,8,5,62
47115,Marion County,28,-94.34,32.79,1326.97,0.0,0.0,,,,,,,,,,140,30,6411,225,18,13959,32,5,1434,148,27,7640,21,10,592,85,27,5083,161,4,8120,188,13,3927,,,,700,43,24051,22,7,415,1005,52,14734,217,49,6748,,,
47133,Overton County,22,-85.29,36.34,1126.15,0.0,0.0,35,5,1024,188,6,706,,,,280,25,14895,141,9,7427,60,8,2391,155,16,9066,5,6,65,101,25,3385,,,,290,7,6780,,,,615,32,25943,13,6,160,392,32,5200,181,35,5957,,,
