Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
56005,Campbell County,48,-84.37,38.93,12452.63,1.83,0.01,,,,6197,129,473696,402,16,36369,1761,178,104359,1177,95,80895,203,16,9779,345,48,19729,361,81,22268,550,120,26891,0,7,0,570,74,24381,72,13,3280,1646,114,90242,128,20,2154,1818,113,32071,838,150,38553,,,
56023,Lincoln County,19,-81.21,35.49,10601.66,0.0,0.0,2,4,118,491,17,37506,0,5,0,623,176,27981,71,11,2274,108,10,6010,107,22,4858,52,27,2012,141,73,4856,,,,165,44,5764,,,,786,51,34399,51,17,1139,435,63,6425,128,48,4396,,,
56019,Johnson County,9,-97.36,32.38,10810.08,0.0,0.0,5,5,267,49,15,3074,14,5,1234,204,63,9693,22,13,1445,35,12,1206,164,27,8951,35,17,1034,203,71,10791,,,,39,23,1680,0,7,0,377,27,15104,68,14,936,336,44,6622,171,41,5315,3,4,191
56025,Natrona County,81,-106.85,42.95,13924.96,1.91,0.07,18,6,763,1705,127,162930,139,15,13741,2511,340,151694,2259,199,152590,524,35,22724,934,145,53205,929,176,56373,1461,268,96953,209,21,13039,1294,179,42862,205,25,3501,5731,336,294974,437,51,8889,3838,201,66664,1445,263,46173,6,3,227
56021,Laramie County,97,-104.73,41.27,6959.01,2.2,0.22,15,6,629,243,20,21398,193,13,15412,2414,335,115823,928,130,48398,1173,75,62258,1384,206,83428,658,173,30244,2235,543,129025,91,19,4947,1365,209,47805,317,36,8145,6621,364,348097,449,35,7470,3961,219,68982,1561,284,46146,4,6,55
56009,Converse County,14,-105.5,43.02,11044.14,0.0,0.0,5,3,144,1195,34,100030,257,13,22361,519,55,30768,43,9,1889,46,10,1283,112,19,5168,51,22,1460,116,34,5259,,,,187,15,8486,,,,539,24,35389,59,7,525,404,37,6811,153,46,3587,,,
56027,Niobrara County,2,-104.46,43.01,6808.99,0.0,0.0,,,,0,4,0,,,,25,16,974,,,,,,,0,3,0,4,3,138,6,5,152,,,,3,3,52,,,,54,7,2218,,,,78,9,1143,31,12,794,,,
56039,Teton County,23,-112.26,47.85,10924.06,2.15,0.01,12,7,587,,,,,,,2010,302,120074,266,34,15279,319,47,19966,471,108,50024,713,196,44861,880,346,67399,46,9,4264,740,155,44693,574,40,20573,1411,137,80231,2586,98,57550,4795,182,145718,683,137,30391,3,3,124
56037,Sweetwater County,45,-108.97,41.62,27173.2,2.02,0.03,,,,2968,82,242580,0,5,0,906,122,50861,616,77,41516,182,22,5943,283,55,13921,262,75,12243,449,116,27599,164,9,19473,342,45,18281,46,9,553,1545,102,64553,63,14,851,1755,119,28397,532,108,19399,,,
56033,Sheridan County,30,-100.46,39.35,6546.65,2.06,0.02,3,3,103,58,10,3703,0,5,0,932,172,43706,228,37,10475,210,24,7311,332,55,23164,164,66,5805,800,166,42091,14,5,1064,202,59,6784,1,5,119,2972,146,165490,343,28,6175,1717,113,29863,436,108,12501,0,3,0
56003,Big Horn County,12,-107.52,45.46,8180.96,0.0,0.0,0,3,0,269,9,15603,16,4,1328,355,58,21281,68,8,3253,59,5,2151,100,12,5266,13,8,173,52,20,2243,,,,22,8,1170,,,,386,28,15283,17,12,274,197,33,2341,70,30,1469,,,
