Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
27071,Koochiching County,13,-93.77,48.22,8169.57,2.06,0.01,172,22,5759,,,,19,4,1933,179,30,10882,74,10,2648,67,6,1972,119,17,5859,24,10,1189,63,22,2262,,,,88,10,1704,,,,730,50,25024,33,13,670,473,41,8059,136,36,1917,,,
27093,Meeker County,23,-94.52,45.12,1669.89,0.0,0.0,,,,,,,,,,401,90,24790,179,23,8263,29,6,861,193,33,10974,36,17,1238,103,26,4149,72,3,6991,169,26,5521,,,,1506,59,46577,51,11,833,443,42,5032,366,72,5809,,,
27097,Morrison County,33,-94.26,45.99,2987.55,0.0,0.0,34,9,1335,14,3,1257,0,3,0,369,115,28510,226,22,10078,176,11,12524,252,48,13305,63,15,1277,158,36,7959,,,,162,52,6698,192,7,9279,1672,83,58702,78,21,1605,993,93,17613,639,125,13641,,,
27113,Pennington County,14,-96.08,48.05,1600.73,1.76,0.03,32,4,1351,,,,,,,130,40,7407,3447,20,190276,70,5,2860,150,25,9112,33,13,1066,350,20,20329,48,3,8409,80,10,1378,,,,1089,43,48561,61,10,504,903,31,14310,335,53,5669,,,
27131,Rice County,65,-93.29,44.34,1336.5,2.13,0.24,0,3,0,,,,0,3,0,1198,235,72292,1197,64,74727,182,21,11005,454,71,30061,233,63,8083,524,127,27900,530,5,35073,511,82,16836,5324,25,128872,3342,175,114879,345,30,5665,2076,128,33052,973,184,22335,10,4,71
27147,Steele County,37,-93.22,44.01,1119.67,1.65,0.2,15,4,1169,,,,,,,658,96,35597,706,46,35891,976,21,41151,2221,70,240629,317,27,5731,215,50,7144,268,7,18983,548,39,10535,106,8,1905,2675,135,108979,148,20,2726,1629,83,21789,832,123,19900,,,
27167,Wilkin County,6,-96.46,46.33,1945.49,0.0,0.0,40,5,1663,,,,,,,74,18,3175,144,12,9456,,,,64,14,3396,7,7,938,0,6,0,,,,5,3,276,,,,416,22,17090,,,,90,8,1090,79,18,1835,,,
27125,Red Lake County,4,-96.1,47.86,1120.3,0.0,0.0,,,,,,,,,,41,15,2234,21,6,1166,,,,60,8,2635,,,,24,5,538,,,,,,,,,,99,5,2173,,,,62,11,573,38,11,428,,,
27001,Aitkin County,16,-93.38,46.57,5168.11,0.0,0.0,16,5,688,,,,,,,157,60,7922,162,13,6022,22,6,544,93,21,3561,5,10,398,41,15,1434,,,,60,21,2797,,,,926,36,37240,25,10,650,478,53,7939,189,43,3116,,,
27027,Clay County,62,-98.21,33.69,2726.59,2.18,0.34,26,8,868,,,,,,,918,194,55480,1130,73,62895,99,13,4621,438,93,23033,168,45,4591,600,97,26930,199,7,21705,449,55,21668,0,8,0,4535,182,142833,164,25,3110,1799,100,27512,936,163,22504,,,
27043,Faribault County,14,-93.95,43.66,1870.06,0.0,0.0,20,6,666,,,,,,,182,49,9518,171,27,7486,144,9,6726,223,34,12516,8,6,181,80,18,2667,,,,29,11,748,0,3,0,770,34,25953,10,5,135,308,35,3564,259,57,3834,,,
27101,Murray County,8,-84.74,34.79,1864.01,0.0,0.0,0,4,0,12,3,1231,39,7,3414,145,55,8545,181,13,8806,35,5,2063,176,21,8650,21,5,622,70,15,3191,8,3,402,12,4,647,,,,425,15,14745,10,6,247,174,21,2177,163,47,3373,,,
27045,Fillmore County,21,-92.06,43.65,2233.04,0.0,0.0,13,5,442,,,,106,3,8149,286,71,17878,314,27,14926,76,12,2755,234,39,11997,12,7,353,134,36,4804,,,,44,14,1687,0,4,0,898,43,24470,78,13,1637,464,68,6009,267,94,5017,,,
27067,Kandiyohi County,43,-95.0,45.14,2233.3,2.08,0.2,76,11,2813,,,,61,4,4864,1149,193,74807,964,71,60602,338,24,14326,551,79,32788,92,45,3357,526,79,28692,322,12,23261,706,71,25540,0,5,0,6373,205,228321,172,24,2672,1449,90,22291,978,157,21833,,,
