Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
28037,Franklin County,8,-95.22,33.2,1468.16,0.0,0.0,59,9,1663,6,3,377,,,,64,9,3016,47,4,2858,0,6,0,0,7,0,5,3,248,19,7,614,,,,,,,,,,374,11,14616,,,,10,4,77,40,16,482,,,
28027,Coahoma County,24,-90.57,34.19,1510.5,1.7,0.12,20,6,927,,,,65,5,3523,102,21,5255,322,29,15595,64,11,2286,249,46,15195,98,39,2648,189,30,11302,,,,102,12,3501,104,9,2268,1548,75,55422,51,8,1246,1093,43,18058,220,48,3557,,,
28029,Copiah County,29,-90.48,31.86,2018.57,0.0,0.0,40,6,1719,83,8,3549,30,9,1706,105,24,3260,107,14,3412,51,11,2085,162,34,6598,34,11,926,89,27,3633,10,4,620,21,9,566,0,5,0,766,52,21638,10,4,163,455,33,4860,236,56,4125,,,
28061,Jasper County,17,-94.0,30.75,1755.01,0.0,0.0,30,7,1005,166,5,12081,22,8,809,327,13,21407,37,10,1419,171,7,6888,78,12,3015,,,,48,14,1498,70,6,2936,13,4,351,0,3,0,272,9,9167,,,,123,11,1345,156,29,4280,7,3,64
28067,Jones County,68,-99.86,32.71,1812.15,0.0,0.0,77,18,2476,453,38,28407,302,19,18426,1322,105,70482,823,75,36413,227,15,9093,560,102,25512,157,47,5785,461,83,20799,0,7,0,403,36,12009,175,10,2767,3125,111,135918,98,12,1933,2099,114,23807,1043,174,24688,,,
28147,Walthall County,15,-90.12,31.12,1047.48,0.0,0.0,75,6,2499,13,3,497,15,3,499,185,19,7332,72,7,1518,20,5,939,60,19,2252,16,5,535,15,10,464,,,,,,,0,3,0,483,17,21717,,,,206,18,2412,96,28,1405,,,
28095,Monroe County,36,-90.18,38.27,1999.38,0.0,0.0,3,3,118,86,8,3692,54,7,2318,610,49,29051,250,23,12402,47,9,2382,198,54,7639,45,15,1292,77,30,3190,,,,174,20,6565,,,,1407,73,48894,16,7,287,633,51,7100,333,83,6362,10,5,107
28051,Holmes County,18,-85.81,30.89,1980.62,0.0,0.0,17,5,436,,,,17,8,832,63,5,2709,40,10,2616,16,10,678,68,15,2813,30,14,520,41,12,1808,,,,7,4,62,,,,422,29,11267,5,3,52,158,18,1703,224,29,5297,,,
28115,Pontotoc County,31,-89.04,34.21,1297.54,0.0,0.0,0,3,0,,,,76,6,3818,101,24,3487,176,20,5435,24,4,1312,203,40,7988,32,9,576,87,22,3754,,,,198,17,5194,0,4,0,741,46,25217,16,3,148,582,38,6433,327,60,8153,,,
28005,Amite County,13,-90.82,31.17,1894.64,0.0,0.0,142,21,5502,0,3,0,20,5,1078,29,12,1033,21,5,1375,,,,33,9,1070,6,3,97,25,6,692,,,,10,4,308,,,,187,12,5015,,,,45,7,588,82,25,1353,,,
