Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
39001,Adams County,28,-91.21,39.98,1517.67,0.02,0.36,,,,,,,,,,182.0,47.0,7560.0,90.0,6.0,3717.0,38.0,9.0,1454.0,95.0,20.0,3263.0,38.0,11.0,1129.0,82.0,21.0,2383.0,,,,45.0,10.0,2174.0,27.0,4.0,513.0,1006.0,44.0,33226.0,17.0,3.0,359.0,499.0,34.0,6529.0,129.0,42.0,3196.0,,,
39003,Allen County,104,-84.06,40.81,1054.11,0.1,0.33,8.0,3.0,136.0,19.0,4.0,1638.0,205.0,7.0,11459.0,1920.0,186.0,108057.0,2445.0,133.0,122468.0,653.0,41.0,27247.0,965.0,144.0,54014.0,307.0,79.0,9506.0,1458.0,152.0,62328.0,628.0,20.0,50869.0,2105.0,122.0,65418.0,1501.0,30.0,35751.0,10170.0,286.0,494786.0,449.0,40.0,6272.0,4290.0,215.0,69740.0,2116.0,301.0,44986.0,3.0,3.0,31.0
39005,Ashland County,53,-82.24,40.79,1105.53,0.05,0.4,,,,,,,,,,589.0,81.0,39527.0,454.0,48.0,25669.0,215.0,14.0,10012.0,261.0,56.0,13361.0,145.0,33.0,4518.0,1138.0,66.0,81199.0,301.0,5.0,7693.0,531.0,49.0,11061.0,1552.0,6.0,42461.0,3007.0,118.0,111877.0,88.0,18.0,1433.0,1622.0,84.0,23233.0,1459.0,173.0,29130.0,,,
39007,Ashtabula County,98,-80.75,41.72,1837.52,0.05,0.33,,,,74.0,15.0,3313.0,116.0,7.0,11470.0,790.0,178.0,46032.0,355.0,56.0,14460.0,306.0,23.0,11079.0,518.0,134.0,24772.0,223.0,59.0,7375.0,550.0,103.0,19431.0,103.0,9.0,9836.0,1622.0,94.0,39040.0,158.0,10.0,3853.0,5151.0,187.0,187454.0,296.0,38.0,4473.0,2570.0,225.0,40412.0,1001.0,228.0,17861.0,,,
39009,Athens County,66,-82.06,39.36,1316.55,0.05,0.31,,,,20.0,3.0,735.0,13.0,4.0,1015.0,458.0,81.0,19408.0,557.0,25.0,28600.0,362.0,19.0,18244.0,365.0,57.0,17062.0,220.0,54.0,6014.0,514.0,64.0,25318.0,104.0,8.0,6123.0,357.0,36.0,10585.0,58.0,7.0,1056.0,3728.0,155.0,164292.0,69.0,12.0,1694.0,2862.0,148.0,37741.0,532.0,116.0,9410.0,,,
39011,Auglaize County,46,-84.26,40.59,1040.96,0.04,0.26,,,,,,,,,,865.0,94.0,47649.0,812.0,43.0,56088.0,118.0,11.0,4457.0,321.0,65.0,17105.0,214.0,33.0,8401.0,528.0,68.0,23552.0,34.0,4.0,3746.0,613.0,30.0,34870.0,59.0,8.0,722.0,2569.0,103.0,81457.0,324.0,25.0,3363.0,1228.0,94.0,18388.0,1127.0,131.0,24974.0,,,
39013,Belmont County,68,-81.01,40.01,1402.08,0.05,0.29,,,,2250.0,31.0,226038.0,116.0,4.0,10091.0,886.0,95.0,52274.0,436.0,46.0,25033.0,264.0,19.0,13654.0,470.0,83.0,19506.0,353.0,55.0,12217.0,518.0,86.0,21862.0,138.0,10.0,13760.0,650.0,55.0,20281.0,178.0,16.0,2888.0,3920.0,197.0,135885.0,79.0,16.0,2243.0,2582.0,129.0,39929.0,870.0,181.0,19151.0,,,
39015,Brown County,44,-98.99,31.75,1277.9,0.03,0.47,,,,,,,314.0,4.0,28833.0,165.0,45.0,8227.0,181.0,22.0,6230.0,29.0,9.0,1548.0,171.0,36.0,6525.0,46.0,18.0,1233.0,110.0,27.0,3531.0,,,,211.0,19.0,7986.0,145.0,4.0,3785.0,997.0,72.0,28646.0,28.0,12.0,837.0,903.0,49.0,12677.0,299.0,69.0,6958.0,,,
39017,Butler County,378,-79.93,40.92,1217.04,0.31,0.57,20.0,6.0,595.0,103.0,8.0,5685.0,249.0,16.0,24501.0,6261.0,589.0,366729.0,12578.0,560.0,792193.0,1951.0,145.0,115123.0,9066.0,425.0,738534.0,1356.0,309.0,56428.0,6030.0,581.0,498541.0,3799.0,75.0,332173.0,9978.0,377.0,319442.0,1203.0,89.0,33736.0,17303.0,778.0,724035.0,1745.0,103.0,30184.0,15904.0,719.0,243563.0,5943.0,757.0,193884.0,1.0,6.0,213.0
39019,Carroll County,28,-89.96,42.06,1033.32,0.03,0.29,,,,8.0,4.0,435.0,46.0,3.0,3598.0,1340.0,57.0,67728.0,176.0,17.0,8697.0,19.0,5.0,1224.0,79.0,20.0,2963.0,108.0,17.0,4263.0,152.0,27.0,6405.0,,,,166.0,22.0,8009.0,,,,925.0,45.0,25875.0,82.0,12.0,1758.0,647.0,44.0,6909.0,340.0,66.0,7328.0,,,
39021,Champaign County,39,-88.2,40.13,1113.05,0.04,0.11,10.0,3.0,149.0,,,,,,,240.0,53.0,10226.0,309.0,24.0,13864.0,47.0,10.0,2124.0,188.0,37.0,8993.0,63.0,23.0,2361.0,233.0,41.0,16616.0,552.0,5.0,7676.0,733.0,24.0,28672.0,126.0,4.0,5062.0,783.0,45.0,29417.0,262.0,12.0,2525.0,678.0,50.0,9040.0,372.0,91.0,7176.0,,,
39023,Clark County,135,-87.78,39.33,1042.92,0.13,0.2,11.0,5.0,241.0,39.0,6.0,1598.0,117.0,6.0,11438.0,967.0,167.0,44286.0,1854.0,94.0,87526.0,193.0,31.0,8815.0,2526.0,128.0,103917.0,330.0,87.0,10438.0,690.0,131.0,31536.0,1475.0,14.0,109474.0,1834.0,90.0,36405.0,1700.0,22.0,31561.0,7022.0,297.0,291936.0,394.0,34.0,7329.0,4732.0,214.0,65924.0,1889.0,288.0,66441.0,3.0,3.0,111.0
