Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
54023,Grant County,12,-96.03,45.94,1243.89,0.0,0.0,28,7,879,,,,245,3,22499,198,37,10754,12,5,356,,,,97,10,3706,8,5,236,42,8,1257,,,,30,5,840,,,,833,25,24265,,,,243,22,2799,97,35,1963,,,
54027,Hampshire County,23,-72.62,42.34,1669.6,0.0,0.0,,,,,,,,,,156,53,4982,56,12,2657,69,3,2530,181,19,6424,27,13,912,77,21,2717,,,,44,14,761,,,,880,38,28756,46,5,676,342,34,5248,115,37,2785,,,
54089,Summers County,13,-80.85,37.63,952.46,0.0,0.0,24,4,564,,,,15,3,1297,23,11,994,98,6,6570,6,3,578,41,6,1313,12,3,159,48,11,1788,,,,38,5,991,,,,409,21,13331,5,4,139,181,12,2332,75,25,1383,,,
54009,Brooke County,23,-80.57,40.27,239.96,0.0,0.0,,,,,,,,,,250,27,12767,77,8,4244,,,,122,19,4209,25,3,527,68,22,1609,12,3,2181,73,11,2346,,,,2079,57,94642,92,13,1807,599,42,9704,221,58,3094,,,
54017,Doddridge County,9,-80.73,39.26,830.27,0.0,0.0,,,,255,6,17284,,,,236,9,22707,12,3,1064,3,3,194,46,3,1985,,,,,,,,,,,,,,,,112,10,2042,,,,52,4,806,19,9,393,,,
54025,Greenbrier County,35,-80.45,37.96,2652.87,0.0,0.0,47,14,3062,516,6,46091,60,4,5732,451,98,16978,204,21,7883,85,17,3534,258,53,9668,112,41,4044,240,65,7602,,,,603,45,18002,40,4,965,2692,132,106315,217,17,4704,2273,82,69933,395,97,8764,,,
54049,Marion County,56,-94.34,32.79,806.75,2.79,0.18,12,3,276,1217,10,106654,631,13,50089,691,105,32945,677,44,33294,178,17,7980,413,61,18597,115,33,4109,1179,101,69744,24,3,1884,802,51,31045,49,11,915,2947,144,106792,189,28,2701,1749,108,25846,840,162,22301,,,
54031,Hardy County,14,-78.84,39.0,1513.76,0.0,0.0,,,,,,,,,,82,29,3032,36,7,1198,72,6,3071,233,22,11005,26,13,947,71,16,2541,,,,102,9,3836,,,,475,32,15501,15,4,262,332,26,4776,92,32,2020,,,
54059,Mingo County,25,-82.13,37.68,1097.58,2.02,0.04,46,15,1563,671,14,46333,50,4,2367,133,26,5774,93,12,2940,12,7,1100,139,22,4191,44,12,1323,335,38,7702,,,,43,10,1126,,,,635,42,21028,40,7,526,187,23,2668,156,36,4217,,,
54057,Mineral County,27,-106.93,37.66,852.4,0.0,0.0,,,,,,,42,5,2758,245,39,11433,103,12,3734,428,8,24247,147,27,5232,33,12,924,111,18,4371,,,,57,11,1357,,,,1450,71,39837,20,5,297,552,50,6854,295,64,5813,,,
54029,Hancock County,30,-91.15,40.39,227.91,2.24,0.14,,,,,,,70,6,5936,131,33,3879,266,12,10931,42,11,1983,272,33,11932,76,20,2101,362,49,8942,,,,249,29,10254,108,6,2190,1364,69,40090,180,28,3889,1715,69,34628,353,80,9218,,,
54075,Pocahontas County,9,-94.65,42.73,2439.52,0.0,0.0,42,15,863,,,,,,,77,30,2384,,,,19,3,868,36,10,1205,55,7,999,153,6,6377,,,,34,7,798,,,,371,23,13286,4,4,253,1293,26,21226,162,25,2910,,,
54051,Marshall County,32,-89.3,41.03,808.33,2.1,0.31,,,,1759,16,169755,281,5,28783,177,30,11509,312,17,16198,13,3,496,229,21,8795,32,8,763,114,24,4657,235,8,22532,1006,18,15989,,,,1660,80,52268,62,13,1226,774,54,11117,384,70,7549,,,
54041,Lewis County,16,-91.7,40.09,1009.09,0.0,0.0,28,5,1472,336,15,23285,114,9,20235,363,32,22900,105,15,6606,71,7,3637,80,10,3165,13,6,518,52,16,1880,65,4,2700,287,10,6686,,,,753,28,30165,30,9,448,689,34,11613,161,41,3079,,,
54067,Nicholas County,25,-84.02,38.33,1694.96,0.0,0.0,63,25,1975,239,11,19352,23,3,1990,170,56,5861,193,18,8840,65,8,3384,123,30,4426,39,16,1242,137,37,5219,50,3,1898,135,16,8607,,,,1433,61,46873,50,9,898,847,52,11610,220,61,5069,,,
54093,Tucker County,7,-79.56,39.13,1090.6,0.0,0.0,13,3,648,,,,,,,71,17,3035,,,,,,,45,10,1208,49,9,1565,15,6,204,,,,47,4,1675,,,,303,11,9520,133,7,1481,444,23,5769,90,13,1942,,,
54095,Tyler County,9,-94.4,30.76,675.3,0.0,0.0,,,,,,,,,,22,7,726,,,,8,3,342,57,7,1709,,,,25,6,499,,,,12,3,370,,,,422,18,12259,5,3,64,65,9,953,75,23,978,,,
54091,Taylor County,17,-99.88,32.28,454.96,0.0,0.0,,,,,,,,,,145,32,6423,25,6,534,29,3,623,49,6,1552,5,4,189,42,11,2919,,,,53,9,3984,,,,717,35,22987,4,3,228,238,21,2719,113,35,1895,,,
54083,Randolph County,29,-89.81,38.05,2693.28,2.11,0.02,52,13,1271,195,4,14681,71,4,6415,223,56,9399,284,26,12339,104,9,3804,249,35,10881,115,24,4102,210,39,7273,43,3,1232,261,16,8302,542,4,9466,2848,95,89818,98,14,1240,901,58,13205,337,71,7995,,,
54087,Roane County,14,-84.52,35.85,1252.79,0.0,0.0,,,,218,40,11006,28,4,2494,174,22,11519,50,4,1811,9,3,473,104,13,4041,20,8,365,33,13,1224,,,,,,,,,,747,27,28012,,,,175,10,2318,39,14,926,,,
54105,Wirt County,6,-81.36,39.03,608.0,0.0,0.0,,,,5,3,170,,,,15,4,881,,,,,,,16,3,605,,,,6,5,143,,,,,,,,,,95,5,2473,,,,14,5,276,11,5,117,,,
54107,Wood County,86,-95.38,32.76,976.12,1.99,0.57,,,,216,17,15704,103,3,10562,943,135,51576,854,75,37185,504,26,23188,976,115,53323,363,81,14378,966,139,46370,921,18,49570,1823,83,42103,464,20,9806,7182,269,282109,508,49,7444,4069,207,60622,1538,254,35404,3,3,23
54015,Clay County,9,-98.21,33.69,890.41,0.0,0.0,,,,,,,,,,56,15,2428,,,,,,,33,3,1139,,,,,,,,,,,,,,,,314,15,6656,,,,45,6,611,61,8,2157,,,
54021,Gilmer County,8,-84.45,34.69,880.87,0.0,0.0,,,,131,11,6478,,,,18,8,700,12,5,596,,,,27,5,999,,,,33,8,1194,,,,,,,,,,213,12,5978,,,,101,12,1831,35,14,660,,,
54053,Mason County,27,-99.22,30.71,1151.85,0.0,0.0,,,,,,,436,8,39131,226,27,11535,48,4,2373,25,7,1137,115,24,4220,24,12,674,86,17,4021,,,,90,8,2427,,,,1005,40,41680,37,9,708,319,25,4787,203,56,4329,,,
54061,Monongalia County,105,-80.03,39.64,948.14,3.97,1.37,15,8,411,776,29,58356,421,11,48801,1909,204,94986,659,63,51103,523,37,28648,786,129,48089,622,144,22938,2785,217,184327,1628,21,115730,2607,95,62047,355,28,9273,15476,284,921071,435,68,7755,6653,320,104195,1704,225,51923,4,5,72
54073,Pleasants County,8,-81.15,39.37,348.49,0.0,0.0,,,,4,5,284,112,4,13963,228,5,8164,19,3,948,18,4,879,58,8,1606,12,4,468,35,5,2083,,,,333,5,18836,,,,258,16,6252,,,,184,10,2485,72,15,673,,,
54063,Monroe County,13,-90.18,38.27,1226.68,0.0,0.0,23,10,963,,,,,,,109,34,3272,11,5,347,,,,31,5,1072,,,,52,10,1259,,,,33,4,940,,,,223,19,5909,10,3,216,83,12,944,66,20,903,,,
54103,Wetzel County,16,-80.65,39.61,935.91,1.77,0.19,13,4,857,34,8,2760,,,,189,20,9819,84,10,2590,50,9,2172,114,22,3310,26,9,912,148,15,6016,,,,41,7,1006,,,,678,39,22749,,,,582,34,7980,237,54,3603,,,
54011,Cabell County,95,-82.23,38.42,746.03,2.59,1.32,,,,79,7,7381,214,12,17873,1893,148,123188,1537,109,83255,957,37,52823,1187,147,70004,537,105,25878,1943,189,77012,144,17,7549,4344,100,125573,251,20,6621,14273,362,741308,1089,55,15427,5531,281,84436,1655,246,48550,,,
54037,Jefferson County,56,-94.17,29.83,547.99,1.91,0.2,14,4,408,,,,,,,505,91,22737,87,19,4641,100,14,5194,324,40,15792,169,54,5869,336,88,19911,,,,244,43,8694,2189,15,110616,1351,69,55775,194,21,4064,3524,130,81421,727,115,22569,,,
54039,Kanawha County,186,-81.51,38.34,2359.54,2.22,0.43,15,8,412,1851,50,171369,631,34,59556,3622,310,256353,2967,232,159089,1931,90,102873,3521,299,269541,1237,226,53577,4880,473,293837,1059,48,105586,6905,216,228575,928,43,29875,19682,646,1020211,1082,81,19709,9249,437,158486,4060,591,130403,39,8,437
54045,Logan County,34,-89.38,40.11,1180.04,0.0,0.0,13,3,240,1532,16,130575,65,7,5809,126,26,6196,286,30,13294,148,17,5968,202,35,7666,54,17,1440,243,35,7009,,,,266,16,14041,20,4,535,2155,94,89652,60,10,1210,855,57,12620,333,68,12123,,,
54071,Pendleton County,7,-84.37,38.69,1807.91,0.0,0.0,,,,,,,,,,34,20,772,16,5,255,23,4,868,65,5,2703,3,3,66,13,6,612,,,,16,4,335,,,,308,18,7961,,,,79,11,903,30,15,910,,,
54077,Preston County,34,-79.69,39.46,1687.04,0.0,0.0,22,6,841,24,5,3169,44,5,3725,627,74,31895,113,14,4904,66,13,2713,181,24,7931,58,19,2002,112,32,4131,,,,718,15,30270,,,,1156,62,39295,47,12,810,344,34,4242,230,53,4807,,,
54069,Ohio County,43,-86.86,37.48,282.07,2.47,0.88,,,,472,4,44244,104,5,8687,582,64,33880,1242,63,57425,492,21,17135,1557,83,88673,343,58,13604,1878,146,111727,476,16,33356,2043,52,67250,765,18,19573,6943,228,342065,365,38,9079,3672,146,63706,1542,174,48723,,,
54085,Ritchie County,10,-81.05,39.17,1174.96,0.0,0.0,,,,444,20,28574,,,,67,15,2121,63,5,7501,,,,75,13,2888,6,3,82,50,10,1874,,,,50,6,1180,,,,203,17,6355,7,4,245,198,14,3408,79,19,1372,,,
54013,Calhoun County,7,-96.67,28.5,727.22,0.0,0.0,,,,58,14,1522,,,,252,8,21474,,,,,,,43,5,1316,,,,26,6,2231,,,,15,4,409,,,,264,8,10098,,,,34,4,418,17,7,377,,,
54033,Harrison County,68,-94.4,32.52,1078.79,2.64,0.17,7,6,232,1563,52,134956,233,10,22082,1780,152,111394,1446,85,64258,530,31,24922,611,111,32396,253,65,13919,1812,151,125940,25,3,1381,1281,74,55418,513,19,10953,7447,225,411528,291,42,6347,3492,167,53513,1085,207,25508,4,4,65
54065,Morgan County,18,-90.19,39.71,594.66,0.0,0.0,,,,,,,,,,68,27,2416,27,3,1168,,,,85,10,3261,18,7,524,73,15,4433,,,,30,9,1143,,,,533,20,22553,20,4,231,300,27,4594,142,44,2450,,,
54043,Lincoln County,21,-81.21,35.49,1136.02,0.0,0.0,,,,63,5,4914,,,,127,23,6331,,,,38,6,1933,62,12,1604,,,,42,10,2047,,,,51,11,2097,,,,814,25,16577,13,3,319,75,11,962,72,20,1337,,,
