Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
17001,Adams County,66,-91.21,39.98,2256.73,0.03,0.03,9.0,4.0,303.0,173.0,6.0,10987.0,106.0,6.0,10140.0,1224.0,207.0,63784.0,2245.0,111.0,110259.0,527.0,32.0,20315.0,1503.0,148.0,76810.0,261.0,65.0,8102.0,688.0,124.0,29895.0,1079.0,20.0,95995.0,907.0,91.0,26838.0,818.0,17.0,21031.0,6056.0,148.0,319113.0,483.0,33.0,6851.0,2747.0,148.0,41459.0,1631.0,225.0,40387.0,,,
17003,Alexander County,7,-89.35,37.18,654.35,0.01,0.0,,,,,,,,,,7.0,4.0,327.0,10.0,4.0,202.0,5.0,3.0,354.0,18.0,6.0,455.0,,,,29.0,5.0,1165.0,,,,1.0,3.0,69.0,,,,203.0,8.0,6188.0,,,,64.0,12.0,936.0,34.0,12.0,1068.0,,,
17005,Bond County,17,-89.44,38.86,991.47,0.02,0.01,,,,,,,53.0,3.0,4966.0,164.0,31.0,8052.0,359.0,20.0,14664.0,42.0,6.0,1000.0,115.0,18.0,5245.0,18.0,8.0,260.0,77.0,24.0,2453.0,,,,21.0,11.0,390.0,547.0,3.0,9063.0,528.0,35.0,18773.0,48.0,6.0,587.0,468.0,39.0,5722.0,205.0,48.0,4749.0,,,
17007,Boone County,54,-88.82,42.32,730.61,0.07,0.46,,,,,,,,,,758.0,108.0,42874.0,308.0,40.0,17111.0,62.0,10.0,3082.0,220.0,49.0,8821.0,78.0,27.0,2032.0,531.0,47.0,28273.0,3.0,3.0,125.0,388.0,64.0,12773.0,33.0,4.0,819.0,969.0,64.0,33734.0,83.0,22.0,2041.0,943.0,75.0,13773.0,628.0,97.0,14427.0,4.0,4.0,76.0
17009,Brown County,7,-98.99,31.75,795.98,0.01,0.02,,,,,,,,,,14.0,6.0,643.0,1958.0,9.0,97889.0,,,,51.0,7.0,2007.0,,,,18.0,7.0,610.0,,,,32.0,5.0,1043.0,,,,183.0,9.0,6907.0,46.0,3.0,408.0,83.0,10.0,1159.0,59.0,20.0,1220.0,,,
17011,Bureau County,33,-89.53,41.4,2262.76,0.01,0.01,85.0,7.0,7035.0,,,,25.0,3.0,2812.0,351.0,70.0,23536.0,1026.0,56.0,51325.0,49.0,10.0,1803.0,333.0,54.0,17549.0,31.0,13.0,777.0,170.0,41.0,6251.0,171.0,4.0,18588.0,243.0,28.0,6919.0,,,,2184.0,67.0,91574.0,49.0,18.0,1063.0,803.0,72.0,9553.0,499.0,102.0,14951.0,,,
17013,Calhoun County,5,-96.67,28.5,734.58,0.01,0.24,,,,,,,,,,42.0,10.0,1461.0,12.0,3.0,234.0,,,,51.0,6.0,1418.0,,,,7.0,3.0,283.0,,,,4.0,3.0,23.0,,,,83.0,3.0,2438.0,,,,134.0,17.0,1179.0,35.0,4.0,655.0,,,
17015,Carroll County,15,-89.96,42.06,1208.37,0.01,0.0,,,,,,,,,,174.0,51.0,7521.0,318.0,34.0,27164.0,32.0,9.0,1071.0,202.0,29.0,8202.0,17.0,8.0,289.0,56.0,21.0,2082.0,,,,143.0,13.0,4187.0,,,,454.0,24.0,9792.0,7.0,3.0,362.0,264.0,40.0,3937.0,265.0,50.0,5276.0,,,
17017,Cass County,13,-94.35,33.06,993.71,0.01,0.0,,,,,,,,,,97.0,23.0,3974.0,146.0,15.0,5737.0,19.0,4.0,432.0,171.0,17.0,7606.0,22.0,5.0,760.0,58.0,9.0,1814.0,,,,569.0,9.0,28364.0,,,,313.0,12.0,7482.0,2.0,3.0,41.0,247.0,32.0,3050.0,174.0,43.0,3935.0,,,
17019,Champaign County,209,-88.2,40.13,2586.01,0.08,0.21,107.0,6.0,6100.0,,,,277.0,6.0,25593.0,2890.0,340.0,182570.0,3176.0,181.0,168096.0,2634.0,119.0,171429.0,3205.0,299.0,196708.0,2207.0,241.0,99813.0,2742.0,416.0,161817.0,955.0,29.0,69246.0,3311.0,209.0,96357.0,924.0,65.0,23125.0,12965.0,379.0,846443.0,780.0,83.0,16386.0,11388.0,593.0,182350.0,3369.0,471.0,114823.0,5.0,7.0,103.0
17021,Christian County,33,-89.28,39.52,1853.82,0.02,0.09,,,,32.0,3.0,1645.0,328.0,3.0,21148.0,306.0,87.0,13562.0,617.0,44.0,32188.0,190.0,15.0,8318.0,343.0,65.0,15117.0,106.0,21.0,3213.0,410.0,35.0,7756.0,277.0,4.0,31091.0,290.0,28.0,8910.0,,,,1588.0,51.0,52331.0,44.0,10.0,715.0,925.0,69.0,10860.0,501.0,93.0,9777.0,,,
17023,Clark County,16,-87.78,39.33,1307.44,0.01,0.0,9.0,4.0,188.0,52.0,13.0,2579.0,,,,313.0,28.0,15503.0,247.0,26.0,10514.0,20.0,9.0,1299.0,158.0,29.0,6189.0,30.0,6.0,1058.0,184.0,18.0,11749.0,,,,144.0,9.0,3751.0,,,,340.0,26.0,7992.0,19.0,4.0,330.0,447.0,40.0,5923.0,146.0,44.0,2611.0,,,
17025,Clay County,13,-98.21,33.69,1216.08,0.01,0.17,,,,68.0,24.0,2934.0,,,,51.0,19.0,2052.0,228.0,24.0,9158.0,111.0,9.0,6130.0,136.0,28.0,5692.0,50.0,7.0,1002.0,93.0,14.0,2034.0,,,,111.0,5.0,1855.0,,,,729.0,43.0,27601.0,5.0,4.0,79.0,239.0,25.0,3202.0,169.0,58.0,3289.0,,,
17027,Clinton County,38,-89.42,38.59,1303.31,0.03,0.2,7.0,3.0,333.0,10.0,3.0,525.0,38.0,3.0,1733.0,839.0,133.0,46663.0,373.0,37.0,15594.0,125.0,11.0,4749.0,301.0,52.0,16681.0,200.0,17.0,8325.0,222.0,51.0,9451.0,,,,98.0,30.0,3257.0,143.0,7.0,3774.0,1835.0,93.0,56155.0,110.0,12.0,1504.0,1166.0,91.0,14699.0,456.0,105.0,9325.0,,,
17029,Coles County,52,-88.22,39.53,1321.02,0.04,0.16,,,,25.0,4.0,1690.0,158.0,4.0,15861.0,728.0,104.0,39856.0,599.0,50.0,32945.0,522.0,26.0,24148.0,658.0,92.0,36889.0,192.0,51.0,6258.0,422.0,59.0,16019.0,1893.0,6.0,75326.0,1040.0,53.0,27855.0,88.0,10.0,1513.0,4705.0,162.0,221880.0,219.0,15.0,2827.0,2165.0,119.0,27235.0,682.0,139.0,15219.0,,,
17031,Cook County,5224,-87.76,41.82,2480.0,2.11,0.5,101.0,22.0,3190.0,445.0,18.0,49979.0,6535.0,110.0,792223.0,75288.0,10633.0,6281193.0,113450.0,6612.0,9376444.0,77702.0,2905.0,7950995.0,196613.0,8629.0,23993569.0,44960.0,6643.0,3114399.0,232987.0,19296.0,25071429.0,100820.0,1048.0,12031954.0,150697.0,6539.0,6843260.0,107681.0,2218.0,5478055.0,373132.0,15091.0,18537329.0,42961.0,2166.0,1920541.0,252271.0,12441.0,6210887.0,109654.0,12718.0,5038438.0,140.0,86.0,4480.0
17033,Crawford County,19,-80.14,41.7,1154.35,0.02,0.1,,,,121.0,25.0,4636.0,,,,322.0,31.0,21713.0,184.0,24.0,8487.0,60.0,9.0,1541.0,226.0,30.0,10758.0,75.0,17.0,2655.0,188.0,32.0,8866.0,55.0,4.0,3521.0,102.0,15.0,2732.0,53.0,4.0,2067.0,775.0,39.0,31550.0,31.0,4.0,955.0,510.0,36.0,5489.0,247.0,62.0,5629.0,,,
17035,Cumberland County,11,-77.28,40.15,898.57,0.01,0.1,,,,8.0,3.0,303.0,,,,60.0,21.0,2264.0,151.0,17.0,5577.0,6.0,3.0,96.0,87.0,15.0,4084.0,,,,18.0,7.0,511.0,,,,28.0,9.0,491.0,,,,528.0,19.0,8443.0,12.0,3.0,146.0,113.0,14.0,1056.0,88.0,26.0,1605.0,,,
17037,DeKalb County,104,-88.77,41.89,1643.85,0.06,0.62,6.0,4.0,439.0,23.0,4.0,1396.0,102.0,5.0,11418.0,1644.0,213.0,138598.0,966.0,81.0,49065.0,581.0,34.0,26203.0,802.0,120.0,50822.0,380.0,74.0,14966.0,1021.0,151.0,58171.0,364.0,11.0,42337.0,838.0,126.0,37877.0,171.0,19.0,2804.0,5163.0,220.0,220887.0,489.0,36.0,6096.0,3540.0,213.0,48315.0,1152.0,225.0,26734.0,,,
17039,De Witt County,16,-93.22,39.38,1049.08,0.02,0.11,,,,,,,737.0,4.0,94011.0,319.0,51.0,14459.0,364.0,28.0,29283.0,22.0,7.0,841.0,116.0,25.0,5726.0,23.0,11.0,380.0,227.0,26.0,10999.0,,,,311.0,20.0,13393.0,,,,518.0,26.0,16652.0,74.0,7.0,1108.0,437.0,46.0,7079.0,143.0,40.0,2587.0,,,
17041,Douglas County,20,-88.22,39.76,1080.66,0.02,0.0,,,,,,,,,,335.0,66.0,20113.0,387.0,35.0,20313.0,36.0,8.0,1374.0,203.0,34.0,8829.0,46.0,12.0,1508.0,93.0,27.0,2696.0,22.0,4.0,1583.0,243.0,20.0,7011.0,,,,300.0,32.0,9354.0,23.0,4.0,365.0,704.0,58.0,9954.0,227.0,65.0,5006.0,,,
