Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
32001,Churchill County,24,-118.42,39.61,13018.32,1.82,0.0,,,,79,3,5108,69,6,5765,476,56,24091,126,25,4272,88,4,2622,149,31,6576,126,26,3911,347,37,21334,,,,337,25,8622,,,,698,42,32097,274,12,6210,639,52,11800,263,53,5897,,,
32005,Douglas County,48,-88.22,39.76,1911.06,2.8,0.08,10,7,217,,,,58,5,2134,1424,210,72848,350,61,24051,275,47,15345,348,107,28555,529,119,22784,1003,251,45708,115,6,7044,874,109,28433,128,18,2309,1619,120,76406,485,41,22555,5745,141,174791,636,110,18080,14,8,946
32007,Elko County,52,-115.33,41.2,44553.19,2.09,0.01,,,,5137,25,511031,109,6,11788,1384,105,93717,923,76,70680,151,21,5612,282,58,15165,302,52,10454,424,92,22648,,,,566,50,16245,9,3,93,1702,122,72668,440,26,10736,5215,158,135712,639,86,35075,,,
32015,Lander County,6,-116.98,39.91,14298.82,0.0,0.0,,,,,,,33,3,1774,128,10,8037,119,4,7257,,,,13,3,450,5,3,112,6,3,170,,,,6,4,197,,,,172,9,7752,48,3,1200,147,19,2590,34,8,1050,,,
32027,Pershing County,7,-118.48,40.39,15713.33,0.0,0.0,,,,494,4,37067,,,,,,,,,,,,,12,4,523,,,,9,3,167,,,,,,,,,,147,5,5080,,,,109,10,1587,15,5,641,,,
32011,Eureka County,2,-116.29,39.95,10827.1,0.0,0.0,,,,1392,6,184379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,404,,,,,,
32013,Humboldt County,17,-123.9,40.6,25010.22,1.56,0.01,,,,1620,17,180458,129,4,15417,239,33,15168,122,16,8455,48,10,2574,83,16,3232,26,14,790,93,21,4504,,,,202,16,6802,,,,572,37,26004,63,11,1201,1059,65,19199,175,38,6145,,,
32021,Mineral County,4,-106.93,37.66,9875.69,0.0,0.0,,,,14,5,1274,,,,39,5,1245,,,,8,3,589,,,,,,,7,3,217,,,,,,,,,,147,4,6748,,,,145,9,2806,15,5,368,,,
32033,White Pine County,10,-114.89,39.53,23039.26,0.0,0.0,,,,1375,5,111219,,,,64,21,2998,63,5,4004,19,5,857,36,6,1586,16,7,417,24,8,792,,,,41,9,1336,,,,350,16,19422,24,5,656,455,39,9087,61,13,2091,,,
32017,Lincoln County,5,-81.21,35.49,27553.19,0.0,0.0,,,,53,5,1839,,,,18,9,774,,,,,,,30,5,1485,,,,24,8,752,,,,,,,,,,103,7,4012,,,,85,12,1355,,,,,,
32023,Nye County,44,-116.41,38.35,47122.42,0.0,0.0,65,4,2164,1117,12,106896,188,7,20011,727,87,26141,186,17,9414,122,16,5876,130,29,5087,97,44,2753,1226,44,110237,,,,509,33,27926,208,5,6187,946,71,32425,558,18,14391,1548,85,28849,392,70,7427,,,
32029,Storey County,4,-119.52,39.46,685.77,0.0,0.0,,,,,,,,,,65,15,2649,,,,,,,,,,,,,26,15,1452,,,,,,,,,,,,,24,7,445,111,16,2332,10,3,197,,,
32031,Washoe County,450,-119.61,40.58,16937.9,3.11,0.49,127,15,4823,286,37,31823,987,17,108075,15150,1205,922843,11970,683,707949,3710,274,300427,6197,795,577237,4201,858,196795,10916,1776,750492,2349,82,166016,16456,882,537105,2184,163,69227,26920,1324,1595289,5568,260,129720,33075,1169,743823,6612,942,231623,18,14,508
32003,Clark County,2142,-87.78,39.33,20882.58,3.7,2.61,116,20,7890,410,31,23500,2917,58,340832,58298,3073,3480059,23473,2012,1608141,14952,986,912243,30217,2986,2043259,24269,3532,1215893,43090,6581,2834915,21602,371,2094491,69722,3171,2256056,8978,621,359234,94200,5624,5055643,23507,1228,865845,268383,4915,8638129,26852,3288,866140,73,67,2824
32510,Carson City,54,-119.76,39.17,407.28,2.56,2.8,,,,,,,167,8,18378,1205,191,58039,786,93,35820,384,38,23818,1047,122,64751,250,116,9904,1066,238,66045,346,8,30178,1543,130,54768,92,12,2718,4091,219,230659,1080,49,40332,3260,176,60952,745,156,26313,,,
32019,Lyon County,53,-95.83,44.39,5243.98,2.49,0.03,,,,100,11,9757,67,6,6595,805,119,46709,934,52,31635,135,11,10870,132,37,5026,104,38,2939,356,59,17284,,,,486,39,13896,9,3,314,674,61,26312,829,34,18436,901,72,14544,310,64,8028,,,
