Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
31001,Adams County,32,-91.21,39.98,1461.32,0.02,0.22,52.0,4.0,2790.0,,,,,,,724.0,99.0,42684.0,771.0,67.0,37234.0,107.0,12.0,4095.0,398.0,70.0,23064.0,108.0,46.0,3408.0,258.0,65.0,10119.0,,,,465.0,53.0,11874.0,694.0,9.0,13861.0,2934.0,103.0,146163.0,179.0,18.0,1987.0,1350.0,84.0,17838.0,438.0,86.0,9842.0,,,
31003,Antelope County,6,-98.07,42.19,2223.71,0.0,0.0,,,,5.0,4.0,196.0,,,,98.0,31.0,4607.0,385.0,28.0,20247.0,14.0,4.0,354.0,89.0,20.0,4062.0,10.0,4.0,129.0,39.0,13.0,1255.0,,,,,,,,,,320.0,16.0,11404.0,12.0,6.0,307.0,51.0,11.0,487.0,104.0,30.0,2155.0,,,
31009,Blaine County,0,-99.98,41.92,1849.74,0.0,0.0,,,,,,,,,,5.0,4.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31011,Boone County,5,-88.82,42.32,1780.0,0.0,0.0,4.0,5.0,190.0,,,,22.0,3.0,1817.0,45.0,24.0,1940.0,213.0,19.0,10124.0,10.0,3.0,278.0,89.0,13.0,4469.0,85.0,5.0,6591.0,30.0,7.0,1055.0,,,,8.0,5.0,260.0,32.0,3.0,595.0,305.0,20.0,9080.0,,,,79.0,12.0,995.0,47.0,19.0,1209.0,,,
31013,Box Butte County,11,-103.07,42.21,2791.84,0.0,0.0,,,,,,,51.0,3.0,3320.0,88.0,32.0,4285.0,258.0,20.0,12053.0,82.0,11.0,2575.0,119.0,25.0,5157.0,30.0,10.0,610.0,86.0,18.0,2568.0,,,,38.0,13.0,792.0,28.0,3.0,166.0,493.0,27.0,21391.0,46.0,4.0,302.0,471.0,32.0,7299.0,251.0,47.0,4125.0,,,
31015,Boyd County,2,-82.69,38.36,1410.61,0.0,0.0,,,,,,,,,,4.0,4.0,161.0,13.0,3.0,455.0,,,,34.0,6.0,1369.0,,,,,,,,,,,,,,,,125.0,7.0,3495.0,,,,20.0,3.0,207.0,17.0,8.0,283.0,,,
31017,Brown County,3,-98.99,31.75,3172.83,0.0,0.34,,,,,,,,,,41.0,19.0,1620.0,108.0,8.0,5824.0,33.0,4.0,850.0,48.0,10.0,1973.0,,,,29.0,7.0,712.0,,,,6.0,3.0,212.0,,,,165.0,12.0,6320.0,6.0,3.0,310.0,100.0,13.0,916.0,40.0,16.0,951.0,,,
31019,Buffalo County,49,-99.08,40.84,2526.38,0.02,0.06,214.0,9.0,9017.0,35.0,4.0,1598.0,41.0,5.0,3153.0,1096.0,211.0,51830.0,1131.0,85.0,55319.0,443.0,30.0,15611.0,707.0,133.0,37892.0,159.0,75.0,6660.0,731.0,107.0,38029.0,452.0,8.0,31815.0,879.0,63.0,23147.0,139.0,14.0,2525.0,4194.0,216.0,216235.0,550.0,34.0,6229.0,2922.0,150.0,47947.0,1081.0,177.0,26707.0,,,
31021,Burt County,7,-96.34,41.86,1287.26,0.01,0.23,,,,,,,,,,86.0,29.0,3406.0,214.0,19.0,10450.0,,,,61.0,16.0,2861.0,6.0,5.0,107.0,66.0,9.0,3943.0,,,,18.0,6.0,382.0,,,,228.0,16.0,9793.0,42.0,6.0,892.0,57.0,11.0,628.0,71.0,22.0,2060.0,,,
31023,Butler County,8,-79.93,40.92,1530.29,0.01,0.04,9.0,3.0,179.0,,,,,,,98.0,28.0,4097.0,146.0,16.0,9361.0,,,,129.0,19.0,5826.0,1.0,3.0,42.0,40.0,10.0,1636.0,,,,51.0,17.0,1899.0,71.0,3.0,1979.0,403.0,17.0,16088.0,7.0,6.0,170.0,41.0,12.0,476.0,79.0,25.0,1488.0,3.0,3.0,64.0
