Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
47091,Johnson County,18,-97.36,32.38,784.17,0.0,0.0,,,,,,,,,,288,17,13243,,,,13,3,355,114,17,4969,22,10,388,60,16,2277,,,,21,6,621,,,,519,23,18912,10,3,196,270,27,4084,82,33,1285,,,
47047,Fayette County,40,-96.96,29.84,1829.06,0.0,0.0,2,3,190,,,,,,,830,102,40718,478,41,27683,41,10,2045,214,38,12411,80,16,2035,121,35,3916,252,6,42572,575,34,20377,134,3,4226,529,50,17433,25,5,730,498,35,6563,335,70,8303,,,
47067,Hancock County,7,-91.15,40.39,578.42,0.0,0.0,,,,,,,,,,,,,,,,,,,11,3,307,12,5,238,7,4,85,,,,,,,,,,154,10,5816,,,,65,4,730,14,3,301,,,
47103,Lincoln County,34,-81.21,35.49,1478.21,0.0,0.0,,,,,,,,,,245,47,9215,225,30,18128,143,12,6362,216,43,9924,109,21,3096,136,33,4792,,,,258,33,8031,21,3,218,894,62,33586,4,6,62,620,46,8578,319,57,6767,,,
47127,Moore County,6,-101.91,35.82,337.87,0.0,0.0,,,,,,,,,,44,8,1542,,,,,,,10,3,500,,,,24,5,746,,,,51,3,1947,,,,122,5,3755,,,,50,8,894,15,9,188,,,
47009,Blount County,128,-86.57,33.95,1467.45,0.0,0.0,,,,,,,35,4,2663,2162,241,98477,1884,102,119332,380,27,15392,2223,175,135321,455,95,13230,3469,199,380509,714,25,68267,2400,120,66344,892,32,24539,6307,241,294738,284,30,4340,5351,211,99764,1993,288,53040,,,
47057,Grainger County,23,-83.51,36.28,783.48,0.0,0.0,,,,,,,,,,231,35,10322,77,5,6693,,,,35,9,1144,9,9,110,50,9,2608,,,,30,5,545,,,,194,10,5120,8,4,176,153,20,2297,140,32,3122,,,
47073,Hawkins County,56,-82.96,36.43,1294.19,0.0,0.0,,,,,,,,,,228,46,8222,155,16,9870,49,9,1452,200,47,7539,80,25,2527,107,36,4004,136,4,9834,610,33,13385,,,,1189,57,45930,18,8,210,1049,72,12072,345,79,7594,,,
47111,Macon County,23,-88.96,39.85,795.24,0.0,0.0,,,,,,,,,,71,18,2349,60,9,2937,102,6,7007,289,29,12777,31,11,485,62,21,2098,,,,24,11,867,,,,670,37,19820,,,,290,27,3946,105,32,2706,,,
47147,Robertson County,69,-96.51,31.03,1234.33,0.0,0.0,4,3,320,,,,33,3,2913,1198,163,64615,1029,48,37021,45,12,2345,370,86,18323,141,46,7769,271,60,16577,84,7,9474,872,52,30720,266,9,7715,2024,129,81749,157,19,2722,2003,107,30519,661,144,16376,,,
