Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
23001,Androscoggin County,107,-70.2,44.14,1287.45,0.08,0.68,47.0,13.0,1939.0,,,,227.0,12.0,14421.0,2546.0,398.0,131818.0,1394.0,120.0,70296.0,939.0,37.0,46409.0,3237.0,123.0,172369.0,475.0,125.0,17403.0,1594.0,179.0,91020.0,673.0,10.0,37936.0,3153.0,166.0,78740.0,1959.0,21.0,59203.0,9946.0,383.0,492526.0,359.0,41.0,5949.0,3609.0,239.0,69464.0,1229.0,254.0,37357.0,1.0,3.0,98.0
23003,Aroostook County,68,-68.47,46.68,17681.23,0.0,0.01,559.0,140.0,24532.0,,,,46.0,4.0,3822.0,702.0,199.0,35958.0,535.0,75.0,29603.0,338.0,34.0,11657.0,830.0,85.0,42352.0,315.0,75.0,7898.0,333.0,91.0,13565.0,98.0,7.0,4600.0,504.0,85.0,12866.0,91.0,10.0,2154.0,5711.0,227.0,243953.0,127.0,29.0,1748.0,1940.0,145.0,31010.0,620.0,169.0,15464.0,,,
23005,Cumberland County,291,-77.28,40.15,2465.98,0.12,0.46,100.0,95.0,4516.0,3.0,3.0,268.0,727.0,22.0,50854.0,8719.0,1225.0,511976.0,7826.0,473.0,523802.0,4225.0,256.0,269308.0,13577.0,635.0,1181168.0,3354.0,665.0,162008.0,11064.0,1474.0,818033.0,6255.0,81.0,614721.0,10070.0,698.0,363576.0,6328.0,175.0,233441.0,35237.0,1383.0,1896752.0,2805.0,251.0,69858.0,17129.0,1103.0,403810.0,6931.0,1005.0,225268.0,14.0,14.0,307.0
23007,Franklin County,30,-95.22,33.2,4514.21,0.01,0.08,148.0,26.0,7323.0,,,,59.0,7.0,4542.0,358.0,105.0,15502.0,104.0,20.0,4189.0,142.0,22.0,4134.0,613.0,30.0,23504.0,165.0,31.0,3941.0,121.0,34.0,4027.0,,,,217.0,35.0,5083.0,160.0,5.0,4256.0,1705.0,104.0,70089.0,148.0,24.0,2512.0,1988.0,111.0,28429.0,262.0,69.0,6842.0,,,
23009,Hancock County,55,-91.15,40.39,4542.72,0.01,0.13,136.0,141.0,8167.0,,,,17.0,3.0,1197.0,1459.0,316.0,63848.0,371.0,62.0,17930.0,326.0,51.0,13463.0,544.0,72.0,34426.0,254.0,98.0,10191.0,1860.0,135.0,115887.0,10.0,3.0,437.0,294.0,115.0,13428.0,626.0,35.0,15748.0,3108.0,166.0,139652.0,376.0,87.0,13269.0,2078.0,337.0,88582.0,957.0,187.0,32334.0,3.0,5.0,189.0
23011,Kennebec County,122,-69.83,44.42,2463.99,0.05,0.31,66.0,19.0,2795.0,,,,462.0,8.0,42816.0,1894.0,367.0,92762.0,2637.0,107.0,141773.0,1700.0,67.0,86155.0,1236.0,146.0,76354.0,480.0,111.0,19498.0,1436.0,269.0,81879.0,247.0,18.0,15692.0,1870.0,176.0,53177.0,3285.0,49.0,122384.0,13914.0,457.0,629938.0,553.0,61.0,12068.0,5115.0,296.0,104593.0,1954.0,372.0,69506.0,6.0,7.0,185.0
23013,Knox County,40,-99.71,33.59,1058.87,0.04,0.3,465.0,152.0,42603.0,,,,68.0,8.0,4201.0,873.0,207.0,38017.0,259.0,53.0,12810.0,276.0,34.0,11488.0,693.0,59.0,42562.0,175.0,68.0,7870.0,556.0,130.0,26276.0,37.0,4.0,2678.0,451.0,71.0,14360.0,249.0,30.0,8923.0,3020.0,173.0,136215.0,399.0,55.0,10631.0,1613.0,174.0,45400.0,767.0,180.0,26578.0,3.0,3.0,73.0
23015,Lincoln County,34,-81.21,35.49,1337.1,0.03,0.33,121.0,81.0,4292.0,,,,15.0,3.0,1831.0,679.0,225.0,29355.0,283.0,36.0,11387.0,161.0,28.0,7110.0,292.0,43.0,16585.0,93.0,47.0,3502.0,322.0,101.0,13608.0,114.0,5.0,8067.0,396.0,71.0,17099.0,317.0,19.0,11782.0,1654.0,103.0,70925.0,266.0,47.0,11330.0,949.0,165.0,38882.0,520.0,115.0,18289.0,1.0,3.0,37.0
23017,Oxford County,57,-70.78,44.47,5636.83,0.01,0.19,170.0,45.0,8401.0,,,,38.0,5.0,3507.0,767.0,197.0,37973.0,213.0,38.0,8513.0,147.0,29.0,6360.0,332.0,42.0,17322.0,160.0,47.0,5416.0,366.0,77.0,16605.0,,,,224.0,64.0,9362.0,415.0,13.0,16195.0,2975.0,131.0,108001.0,196.0,30.0,4933.0,2686.0,151.0,58548.0,513.0,137.0,11019.0,1.0,4.0,55.0
23019,Penobscot County,152,-68.6,45.29,9214.36,0.02,0.14,647.0,73.0,32231.0,,,,635.0,16.0,50295.0,3185.0,455.0,171818.0,2129.0,180.0,116630.0,1000.0,67.0,47607.0,1995.0,199.0,132344.0,840.0,187.0,29358.0,1753.0,301.0,95931.0,1376.0,27.0,98659.0,2256.0,213.0,60374.0,1735.0,42.0,42817.0,14712.0,582.0,797484.0,719.0,69.0,13722.0,5939.0,331.0,108465.0,1879.0,370.0,55319.0,2.0,4.0,52.0
23021,Piscataquis County,17,-69.29,45.84,11338.82,0.0,0.03,58.0,14.0,2904.0,,,,,,,175.0,59.0,8616.0,9.0,7.0,220.0,17.0,6.0,1064.0,76.0,18.0,2608.0,28.0,17.0,920.0,66.0,12.0,1641.0,,,,190.0,22.0,3283.0,114.0,5.0,4418.0,1381.0,38.0,53644.0,48.0,12.0,863.0,357.0,57.0,6663.0,98.0,35.0,2207.0,,,
23023,Sagadahoc County,35,-69.87,43.99,772.05,0.05,0.39,12.0,8.0,227.0,,,,8.0,3.0,568.0,1064.0,186.0,55354.0,141.0,21.0,4698.0,146.0,17.0,4375.0,301.0,32.0,16540.0,61.0,32.0,2844.0,770.0,108.0,51610.0,20.0,3.0,866.0,329.0,50.0,10508.0,200.0,7.0,6752.0,1177.0,116.0,33796.0,235.0,15.0,3475.0,1147.0,84.0,24444.0,465.0,92.0,14741.0,,,
23025,Somerset County,51,-79.04,40.0,10605.06,0.0,0.07,321.0,46.0,15550.0,,,,99.0,10.0,7739.0,1008.0,155.0,54432.0,179.0,33.0,8069.0,131.0,26.0,7764.0,263.0,33.0,12086.0,215.0,38.0,9585.0,337.0,48.0,15913.0,112.0,6.0,8348.0,469.0,51.0,17096.0,305.0,18.0,10340.0,2590.0,132.0,108065.0,99.0,32.0,3621.0,900.0,99.0,17147.0,404.0,120.0,9208.0,1.0,5.0,15.0
