Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
37079,Greene County,21,-90.39,39.36,692.03,3.9,0.04,,,,,,,,,,253,34,10633,46,6,1361,,,,54,13,2739,9,5,141,44,9,2087,,,,83,16,3335,,,,564,38,16648,,,,264,16,3170,98,34,2189,,,
37087,Haywood County,60,-82.99,35.55,1436.07,0.0,0.0,4,4,155,,,,67,4,5616,789,184,33777,500,41,25602,123,19,6395,388,77,20616,186,68,6400,478,121,22001,73,5,5236,571,68,18352,148,15,2868,3150,142,134154,168,17,5668,2507,161,39448,1139,178,26823,,,
37045,Cleveland County,97,-81.55,35.33,1213.05,1.53,0.07,7,3,264,,,,117,6,12985,1182,161,52071,1373,77,49521,186,21,8829,468,92,24269,309,86,8477,1028,116,50165,115,7,10261,1444,90,44688,1462,11,33123,5353,234,240361,378,22,4711,2952,161,41388,1581,285,38750,2,4,31
37121,Mitchell County,15,-100.92,32.29,574.78,0.0,0.0,4,3,89,225,6,32734,16,3,1498,262,41,10280,20,10,1125,19,6,911,85,20,4251,81,15,2149,71,17,2056,19,3,704,66,11,1216,112,4,2777,789,38,30240,,,,369,36,6529,194,56,3350,,,
37041,Chowan County,14,-76.63,36.08,458.06,0.0,0.0,64,9,3037,,,,,,,151,31,6528,223,19,9476,67,9,2706,88,18,5537,38,12,769,136,22,8576,,,,54,10,2211,,,,1181,66,44023,22,6,324,389,27,5231,208,37,4237,5,3,49
37035,Catawba County,157,-81.21,35.67,1077.45,1.99,0.08,11,4,291,24,3,1423,399,16,35492,2541,335,116494,5711,273,367752,621,58,26157,2128,232,99380,866,201,33830,2356,326,137488,1695,24,214679,4518,190,119502,1471,39,30883,12083,419,547616,895,54,16089,7739,361,117917,2797,436,70138,8,5,113
37077,Granville County,59,-78.66,36.32,1392.05,0.0,0.0,29,6,1013,,,,9,3,1020,890,132,42648,492,35,30733,40,11,1845,232,36,12926,120,41,3434,255,67,10416,,,,993,45,25273,173,4,5879,4277,108,173039,25,7,405,1206,70,15217,451,112,11107,,,
37005,Alleghany County,11,-81.13,36.5,610.89,0.0,0.0,,,,,,,,,,129,44,4012,4,4,337,25,5,723,80,13,4478,15,9,359,66,16,1785,10,3,637,29,10,602,,,,377,27,11617,116,9,4544,290,28,4323,78,23,1658,,,
37027,Caldwell County,82,-97.6,29.83,1229.1,2.09,0.04,,,,17,3,919,118,4,11436,754,123,30398,1857,68,98264,195,18,23120,359,74,17678,130,54,3913,368,81,15901,231,11,12792,830,58,24379,41,7,617,3394,133,116346,169,22,2746,2022,122,27878,1781,182,35218,,,
37049,Craven County,103,-77.04,35.08,1891.98,2.34,0.07,121,22,5592,36,3,1992,111,6,10371,1102,182,51991,806,69,36358,331,35,14151,644,120,42789,349,113,12146,1598,217,97969,128,7,7120,1590,105,50990,283,30,7070,6874,265,349932,409,31,6302,3870,208,59131,1270,236,30129,,,
37065,Edgecombe County,53,-77.6,35.92,1312.83,1.65,0.07,5,4,250,,,,70,4,5988,468,71,17397,370,20,20103,319,22,15978,134,32,6966,118,32,4196,149,43,4680,,,,266,34,11261,189,5,4677,2558,102,81335,42,9,399,935,53,12161,307,94,6095,,,
37089,Henderson County,114,-95.79,32.18,971.03,0.0,0.0,47,8,1449,31,3,1625,85,7,6667,2068,415,99886,1637,134,80536,321,38,15210,666,137,41530,462,142,14678,945,252,39626,655,10,70362,1382,175,47261,373,27,11176,7059,286,318410,580,40,14818,4027,233,70413,1959,315,50221,5,3,80
37097,Iredell County,173,-80.88,35.81,1547.36,0.0,0.0,53,13,1723,,,,210,9,17814,4449,522,235199,3077,333,183586,537,58,25011,1232,270,79149,676,252,25640,3567,443,194715,5721,37,477941,3756,288,119903,1176,51,38959,9708,499,429392,2174,120,132315,7671,376,117093,2721,462,74830,6,8,154
37085,Harnett County,130,-78.86,35.39,1557.37,0.0,0.0,25,7,573,62,3,2783,87,3,7012,1464,258,61541,648,57,22010,138,17,6973,562,91,32839,359,80,8834,511,119,21006,423,7,12729,895,95,25973,1899,20,84669,3862,177,123660,185,23,2810,3058,164,41661,886,191,21814,6,4,77
37093,Hoke County,53,-79.24,35.03,1014.32,0.0,0.0,,,,,,,,,,319,51,14307,104,11,3973,21,5,1197,74,16,2725,56,17,1804,110,34,2745,,,,92,20,1322,54,8,1225,1521,72,48599,36,7,419,576,32,7053,250,56,5379,,,
37095,Hyde County,5,-76.13,35.39,1829.33,0.0,0.0,6,3,195,,,,,,,95,19,3487,94,12,3072,8,3,164,29,6,1027,63,9,2413,10,3,704,,,,,,,,,,96,8,3042,14,6,503,147,33,5485,16,7,288,,,
37067,Forsyth County,372,-80.24,36.15,1067.93,2.04,1.73,21,9,929,50,3,3016,396,13,38532,6748,747,367193,8973,432,581107,1944,130,115390,11462,590,1077176,1783,445,85644,6582,966,420323,10212,86,1037661,11077,522,315426,10437,96,672591,38483,849,1985333,3481,149,104771,17850,816,289473,7471,906,198205,9,12,636
37119,Mecklenburg County,1054,-80.81,35.24,1414.81,2.36,12.12,42,10,4234,164,10,10260,7840,82,904176,29893,2545,1857950,38877,2205,2790601,25198,682,2231560,71784,2378,9408794,13248,2458,848549,49461,4420,4185104,27947,674,3122802,55759,1943,2337336,13276,513,418489,70607,3034,4061825,14745,611,729688,65272,2790,1213638,28343,2728,932806,49,50,1595
37131,Northampton County,20,-75.33,40.75,1426.23,0.0,0.0,34,7,1720,,,,,,,347,24,23768,611,17,29706,,,,21,4,988,12,5,273,24,8,634,,,,54,6,1738,359,3,12950,575,28,13681,8,4,194,115,14,1345,138,43,2300,,,
37147,Pitt County,177,-77.37,35.61,1697.85,2.75,0.86,88,16,3069,29,4,2011,66,6,4795,2569,325,111247,1807,146,87771,1094,75,53492,2131,233,122866,793,200,30286,2217,303,138052,1505,13,110484,2986,178,84916,748,40,14335,16416,513,782686,494,53,6665,9114,366,128085,2400,352,59199,8,7,313
37159,Rowan County,140,-80.52,35.63,1356.9,1.51,0.05,103,8,2851,129,6,5429,210,11,19991,2437,300,112746,2108,139,99727,321,20,14171,613,125,36423,278,104,11380,834,179,37385,2239,28,220312,1934,143,58499,1300,29,32566,9664,245,580680,711,60,14358,4271,225,62953,1586,334,38565,2,5,87
37181,Vance County,44,-78.41,36.37,695.87,0.0,0.0,41,4,1179,,,,51,4,5102,374,68,18057,618,31,24346,569,13,12648,228,49,13096,191,44,6218,456,48,22685,469,10,29934,365,33,9274,399,8,12694,2403,96,93368,189,10,2230,1467,71,18151,472,107,12249,,,
37039,Cherokee County,28,-95.18,31.84,1208.82,0.0,0.0,,,,,,,,,,430,82,17570,108,15,4428,66,11,2704,178,36,8509,81,33,2543,96,34,3545,,,,68,18,2821,,,,1156,68,50868,54,7,684,1946,65,47182,213,63,4724,,,
37053,Currituck County,26,-75.91,36.39,757.72,0.0,0.0,,,,,,,,,,483,109,19176,120,22,5201,30,7,1188,66,15,3513,475,41,17824,127,46,6465,,,,616,57,17840,502,7,26616,247,29,11055,132,17,5406,589,85,15931,315,65,8163,,,
37179,Union County,227,-89.25,37.46,1656.19,1.68,0.26,59,13,2745,,,,209,7,18146,8023,819,460148,3396,322,201892,516,65,20415,1125,231,63013,474,252,20315,1989,521,103802,279,22,17747,3856,352,134201,1615,51,41852,5670,341,256594,734,72,14219,6034,322,85565,3257,499,82699,14,5,149
37193,Wilkes County,68,-81.13,36.2,1961.24,0.0,0.0,74,20,1219,,,,38,8,2421,572,107,22280,646,44,30163,329,17,19684,312,66,18135,236,38,10212,629,78,24268,3015,8,307915,646,49,18082,28,6,461,2184,155,72491,156,15,1923,1766,104,25323,765,153,17535,13,5,255
37055,Dare County,36,-75.69,35.63,1073.14,0.0,0.0,9,9,285,,,,69,3,6486,1028,256,43702,179,36,7895,185,32,7506,411,81,26881,1406,147,55810,478,138,19121,61,4,3100,467,111,17739,49,11,1389,973,103,52550,349,65,9150,4441,322,126178,651,148,18097,,,
37127,Nash County,94,-77.98,35.99,1405.75,0.0,0.0,125,15,4153,,,,,,,1993,182,103835,2555,115,126952,240,29,8651,1478,131,82243,428,87,14848,855,135,39435,1070,28,70224,2958,134,67574,541,17,22805,5642,224,228982,393,25,4395,3930,191,54356,1144,201,29702,5,4,102
37003,Alexander County,37,-89.35,37.18,682.8,0.0,0.0,,,,3,3,56,,,,217,71,7405,94,17,4362,28,5,697,163,32,7018,23,13,352,118,36,4283,,,,252,20,6169,,,,604,49,18823,58,13,1103,541,36,6717,457,94,7884,,,
37017,Bladen County,34,-78.56,34.63,2298.77,0.0,0.0,124,24,5316,,,,,,,169,41,5599,122,24,5872,15,3,833,144,26,5768,17,13,672,132,33,5292,37,3,1791,712,17,13246,75,3,2248,1031,51,36165,16,5,478,652,50,9421,307,70,6607,,,
37031,Carteret County,69,-76.59,34.85,1463.71,0.0,0.0,4,4,159,,,,133,5,8963,1244,252,47834,348,49,12399,226,25,10728,547,95,34499,603,132,19360,610,139,33546,331,8,19538,746,105,24221,229,13,8767,3475,198,159602,481,53,11547,3892,247,71843,1011,207,25811,15,5,137
37195,Wilson County,81,-98.13,29.16,966.37,1.82,0.28,46,10,2898,,,,,,,2409,168,109310,1211,117,57056,294,18,13218,2840,99,195392,251,76,7675,951,112,59951,162,9,7243,2108,81,59955,842,19,20946,4612,209,164021,245,20,4253,3253,154,45354,1065,193,28247,,,
37185,Warren County,20,-79.27,41.81,1150.98,0.0,0.0,68,7,3006,,,,,,,173,35,5193,27,6,1924,16,4,665,48,11,1817,23,11,548,42,13,951,,,,43,8,932,7,3,187,473,19,10230,6,4,186,204,20,3513,146,41,2832,,,
37073,Gates County,12,-76.69,36.44,895.27,0.0,0.0,111,5,2735,,,,,,,47,14,766,28,6,1432,,,,39,6,1556,,,,28,10,875,,,,,,,,,,92,10,3222,,,,55,6,630,74,22,1661,,,
37015,Bertie County,20,-76.97,36.06,1837.66,0.0,0.0,217,16,9915,,,,,,,51,11,1730,196,16,7034,11,4,244,62,12,2896,1,3,36,38,10,1163,,,,351,11,9535,100,4,1429,883,45,27197,45,5,939,163,15,2215,226,61,3646,,,
37075,Graham County,9,-83.83,35.36,780.86,0.0,0.0,,,,,,,24,3,2156,431,30,22872,,,,,,,55,7,2619,5,6,165,13,4,538,,,,290,14,14722,,,,239,9,6023,,,,347,26,5931,60,18,1725,,,
37143,Perquimans County,13,-76.43,36.17,652.23,0.0,0.0,41,4,1863,,,,,,,68,23,1672,60,12,2395,10,5,528,39,7,1520,5,4,119,28,14,1060,,,,195,10,10943,,,,141,17,4556,,,,224,14,3944,114,26,2309,,,
37117,Martin County,23,-101.92,32.27,1182.89,0.0,0.0,143,11,6574,,,,,,,244,33,9969,205,27,8724,33,5,1466,148,30,7273,40,11,1139,86,22,2636,,,,85,16,3180,,,,1070,57,33173,29,4,302,823,44,9418,191,53,3247,,,
37115,Madison County,21,-95.95,30.96,1169.4,0.0,0.0,1,3,46,,,,,,,195,64,7433,21,7,578,8,6,331,39,12,1567,30,18,683,37,25,1673,,,,63,18,1687,360,5,12366,621,32,18996,45,10,1605,471,40,6989,123,39,2956,,,
37137,Pamlico County,13,-76.8,35.12,945.07,0.0,0.0,16,3,1272,,,,,,,164,29,5694,76,12,3349,10,3,324,32,8,1483,42,9,724,38,17,1588,,,,8,4,253,109,3,3773,326,25,10031,45,9,1238,502,30,9162,99,29,2645,,,
37149,Polk County,20,-94.82,30.76,617.61,0.0,0.0,46,12,1594,,,,,,,401,76,15307,43,16,1828,44,6,1474,97,25,5901,57,23,1743,114,38,5253,,,,95,30,3163,15,8,409,1495,51,53876,81,20,2208,443,41,7177,242,60,5591,,,
37151,Randolph County,143,-89.81,38.05,2045.93,1.59,0.05,78,14,3361,,,,111,7,10495,2077,285,94629,1957,145,103153,239,23,9866,865,129,48102,270,83,7843,740,146,26170,582,9,23899,1415,136,38236,224,15,6831,4496,228,165108,474,35,7677,3952,209,56611,1429,296,36852,3,4,187
37187,Washington County,12,-96.39,30.22,971.23,0.0,0.0,103,11,5188,,,,,,,24,7,951,70,8,3308,26,4,831,43,12,2179,13,5,338,54,6,2026,,,,53,7,1768,,,,663,33,18063,,,,306,23,3769,96,36,2320,,,
37157,Rockingham County,91,-79.74,36.39,1483.41,0.0,0.0,39,8,1494,,,,137,16,13614,997,183,38918,1286,59,46593,154,22,8280,429,86,20624,135,52,4086,399,105,13299,178,6,11739,1528,94,34269,129,9,2517,2804,156,92327,278,27,3849,2221,152,30584,1153,224,21923,,,
37169,Stokes County,46,-80.23,36.41,1180.43,0.0,0.0,27,5,772,,,,,,,406,96,14840,40,18,1208,23,6,675,122,27,5274,53,26,3656,151,36,5548,,,,238,46,5328,26,7,324,1254,48,37487,107,11,1325,999,56,12670,327,81,8917,,,
37029,Camden County,10,-81.62,30.93,636.43,0.0,0.0,53,6,3027,,,,,,,41,20,1698,,,,,,,15,5,756,,,,27,10,1046,,,,32,11,860,,,,37,7,1152,,,,81,7,1348,55,16,1490,,,
37043,Clay County,11,-98.21,33.69,571.49,0.0,0.0,,,,,,,,,,178,39,6811,41,6,1915,11,3,412,39,7,1619,14,8,198,30,14,984,,,,48,15,1338,,,,336,24,10957,16,4,327,215,19,3716,111,31,2607,,,
37051,Cumberland County,332,-77.28,40.15,1705.39,2.03,0.86,91,12,2593,17,5,604,322,14,22697,4356,425,209092,2431,153,96862,1400,77,57041,1808,287,101068,1771,325,67787,6240,512,374237,463,33,37660,5349,253,153051,2067,71,53504,19184,717,936211,996,75,14461,15329,701,220733,5097,660,117622,2,6,97
37081,Guilford County,524,-79.79,36.09,1703.29,2.31,2.46,38,4,827,74,10,4941,402,9,34013,12694,1111,710822,18775,1108,1156118,6237,229,309064,11651,883,880129,4405,740,216057,11113,1534,733853,12022,142,1303909,24318,783,675562,6486,164,206661,36243,1332,1708008,3860,196,63449,27474,1197,436027,9342,1303,282570,6,15,135
37071,Gaston County,217,-81.18,35.28,941.66,1.92,0.48,4,3,123,,,,603,24,51463,3048,404,142049,3063,207,150148,553,44,25232,1143,201,62628,849,195,29478,1420,308,63572,1464,41,114349,3602,225,100669,1187,40,38084,12234,493,556635,1112,44,12183,7665,386,112937,3403,562,87669,5,4,74
37099,Jackson County,42,-96.56,28.92,1281.9,0.0,0.0,10,6,307,,,,41,7,3203,675,148,25674,138,15,4754,109,15,4103,222,32,10172,152,62,6318,255,79,11297,,,,612,68,17268,126,12,4032,1819,97,86872,492,31,23753,4511,121,132951,433,98,9684,,,
37139,Pasquotank County,39,-76.21,36.23,601.26,1.8,0.26,,,,,,,64,5,5461,493,72,18775,561,30,24771,215,13,12104,455,60,49609,152,32,5028,380,65,19195,,,,307,35,8341,226,10,4830,2399,142,115154,120,5,1201,1833,97,25794,663,107,14870,7,3,50
37183,Wake County,1047,-78.61,35.8,2220.46,2.3,6.02,174,26,7331,225,9,18075,3219,77,328106,30205,2787,1706997,24891,1376,2205115,27811,670,2567831,26709,1771,2708467,9419,1793,541264,57526,4978,5256008,9930,310,1014608,37033,1937,1558132,11086,530,406374,64776,3127,3291973,12401,480,275562,56812,2510,1016229,22560,2655,736929,61,31,1298
37125,Moore County,96,-101.91,35.82,1827.79,0.0,0.0,45,14,1208,,,,104,7,10254,2130,226,120744,518,71,30547,355,31,20126,982,136,72252,270,109,10235,1255,223,88549,112,6,7681,1740,138,63576,553,29,22946,9552,290,494270,955,48,22410,5583,230,103031,1334,240,35173,2,3,61
37155,Robeson County,133,-79.1,34.65,2459.47,1.94,0.03,220,16,13963,,,,132,9,10580,1302,136,55942,697,65,32897,297,21,10320,1100,102,45951,163,53,4946,582,111,19373,120,5,4085,1815,49,43542,57,6,1119,6874,273,265435,123,18,2239,3829,180,48033,791,216,15364,,,
37173,Swain County,14,-83.47,35.46,1398.91,0.0,0.0,,,,,,,,,,176,36,7405,59,3,1970,9,4,499,69,14,2682,62,10,1814,59,20,2249,,,,156,15,4955,59,6,1385,998,30,45890,208,13,6447,784,83,16207,82,31,1583,,,
37167,Stanly County,61,-80.24,35.32,1048.82,0.0,0.0,59,16,3522,,,,48,4,3539,1120,167,55048,541,50,23539,158,14,7523,342,64,16430,189,41,5428,269,64,11889,179,8,13640,692,63,17336,536,9,14101,2903,160,114174,337,23,3342,1786,113,23890,866,174,18586,,,
37007,Anson County,25,-80.1,34.97,1390.79,0.0,0.0,130,26,5149,,,,49,5,3921,312,39,13661,398,14,14649,19,6,1175,83,15,2749,92,7,1418,87,22,2735,,,,247,12,6246,,,,928,49,21716,15,3,206,517,34,5607,138,47,2384,,,
37199,Yancey County,18,-82.3,35.89,811.08,0.0,0.0,31,8,729,,,,,,,267,49,11365,34,9,1072,54,9,2167,74,16,3272,26,14,437,111,22,2632,4,3,165,91,12,2514,16,3,293,439,32,12463,74,5,3573,331,22,4289,172,40,5111,,,
37037,Chatham County,70,-79.25,35.72,1836.38,0.0,0.0,58,15,1959,149,4,13229,79,9,5980,1069,198,52329,553,72,22449,143,16,9321,305,68,21709,137,61,5522,586,185,32849,,,,672,102,21554,226,26,6931,2708,139,83695,423,23,9355,1690,93,29493,661,160,17514,,,
37069,Franklin County,65,-95.22,33.2,1280.95,0.0,0.0,118,15,4961,14,3,1211,46,4,4794,1031,216,47598,676,50,31218,442,17,37965,172,35,8339,35,36,1335,225,87,12018,,,,439,77,11329,350,14,7695,888,83,27177,16,8,789,856,61,11277,474,126,10045,,,
37101,Johnston County,191,-78.38,35.53,2060.83,1.76,0.04,55,15,2729,65,5,4050,12,4,1249,4065,641,182535,2236,133,104903,222,40,8562,870,175,53012,481,129,17934,1110,266,49343,241,4,8969,2416,210,74932,287,40,6329,5889,313,253793,248,42,4567,6167,303,88515,1651,331,37151,6,8,89
37103,Jones County,10,-99.86,32.71,1226.81,0.0,0.0,32,5,1513,,,,,,,120,23,4627,115,7,4828,,,,14,3,609,,,,34,7,672,,,,25,10,622,,,,190,12,6273,,,,81,8,824,44,16,991,,,
37111,McDowell County,45,-82.05,35.66,1153.44,0.0,0.0,27,5,827,65,5,1903,,,,638,84,24325,253,31,10861,53,9,2184,154,32,7056,50,29,1779,194,37,6772,,,,778,40,16800,78,6,3127,1614,82,55648,154,14,3010,1282,85,18704,456,98,12236,,,
37113,Macon County,34,-88.96,39.85,1345.74,0.0,0.0,11,3,307,27,4,1159,50,3,4594,893,206,33327,112,22,5353,777,20,30339,371,46,21680,125,65,4535,246,79,9484,,,,305,53,10419,77,6,1303,1378,95,58589,276,20,13712,1657,119,35933,623,128,16645,,,
37145,Person County,39,-78.99,36.4,1047.02,0.0,0.0,31,7,1033,,,,417,10,43230,595,76,28320,235,22,10946,129,9,8161,182,33,8310,57,24,2095,103,31,3587,,,,433,38,8503,183,9,5750,1210,85,41971,90,13,1244,953,54,13145,386,90,10315,,,
37019,Brunswick County,127,-78.19,34.07,2310.49,0.0,0.0,48,6,1657,,,,1205,9,134519,2142,377,90775,770,56,35631,397,30,20867,611,112,31987,788,167,30788,774,226,36184,7,7,586,1300,169,43179,400,19,9603,3934,226,162258,1476,71,29061,4679,305,79508,1093,218,29429,,,
37175,Transylvania County,34,-82.77,35.2,985.51,0.0,0.0,4,3,86,,,,,,,535,136,21008,73,21,3067,113,8,5589,175,35,10369,84,54,3013,288,78,12585,,,,218,47,5715,642,18,16530,1467,85,59451,171,25,4595,1358,90,30561,565,100,13954,,,
37009,Ashe County,27,-81.51,36.44,1109.34,0.0,0.0,9,4,328,16,3,566,,,,742,94,42163,85,19,5645,184,14,9352,180,29,8422,56,32,1439,79,25,2129,60,4,1982,91,23,2150,,,,1151,47,38645,41,9,1602,673,46,10184,211,52,3872,,,
37047,Columbus County,56,-78.67,34.28,2473.35,0.0,0.0,104,21,4265,,,,52,4,4661,462,81,17241,263,24,9895,78,10,3116,819,65,34603,72,30,2014,207,60,8387,61,8,2974,859,31,26321,16,6,224,2789,166,105120,24,9,680,1149,89,15314,349,99,7337,3,3,26
37123,Montgomery County,27,-95.51,30.3,1298.96,0.0,0.0,119,18,4155,,,,,,,459,53,21871,219,27,11179,18,4,835,209,27,10952,30,17,620,57,18,2216,56,4,2260,513,21,14164,,,,1079,45,34763,140,5,4027,420,49,5209,445,61,11186,1,3,180
37133,Onslow County,194,-77.42,34.8,2076.67,1.78,0.09,46,9,1512,,,,212,8,17510,2027,255,79633,430,65,18941,472,42,20799,1035,140,50521,779,211,25563,1643,234,72981,123,13,5619,3226,148,77533,358,31,9186,5287,269,216704,583,41,7833,8211,393,123802,1822,319,43386,4,5,92
37013,Beaufort County,47,-76.89,35.47,2229.96,1.61,0.04,151,22,7777,,,,,,,651,103,29305,533,52,26341,134,15,5748,349,69,18509,171,39,4468,261,83,9974,137,4,12459,1194,43,19124,181,16,3777,2195,132,82465,165,21,2691,1436,98,19056,568,122,14189,,,
