Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
34001,Atlantic County,269,-74.66,39.51,1579.88,0.17,0.67,86.0,4.0,2723.0,,,,1572.0,26.0,160698.0,5629.0,680.0,378601.0,2385.0,183.0,127701.0,1177.0,80.0,61709.0,2431.0,269.0,189021.0,1405.0,240.0,57853.0,4009.0,520.0,327866.0,1202.0,19.0,88361.0,3159.0,371.0,108927.0,1176.0,70.0,35185.0,19214.0,805.0,975108.0,1530.0,112.0,37919.0,36655.0,818.0,1149562.0,4256.0,698.0,116055.0,15.0,13.0,301.0
34003,Bergen County,930,-74.06,40.97,638.06,1.46,0.35,4.0,3.0,148.0,4.0,3.0,219.0,1400.0,28.0,165347.0,20266.0,2669.0,1465355.0,45596.0,2877.0,3986790.0,9576.0,524.0,947393.0,15738.0,1559.0,1781831.0,9144.0,1469.0,634099.0,38192.0,3934.0,3484616.0,21296.0,218.0,2528278.0,26179.0,1957.0,1238095.0,12149.0,556.0,437748.0,79713.0,3963.0,4496228.0,10012.0,485.0,430916.0,35546.0,2598.0,747325.0,19398.0,3253.0,582062.0,50.0,50.0,1723.0
34005,Burlington County,446,-74.72,39.93,2124.28,0.21,0.62,119.0,21.0,6639.0,32.0,3.0,2409.0,943.0,24.0,103614.0,7176.0,949.0,519196.0,13502.0,538.0,904199.0,3230.0,168.0,285904.0,14853.0,643.0,1389171.0,4460.0,426.0,309583.0,15342.0,1271.0,1172061.0,8423.0,109.0,699030.0,12716.0,651.0,495950.0,2304.0,169.0,60202.0,30377.0,1314.0,1362207.0,3112.0,178.0,61172.0,15698.0,922.0,275842.0,7307.0,1060.0,203470.0,10.0,20.0,1219.0
34007,Camden County,507,-81.62,30.93,588.87,0.86,0.43,17.0,3.0,638.0,,,,1052.0,22.0,130835.0,8503.0,1024.0,561321.0,9930.0,566.0,666015.0,3306.0,170.0,187420.0,4545.0,497.0,426377.0,2425.0,429.0,126358.0,12249.0,1336.0,963299.0,6880.0,137.0,749912.0,12070.0,699.0,494172.0,4346.0,173.0,152838.0,45265.0,1611.0,2423914.0,2813.0,156.0,65591.0,16236.0,1061.0,285972.0,8973.0,1225.0,262806.0,13.0,13.0,278.0
34009,Cape May County,94,-74.8,39.18,740.36,0.13,0.64,120.0,15.0,8014.0,72.0,4.0,2551.0,139.0,3.0,17400.0,2162.0,465.0,104257.0,794.0,61.0,45471.0,282.0,42.0,12865.0,1341.0,127.0,90979.0,746.0,206.0,37413.0,970.0,205.0,66657.0,54.0,4.0,2998.0,988.0,216.0,38690.0,107.0,23.0,1375.0,4527.0,242.0,204295.0,1084.0,143.0,45294.0,5183.0,925.0,229403.0,1770.0,383.0,48410.0,0.0,5.0,123.0
34011,Cumberland County,153,-77.28,40.15,1298.55,0.12,0.32,60.0,11.0,2599.0,164.0,7.0,11593.0,107.0,5.0,13485.0,1906.0,273.0,148285.0,4479.0,165.0,215440.0,543.0,34.0,28970.0,1023.0,102.0,59824.0,452.0,98.0,19484.0,1028.0,181.0,43471.0,111.0,11.0,8909.0,1837.0,137.0,59016.0,1123.0,32.0,32763.0,9159.0,401.0,428529.0,485.0,40.0,11205.0,3512.0,242.0,50866.0,1882.0,359.0,44903.0,,,
34013,Essex County,794,-73.75,44.06,335.27,2.37,0.27,,,,,,,2452.0,28.0,374169.0,10475.0,1569.0,768711.0,13866.0,971.0,967948.0,5468.0,330.0,386989.0,21140.0,939.0,3431795.0,5664.0,922.0,285207.0,22769.0,2120.0,2206469.0,2245.0,59.0,261969.0,16749.0,905.0,822773.0,12612.0,342.0,508961.0,58447.0,2533.0,3286230.0,6047.0,310.0,244907.0,24810.0,1722.0,560041.0,16786.0,2140.0,543487.0,43.0,37.0,983.0
34015,Gloucester County,291,-76.56,37.45,872.26,0.33,0.51,26.0,4.0,393.0,,,,174.0,4.0,20227.0,7570.0,728.0,545116.0,8067.0,337.0,528510.0,1277.0,92.0,71356.0,1744.0,249.0,103908.0,1344.0,197.0,87914.0,3769.0,481.0,227342.0,458.0,29.0,38592.0,7399.0,389.0,236576.0,1235.0,78.0,31112.0,14868.0,785.0,690486.0,1616.0,98.0,26424.0,10350.0,557.0,168590.0,4740.0,695.0,121146.0,11.0,9.0,295.0
34017,Hudson County,669,-74.06,40.74,149.94,4.46,0.49,,,,,,,1100.0,16.0,126015.0,5553.0,777.0,425161.0,18611.0,723.0,1336567.0,7581.0,301.0,837896.0,38603.0,705.0,7036192.0,3994.0,728.0,246651.0,12649.0,1458.0,1284918.0,8954.0,96.0,1225723.0,15007.0,540.0,805740.0,7685.0,203.0,350788.0,27424.0,1452.0,1204520.0,3665.0,216.0,112990.0,20082.0,1581.0,448739.0,7090.0,1442.0,204006.0,19.0,28.0,1110.0
34019,Hunterdon County,125,-74.93,40.58,1132.86,0.11,0.64,104.0,29.0,3596.0,,,,84.0,5.0,11675.0,4355.0,494.0,363567.0,1413.0,165.0,157459.0,491.0,52.0,54192.0,4005.0,185.0,699030.0,516.0,125.0,31163.0,4180.0,508.0,398156.0,901.0,18.0,163775.0,1777.0,289.0,94385.0,484.0,60.0,13075.0,9344.0,363.0,468836.0,975.0,84.0,23151.0,4224.0,332.0,75634.0,1920.0,374.0,56473.0,13.0,4.0,89.0
34021,Mercer County,369,-80.3,41.33,592.71,0.62,0.77,32.0,4.0,1251.0,,,,1123.0,24.0,259081.0,4959.0,690.0,378034.0,15119.0,406.0,2375860.0,5825.0,200.0,545540.0,14059.0,570.0,1419841.0,2461.0,346.0,124696.0,22842.0,1594.0,2568460.0,8023.0,61.0,1155504.0,9404.0,617.0,442184.0,23892.0,257.0,1069166.0,30031.0,1215.0,1461632.0,3629.0,163.0,69069.0,13544.0,856.0,271907.0,8617.0,1073.0,383500.0,11.0,19.0,891.0
34023,Middlesex County,827,-71.4,42.49,821.98,1.01,0.69,28.0,6.0,1168.0,24.0,4.0,5390.0,1707.0,38.0,209249.0,15806.0,1555.0,1237898.0,45634.0,1632.0,4311667.0,9879.0,415.0,915064.0,13947.0,915.0,1526694.0,6747.0,801.0,470820.0,59847.0,3908.0,5507428.0,9782.0,141.0,1549375.0,31735.0,1268.0,1245333.0,4744.0,363.0,141787.0,54883.0,2335.0,2713205.0,4816.0,248.0,92727.0,26113.0,1854.0,494671.0,14116.0,1972.0,567670.0,52.0,37.0,1781.0
34025,Monmouth County,623,-74.17,40.29,1262.2,0.49,0.6,85.0,30.0,3382.0,78.0,7.0,7610.0,1496.0,36.0,175125.0,16020.0,2011.0,1259700.0,7399.0,872.0,534094.0,9041.0,333.0,1158465.0,11174.0,1131.0,1089812.0,4056.0,714.0,231313.0,20177.0,2522.0,1588196.0,4254.0,89.0,331029.0,13405.0,1173.0,592772.0,7495.0,343.0,270496.0,48105.0,2447.0,2601578.0,7573.0,481.0,184098.0,27436.0,1870.0,538962.0,12737.0,1838.0,379230.0,24.0,27.0,1353.0
34027,Morris County,494,-94.74,33.07,1247.03,0.4,0.8,49.0,13.0,2223.0,135.0,5.0,8731.0,449.0,22.0,57944.0,11470.0,1612.0,913789.0,23675.0,1014.0,3544705.0,8224.0,304.0,853204.0,17293.0,1087.0,2381381.0,6056.0,721.0,524572.0,47787.0,2505.0,5309399.0,27800.0,246.0,4365279.0,26462.0,1248.0,1145123.0,7586.0,349.0,270292.0,36964.0,1763.0,2040062.0,5961.0,314.0,372844.0,21473.0,1360.0,479610.0,11069.0,1595.0,385815.0,14.0,19.0,569.0
34029,Ocean County,592,-74.33,39.98,1960.71,0.3,0.46,93.0,31.0,3520.0,58.0,5.0,4484.0,1129.0,27.0,135798.0,8604.0,1840.0,440910.0,4681.0,517.0,256618.0,1460.0,154.0,83048.0,3594.0,539.0,238460.0,3271.0,789.0,143215.0,7553.0,1205.0,441196.0,1216.0,35.0,63728.0,6320.0,860.0,241019.0,7628.0,252.0,214455.0,37764.0,1710.0,1707693.0,4859.0,268.0,106734.0,15746.0,1284.0,319552.0,8776.0,1421.0,234778.0,8.0,18.0,349.0
34031,Passaic County,504,-74.32,41.05,514.25,0.98,0.52,9.0,3.0,131.0,45.0,3.0,3264.0,693.0,6.0,83067.0,8243.0,1277.0,597211.0,11258.0,803.0,748100.0,2197.0,161.0,145928.0,4839.0,464.0,397615.0,2397.0,435.0,123291.0,6479.0,1020.0,487167.0,3294.0,102.0,404657.0,7798.0,752.0,318091.0,3416.0,129.0,123734.0,27412.0,1477.0,1279437.0,1919.0,151.0,45021.0,12098.0,1056.0,227321.0,7602.0,1302.0,223767.0,16.0,24.0,649.0
