Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
01001,Autauga County,55,-86.63,32.52,1565.34,0.04,0.47,93.0,10.0,4965.0,84.0,3.0,4927.0,166.0,8.0,18674.0,499.0,71.0,22895.0,253.0,25.0,15418.0,110.0,12.0,4210.0,327.0,73.0,16245.0,126.0,45.0,4253.0,256.0,53.0,11333.0,,,,228.0,25.0,5788.0,171.0,7.0,3101.0,1561.0,88.0,54252.0,348.0,12.0,3888.0,2622.0,102.0,37047.0,781.0,112.0,17800.0,,,
01003,Baldwin County,208,-83.26,33.09,4352.6,0.05,0.55,7.0,9.0,407.0,69.0,10.0,4192.0,270.0,9.0,19375.0,3789.0,581.0,183243.0,2556.0,237.0,132916.0,622.0,97.0,27220.0,1683.0,367.0,105437.0,1935.0,383.0,71531.0,2058.0,461.0,108350.0,437.0,24.0,50217.0,4382.0,286.0,125183.0,1637.0,49.0,56434.0,8437.0,511.0,362257.0,1628.0,96.0,30206.0,12935.0,575.0,246629.0,3153.0,501.0,82703.0,19.0,7.0,221.0
01005,Barbour County,26,-85.4,31.86,2342.56,0.01,0.18,136.0,11.0,5074.0,91.0,4.0,4050.0,97.0,6.0,10981.0,98.0,25.0,2951.0,131.0,12.0,3146.0,39.0,11.0,1573.0,148.0,45.0,6753.0,38.0,17.0,912.0,103.0,31.0,4183.0,,,,127.0,6.0,2829.0,62.0,5.0,1579.0,658.0,38.0,20153.0,22.0,6.0,367.0,587.0,48.0,7432.0,188.0,39.0,4609.0,,,
01007,Bibb County,23,-83.69,32.81,1622.28,0.01,0.31,66.0,10.0,2074.0,,,,18.0,3.0,1270.0,750.0,30.0,52687.0,92.0,14.0,4886.0,30.0,7.0,954.0,72.0,17.0,2595.0,16.0,9.0,345.0,74.0,17.0,2445.0,,,,107.0,12.0,3985.0,43.0,3.0,447.0,738.0,25.0,25742.0,11.0,5.0,164.0,287.0,18.0,4008.0,140.0,35.0,4194.0,,,
01009,Blount County,58,-86.57,33.95,1685.1,0.03,0.55,13.0,3.0,217.0,,,,,,,538.0,99.0,22831.0,353.0,40.0,16333.0,55.0,12.0,2378.0,229.0,46.0,11504.0,18.0,8.0,1375.0,242.0,42.0,11194.0,,,,231.0,30.0,6995.0,12.0,3.0,63.0,927.0,59.0,33762.0,79.0,9.0,1417.0,748.0,49.0,9655.0,621.0,101.0,13111.0,,,
01011,Bullock County,10,-85.71,32.1,1619.16,0.01,0.51,399.0,10.0,15850.0,,,,,,,39.0,6.0,2171.0,19.0,7.0,843.0,20.0,3.0,900.0,43.0,5.0,1394.0,8.0,3.0,122.0,26.0,5.0,1246.0,,,,2.0,3.0,77.0,,,,405.0,11.0,12824.0,12.0,3.0,142.0,74.0,7.0,855.0,43.0,14.0,688.0,,,
01013,Butler County,20,-79.93,40.92,2014.4,0.01,0.02,169.0,23.0,6995.0,,,,,,,297.0,29.0,15796.0,77.0,17.0,3634.0,157.0,15.0,3646.0,151.0,38.0,5558.0,34.0,20.0,827.0,51.0,17.0,2309.0,,,,372.0,10.0,8355.0,,,,1198.0,44.0,41855.0,117.0,5.0,1191.0,771.0,41.0,9880.0,114.0,42.0,2777.0,,,
01015,Calhoun County,115,-96.67,28.5,1585.75,0.07,0.37,66.0,16.0,2748.0,,,,182.0,10.0,18184.0,928.0,138.0,40733.0,2126.0,100.0,86648.0,476.0,40.0,23529.0,885.0,173.0,48791.0,295.0,71.0,10212.0,1032.0,167.0,53213.0,193.0,13.0,9703.0,2416.0,90.0,71765.0,639.0,16.0,16104.0,6403.0,280.0,255880.0,180.0,18.0,4059.0,5129.0,216.0,71487.0,1685.0,299.0,35514.0,2.0,3.0,179.0
01017,Chambers County,34,-94.54,29.72,1562.22,0.02,0.23,189.0,21.0,7811.0,,,,86.0,5.0,5938.0,198.0,38.0,5197.0,126.0,14.0,7635.0,75.0,7.0,2735.0,132.0,29.0,5640.0,41.0,16.0,1136.0,177.0,34.0,5468.0,,,,262.0,29.0,9222.0,,,,789.0,54.0,26369.0,,,,776.0,58.0,10562.0,322.0,96.0,5825.0,,,
01019,Cherokee County,26,-95.18,31.84,1553.85,0.02,0.65,73.0,7.0,2631.0,,,,99.0,3.0,8403.0,77.0,29.0,2569.0,120.0,14.0,4680.0,22.0,4.0,1329.0,110.0,23.0,4180.0,26.0,9.0,1626.0,56.0,20.0,1833.0,,,,565.0,8.0,7821.0,,,,478.0,35.0,18373.0,8.0,3.0,163.0,578.0,40.0,6769.0,256.0,45.0,3994.0,,,
