Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
50021,Rutland County,59,-73.03,43.57,2447.0,2.12,0.1,14,12,203,205,11,17802,411,7,42355,1345,286,67564,759,81,37150,231,36,11832,531,74,34153,265,62,9901,605,156,32440,319,10,32937,1056,125,31700,654,24,15136,4799,206,222629,1850,46,25273,3084,251,52508,878,200,23379,,,
50019,Orleans County,27,-78.23,43.22,1867.55,0.0,0.0,31,8,1262,,,,17,4,1904,515,124,29626,192,22,7295,91,22,2595,219,30,11250,91,22,4286,160,47,5922,,,,126,33,5594,150,11,4330,1627,78,79647,69,18,2763,1870,55,32768,324,84,6975,,,
50013,Grand Isle County,7,-73.3,44.71,504.14,0.0,0.0,,,,,,,,,,102,34,4940,9,5,409,9,3,272,23,3,1029,9,7,328,41,16,1377,,,,19,11,979,,,,63,15,2161,9,5,524,101,23,3978,42,20,1337,,,
50001,Addison County,37,-73.15,44.03,2091.48,0.0,0.0,33,17,999,18,5,1378,27,4,3470,863,187,43578,297,41,18447,72,15,1699,311,39,18470,75,29,3170,406,134,19497,126,3,7349,273,64,14124,3305,28,108565,2281,130,97184,141,21,3278,986,88,26489,485,106,16826,5,4,268
50015,Lamoille County,25,-72.67,44.61,1201.32,0.0,0.0,17,4,389,,,,80,3,7377,658,155,37021,288,30,14059,180,18,11137,259,32,16356,235,40,8527,274,83,15543,,,,195,69,10152,226,18,5231,1811,76,77105,136,31,3693,4407,121,83639,333,81,10337,,,
50017,Orange County,29,-117.87,33.75,1792.55,0.0,0.0,32,11,1295,8,3,447,,,,684,135,38907,157,23,6259,59,18,1597,148,28,7665,33,18,1278,288,58,20016,,,,82,36,3097,572,13,29813,1824,85,72514,35,17,1110,526,56,13264,193,66,5675,,,
50027,Windsor County,55,-72.55,43.59,2529.77,0.0,0.0,36,22,1129,42,5,3131,82,7,8806,1211,285,59539,678,56,41207,582,54,32901,502,87,28784,403,99,15446,1057,183,62195,74,4,5196,705,113,27592,441,27,17242,4527,169,282124,530,44,14009,3485,208,75163,831,186,26998,5,4,554
50007,Chittenden County,162,-73.07,44.45,1603.91,4.27,0.84,24,10,965,35,4,2462,262,4,30413,4900,604,291009,4697,244,299021,5208,153,393635,2971,281,262032,1050,249,55281,7071,773,541378,1008,35,67646,3203,301,106307,3906,126,106909,15986,604,726392,2647,137,53187,9276,474,203940,3213,548,109194,2,3,82
50011,Franklin County,49,-95.22,33.2,1792.2,1.7,0.09,26,13,961,23,3,1846,33,5,3546,480,147,24039,1064,49,46531,113,16,4079,295,47,14241,92,33,2845,227,55,13815,,,,530,63,14266,40,7,757,2551,100,125014,34,11,998,1217,100,24856,389,107,9534,,,
50003,Bennington County,36,-73.15,43.01,1755.22,1.94,0.03,27,7,789,,,,26,3,2910,549,156,25867,91,20,4814,306,34,15810,319,58,21932,216,48,8478,378,116,19879,40,4,2866,712,88,23514,1360,25,43550,3508,146,167396,485,35,13416,1750,149,42814,531,118,13105,,,
50005,Caledonia County,30,-72.11,44.46,1703.32,0.0,0.0,26,12,1215,,,,60,5,4433,483,118,26686,401,35,20403,243,23,7500,294,40,15270,72,23,2485,212,71,9707,,,,134,40,4079,602,16,24956,1841,109,85815,58,13,2511,840,74,14683,341,88,7308,,,
50025,Windham County,43,-71.98,41.83,2067.68,2.32,0.07,156,12,8726,,,,129,16,20932,953,209,54177,1224,43,94590,373,33,31278,533,49,31346,291,90,10217,527,122,26499,,,,765,91,26685,1989,57,66514,3524,162,150648,1165,43,18804,3589,210,59296,562,151,14607,0,3,54
50009,Essex County,6,-73.75,44.06,1746.05,0.0,0.0,21,6,867,,,,,,,28,14,1350,,,,,,,10,3,270,,,,18,5,1858,,,,2,6,75,,,,82,10,2859,10,3,63,88,16,1428,32,12,671,,,
50023,Washington County,58,-96.39,30.22,1800.12,2.37,0.09,56,9,2135,82,9,4973,137,7,12239,1331,251,71048,766,79,37482,427,51,22288,2500,105,224067,210,56,9134,938,233,55476,469,12,44281,853,117,36318,2500,53,74283,4666,221,219178,464,51,10333,2659,166,48672,1333,271,57526,0,3,35
