Fips,name,population,longitude,latitude,Employees-1133,Establishments-1133,Payroll-1133,Employees-1141,Establishments-1141,Payroll-1141,Employees-1152,Establishments-1152,Payroll-1152,Employees-1153,Establishments-1153,Payroll-1153,Employees-2123,Establishments-2123,Payroll-2123,Employees-2131,Establishments-2131,Payroll-2131,Employees-2211,Establishments-2211,Payroll-2211,Employees-2212,Establishments-2212,Payroll-2212,Employees-2213,Establishments-2213,Payroll-2213,Employees-2361,Establishments-2361,Payroll-2361,Employees-2362,Establishments-2362,Payroll-2362,Employees-2371,Establishments-2371,Payroll-2371,Employees-2372,Establishments-2372,Payroll-2372,Employees-2373,Establishments-2373,Payroll-2373,Employees-2379,Establishments-2379,Payroll-2379,Employees-2381,Establishments-2381,Payroll-2381,Employees-2382,Establishments-2382,Payroll-2382,Employees-2383,Establishments-2383,Payroll-2383,Employees-2389,Establishments-2389,Payroll-2389,Employees-3113,Establishments-3113,Payroll-3113,Employees-3117,Establishments-3117,Payroll-3117,Employees-3118,Establishments-3118,Payroll-3118,Employees-3119,Establishments-3119,Payroll-3119,Employees-3121,Establishments-3121,Payroll-3121,Employees-3132,Establishments-3132,Payroll-3132,Employees-3141,Establishments-3141,Payroll-3141,Employees-3149,Establishments-3149,Payroll-3149,Employees-3169,Establishments-3169,Payroll-3169,Employees-3211,Establishments-3211,Payroll-3211,Employees-3219,Establishments-3219,Payroll-3219,Employees-3222,Establishments-3222,Payroll-3222,Employees-3231,Establishments-3231,Payroll-3231,Employees-3241,Establishments-3241,Payroll-3241,Employees-3252,Establishments-3252,Payroll-3252,Employees-3254,Establishments-3254,Payroll-3254,Employees-3255,Establishments-3255,Payroll-3255,Employees-3256,Establishments-3256,Payroll-3256,Employees-3259,Establishments-3259,Payroll-3259,Employees-3261,Establishments-3261,Payroll-3261,Employees-3262,Establishments-3262,Payroll-3262,Employees-3271,Establishments-3271,Payroll-3271,Employees-3272,Establishments-3272,Payroll-3272,Employees-3273,Establishments-3273,Payroll-3273,Employees-3274,Establishments-3274,Payroll-3274,Employees-3279,Establishments-3279,Payroll-3279,Employees-3315,Establishments-3315,Payroll-3315,Employees-3321,Establishments-3321,Payroll-3321,Employees-3323,Establishments-3323,Payroll-3323,Employees-3327,Establishments-3327,Payroll-3327,Employees-3328,Establishments-3328,Payroll-3328,Employees-3329,Establishments-3329,Payroll-3329,Employees-3332,Establishments-3332,Payroll-3332,Employees-3333,Establishments-3333,Payroll-3333,Employees-3335,Establishments-3335,Payroll-3335,Employees-3339,Establishments-3339,Payroll-3339,Employees-3341,Establishments-3341,Payroll-3341,Employees-3342,Establishments-3342,Payroll-3342,Employees-3343,Establishments-3343,Payroll-3343,Employees-3344,Establishments-3344,Payroll-3344,Employees-3345,Establishments-3345,Payroll-3345,Employees-3346,Establishments-3346,Payroll-3346,Employees-3351,Establishments-3351,Payroll-3351,Employees-3353,Establishments-3353,Payroll-3353,Employees-3359,Establishments-3359,Payroll-3359,Employees-3362,Establishments-3362,Payroll-3362,Employees-3363,Establishments-3363,Payroll-3363,Employees-3364,Establishments-3364,Payroll-3364,Employees-3371,Establishments-3371,Payroll-3371,Employees-3372,Establishments-3372,Payroll-3372,Employees-3391,Establishments-3391,Payroll-3391,Employees-3399,Establishments-3399,Payroll-3399,Employees-4231,Establishments-4231,Payroll-4231,Employees-4232,Establishments-4232,Payroll-4232,Employees-4233,Establishments-4233,Payroll-4233,Employees-4234,Establishments-4234,Payroll-4234,Employees-4235,Establishments-4235,Payroll-4235,Employees-4236,Establishments-4236,Payroll-4236,Employees-4237,Establishments-4237,Payroll-4237,Employees-4238,Establishments-4238,Payroll-4238,Employees-4239,Establishments-4239,Payroll-4239,Employees-4241,Establishments-4241,Payroll-4241,Employees-4242,Establishments-4242,Payroll-4242,Employees-4243,Establishments-4243,Payroll-4243,Employees-4244,Establishments-4244,Payroll-4244,Employees-4246,Establishments-4246,Payroll-4246,Employees-4247,Establishments-4247,Payroll-4247,Employees-4248,Establishments-4248,Payroll-4248,Employees-4249,Establishments-4249,Payroll-4249,Employees-4251,Establishments-4251,Payroll-4251,Employees-4411,Establishments-4411,Payroll-4411,Employees-4412,Establishments-4412,Payroll-4412,Employees-4413,Establishments-4413,Payroll-4413,Employees-4421,Establishments-4421,Payroll-4421,Employees-4422,Establishments-4422,Payroll-4422,Employees-4431,Establishments-4431,Payroll-4431,Employees-4441,Establishments-4441,Payroll-4441,Employees-4442,Establishments-4442,Payroll-4442,Employees-4451,Establishments-4451,Payroll-4451,Employees-4452,Establishments-4452,Payroll-4452,Employees-4453,Establishments-4453,Payroll-4453,Employees-4461,Establishments-4461,Payroll-4461,Employees-4471,Establishments-4471,Payroll-4471,Employees-4481,Establishments-4481,Payroll-4481,Employees-4482,Establishments-4482,Payroll-4482,Employees-4483,Establishments-4483,Payroll-4483,Employees-4511,Establishments-4511,Payroll-4511,Employees-4512,Establishments-4512,Payroll-4512,Employees-4522,Establishments-4522,Payroll-4522,Employees-4523,Establishments-4523,Payroll-4523,Employees-4531,Establishments-4531,Payroll-4531,Employees-4532,Establishments-4532,Payroll-4532,Employees-4533,Establishments-4533,Payroll-4533,Employees-4539,Establishments-4539,Payroll-4539,Employees-4541,Establishments-4541,Payroll-4541,Employees-4542,Establishments-4542,Payroll-4542,Employees-4543,Establishments-4543,Payroll-4543,Employees-4811,Establishments-4811,Payroll-4811,Employees-4812,Establishments-4812,Payroll-4812,Employees-4841,Establishments-4841,Payroll-4841,Employees-4842,Establishments-4842,Payroll-4842,Employees-4851,Establishments-4851,Payroll-4851,Employees-4852,Establishments-4852,Payroll-4852,Employees-4853,Establishments-4853,Payroll-4853,Employees-4854,Establishments-4854,Payroll-4854,Employees-4859,Establishments-4859,Payroll-4859,Employees-4872,Establishments-4872,Payroll-4872,Employees-4881,Establishments-4881,Payroll-4881,Employees-4883,Establishments-4883,Payroll-4883,Employees-4884,Establishments-4884,Payroll-4884,Employees-4885,Establishments-4885,Payroll-4885,Employees-4921,Establishments-4921,Payroll-4921,Employees-4922,Establishments-4922,Payroll-4922,Employees-4931,Establishments-4931,Payroll-4931,Employees-5111,Establishments-5111,Payroll-5111,Employees-5112,Establishments-5112,Payroll-5112,Employees-5121,Establishments-5121,Payroll-5121,Employees-5122,Establishments-5122,Payroll-5122,Employees-5151,Establishments-5151,Payroll-5151,Employees-5173,Establishments-5173,Payroll-5173,Employees-5179,Establishments-5179,Payroll-5179,Employees-5182,Establishments-5182,Payroll-5182,Employees-5191,Establishments-5191,Payroll-5191,Employees-5221,Establishments-5221,Payroll-5221,Employees-5222,Establishments-5222,Payroll-5222,Employees-5223,Establishments-5223,Payroll-5223,Employees-5231,Establishments-5231,Payroll-5231,Employees-5239,Establishments-5239,Payroll-5239,Employees-5241,Establishments-5241,Payroll-5241,Employees-5242,Establishments-5242,Payroll-5242,Employees-5311,Establishments-5311,Payroll-5311,Employees-5312,Establishments-5312,Payroll-5312,Employees-5313,Establishments-5313,Payroll-5313,Employees-5321,Establishments-5321,Payroll-5321,Employees-5322,Establishments-5322,Payroll-5322,Employees-5323,Establishments-5323,Payroll-5323,Employees-5324,Establishments-5324,Payroll-5324,Employees-5331,Establishments-5331,Payroll-5331,Employees-5411,Establishments-5411,Payroll-5411,Employees-5412,Establishments-5412,Payroll-5412,Employees-5413,Establishments-5413,Payroll-5413,Employees-5414,Establishments-5414,Payroll-5414,Employees-5415,Establishments-5415,Payroll-5415,Employees-5416,Establishments-5416,Payroll-5416,Employees-5417,Establishments-5417,Payroll-5417,Employees-5418,Establishments-5418,Payroll-5418,Employees-5419,Establishments-5419,Payroll-5419,Employees-5511,Establishments-5511,Payroll-5511,Employees-5611,Establishments-5611,Payroll-5611,Employees-5612,Establishments-5612,Payroll-5612,Employees-5613,Establishments-5613,Payroll-5613,Employees-5614,Establishments-5614,Payroll-5614,Employees-5615,Establishments-5615,Payroll-5615,Employees-5616,Establishments-5616,Payroll-5616,Employees-5617,Establishments-5617,Payroll-5617,Employees-5619,Establishments-5619,Payroll-5619,Employees-5621,Establishments-5621,Payroll-5621,Employees-5622,Establishments-5622,Payroll-5622,Employees-5629,Establishments-5629,Payroll-5629,Employees-6111,Establishments-6111,Payroll-6111,Employees-6113,Establishments-6113,Payroll-6113,Employees-6114,Establishments-6114,Payroll-6114,Employees-6115,Establishments-6115,Payroll-6115,Employees-6116,Establishments-6116,Payroll-6116,Employees-6117,Establishments-6117,Payroll-6117,Employees-6211,Establishments-6211,Payroll-6211,Employees-6212,Establishments-6212,Payroll-6212,Employees-6213,Establishments-6213,Payroll-6213,Employees-6214,Establishments-6214,Payroll-6214,Employees-6215,Establishments-6215,Payroll-6215,Employees-6216,Establishments-6216,Payroll-6216,Employees-6219,Establishments-6219,Payroll-6219,Employees-6221,Establishments-6221,Payroll-6221,Employees-6223,Establishments-6223,Payroll-6223,Employees-6231,Establishments-6231,Payroll-6231,Employees-6232,Establishments-6232,Payroll-6232,Employees-6233,Establishments-6233,Payroll-6233,Employees-6239,Establishments-6239,Payroll-6239,Employees-6241,Establishments-6241,Payroll-6241,Employees-6242,Establishments-6242,Payroll-6242,Employees-6243,Establishments-6243,Payroll-6243,Employees-6244,Establishments-6244,Payroll-6244,Employees-7111,Establishments-7111,Payroll-7111,Employees-7112,Establishments-7112,Payroll-7112,Employees-7113,Establishments-7113,Payroll-7113,Employees-7115,Establishments-7115,Payroll-7115,Employees-7121,Establishments-7121,Payroll-7121,Employees-7131,Establishments-7131,Payroll-7131,Employees-7132,Establishments-7132,Payroll-7132,Employees-7139,Establishments-7139,Payroll-7139,Employees-7211,Establishments-7211,Payroll-7211,Employees-7212,Establishments-7212,Payroll-7212,Employees-7213,Establishments-7213,Payroll-7213,Employees-7223,Establishments-7223,Payroll-7223,Employees-7224,Establishments-7224,Payroll-7224,Employees-7225,Establishments-7225,Payroll-7225,Employees-8111,Establishments-8111,Payroll-8111,Employees-8112,Establishments-8112,Payroll-8112,Employees-8113,Establishments-8113,Payroll-8113,Employees-8114,Establishments-8114,Payroll-8114,Employees-8121,Establishments-8121,Payroll-8121,Employees-8122,Establishments-8122,Payroll-8122,Employees-8123,Establishments-8123,Payroll-8123,Employees-8129,Establishments-8129,Payroll-8129,Employees-8131,Establishments-8131,Payroll-8131,Employees-8132,Establishments-8132,Payroll-8132,Employees-8133,Establishments-8133,Payroll-8133,Employees-8134,Establishments-8134,Payroll-8134,Employees-8139,Establishments-8139,Payroll-8139,area
33001,,,,,12.0,5.0,301.0,,,,,,,,,,24.0,5.0,1802.0,,,,0.0,6.0,0.0,,,,,,,180.0,56.0,7890.0,117.0,9.0,14268.0,91.0,8.0,6505.0,7.0,4.0,174.0,41.0,6.0,4377.0,34.0,5.0,1978.0,226.0,20.0,13414.0,299.0,58.0,15910.0,170.0,29.0,9442.0,137.0,31.0,10864.0,,,,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,247.0,13.0,10864.0,,,,0.0,3.0,0.0,,,,,,,,,,,,,,,,8.0,3.0,101.0,,,,229.0,5.0,17775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,1613.0,,,,15.0,3.0,952.0,58.0,9.0,3244.0,66.0,10.0,4402.0,19.0,4.0,1151.0,,,,,,,,,,122.0,9.0,7502.0,,,,,,,,,,,,,18.0,9.0,2121.0,430.0,19.0,29280.0,222.0,16.0,13103.0,145.0,15.0,4190.0,48.0,6.0,1823.0,64.0,8.0,1648.0,54.0,9.0,2386.0,487.0,27.0,15410.0,41.0,7.0,877.0,990.0,17.0,22239.0,16.0,4.0,351.0,0.0,4.0,0.0,137.0,20.0,6291.0,288.0,33.0,5784.0,494.0,39.0,7189.0,99.0,9.0,1681.0,24.0,6.0,644.0,96.0,12.0,2049.0,9.0,4.0,213.0,,,,536.0,14.0,13681.0,22.0,5.0,301.0,70.0,10.0,905.0,57.0,10.0,877.0,45.0,11.0,1130.0,0.0,4.0,0.0,,,,105.0,11.0,4748.0,,,,,,,46.0,6.0,2767.0,22.0,4.0,672.0,,,,,,,0.0,3.0,0.0,,,,,,,,,,,,,,,,4.0,3.0,203.0,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,55.0,7.0,2607.0,,,,36.0,6.0,458.0,,,,,,,133.0,10.0,7607.0,,,,,,,,,,404.0,26.0,26378.0,20.0,8.0,1789.0,,,,3.0,3.0,291.0,41.0,14.0,4100.0,10.0,4.0,216.0,152.0,23.0,8783.0,50.0,23.0,1542.0,106.0,24.0,4590.0,51.0,21.0,1839.0,0.0,3.0,0.0,27.0,5.0,910.0,,,,14.0,3.0,587.0,,,,139.0,32.0,7597.0,70.0,15.0,3789.0,185.0,24.0,16161.0,9.0,5.0,823.0,31.0,8.0,1933.0,78.0,20.0,5505.0,,,,10.0,5.0,438.0,93.0,18.0,3602.0,50.0,4.0,2903.0,0.0,4.0,0.0,,,,,,,0.0,3.0,0.0,13.0,4.0,611.0,33.0,6.0,843.0,489.0,75.0,13678.0,7.0,6.0,180.0,0.0,3.0,0.0,,,,,,,429.0,8.0,16172.0,,,,,,,,,,43.0,9.0,645.0,,,,270.0,23.0,29669.0,223.0,32.0,12348.0,179.0,25.0,7530.0,222.0,9.0,9900.0,,,,244.0,6.0,7285.0,79.0,5.0,4694.0,,,,,,,596.0,7.0,20620.0,0.0,4.0,0.0,0.0,3.0,0.0,,,,198.0,13.0,4933.0,16.0,3.0,735.0,,,,159.0,24.0,2838.0,19.0,3.0,567.0,,,,,,,,,,7.0,3.0,89.0,3.0,5.0,579.0,,,,286.0,36.0,9621.0,512.0,45.0,15602.0,46.0,18.0,3341.0,,,,195.0,15.0,2577.0,,,,2333.0,170.0,49869.0,203.0,55.0,7500.0,,,,15.0,4.0,644.0,22.0,9.0,644.0,95.0,31.0,2318.0,17.0,7.0,1122.0,36.0,8.0,568.0,34.0,10.0,677.0,244.0,44.0,5912.0,,,,30.0,6.0,927.0,49.0,7.0,457.0,55.0,15.0,1571.0,1217.3209800787931
33003,,,,,45.0,11.0,1773.0,,,,,,,,,,,,,,,,43.0,4.0,3722.0,,,,,,,176.0,47.0,10537.0,97.0,5.0,4719.0,63.0,8.0,4509.0,,,,,,,,,,179.0,27.0,8803.0,248.0,72.0,12583.0,79.0,24.0,3460.0,218.0,37.0,13118.0,,,,,,,30.0,5.0,480.0,,,,44.0,7.0,1699.0,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,21.0,4.0,524.0,,,,,,,,,,,,,,,,,,,229.0,5.0,9981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,10.0,4802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,4.0,981.0,,,,,,,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,40.0,4.0,1584.0,20.0,4.0,880.0,51.0,5.0,3810.0,40.0,3.0,2903.0,,,,,,,55.0,6.0,2625.0,,,,,,,,,,,,,49.0,8.0,2649.0,123.0,12.0,4938.0,146.0,13.0,6827.0,81.0,10.0,2786.0,35.0,5.0,1946.0,128.0,16.0,1877.0,23.0,6.0,695.0,422.0,21.0,14897.0,49.0,8.0,1363.0,638.0,29.0,18000.0,42.0,9.0,989.0,0.0,6.0,0.0,120.0,16.0,4518.0,290.0,34.0,5564.0,507.0,47.0,7944.0,156.0,14.0,2659.0,31.0,7.0,681.0,94.0,19.0,3208.0,25.0,3.0,403.0,,,,310.0,15.0,7903.0,14.0,5.0,257.0,76.0,18.0,2205.0,9.0,6.0,114.0,47.0,23.0,1905.0,135.0,11.0,3426.0,,,,132.0,15.0,6788.0,,,,,,,21.0,5.0,664.0,20.0,5.0,979.0,,,,,,,7.0,3.0,206.0,0.0,4.0,0.0,7.0,3.0,81.0,,,,,,,,,,9.0,3.0,189.0,,,,,,,,,,,,,51.0,5.0,1908.0,43.0,5.0,3090.0,23.0,3.0,481.0,,,,,,,76.0,13.0,4741.0,,,,,,,29.0,5.0,325.0,187.0,21.0,9457.0,7.0,3.0,702.0,,,,,,,51.0,13.0,4304.0,,,,111.0,20.0,5865.0,42.0,27.0,1574.0,126.0,28.0,5701.0,109.0,19.0,2979.0,,,,39.0,13.0,1271.0,,,,,,,,,,81.0,27.0,4675.0,105.0,27.0,5618.0,69.0,15.0,3663.0,,,,89.0,11.0,5921.0,43.0,17.0,8729.0,14.0,6.0,1592.0,24.0,9.0,1123.0,54.0,14.0,2162.0,0.0,3.0,0.0,,,,,,,,,,0.0,5.0,0.0,266.0,7.0,6417.0,,,,250.0,79.0,12105.0,18.0,3.0,445.0,0.0,4.0,0.0,,,,16.0,7.0,890.0,300.0,7.0,9916.0,,,,14.0,3.0,1026.0,,,,74.0,14.0,1915.0,,,,78.0,17.0,4844.0,131.0,20.0,6581.0,137.0,25.0,6043.0,120.0,11.0,5169.0,,,,145.0,7.0,3688.0,34.0,3.0,722.0,,,,,,,0.0,3.0,0.0,0.0,4.0,0.0,88.0,4.0,2575.0,,,,460.0,28.0,11080.0,57.0,8.0,1293.0,,,,154.0,20.0,2705.0,0.0,3.0,0.0,,,,5.0,3.0,122.0,0.0,3.0,0.0,67.0,10.0,2637.0,0.0,4.0,0.0,,,,630.0,38.0,13077.0,1655.0,81.0,36595.0,130.0,37.0,11372.0,,,,82.0,9.0,1120.0,,,,2278.0,170.0,50568.0,167.0,47.0,5963.0,8.0,4.0,239.0,0.0,3.0,0.0,21.0,8.0,577.0,47.0,16.0,1223.0,,,,,,,19.0,5.0,393.0,151.0,33.0,3587.0,,,,70.0,13.0,2109.0,11.0,4.0,196.0,106.0,19.0,3040.0,2573.1359630007105
33005,,,,,13.0,7.0,325.0,,,,,,,,,,,,,11.0,3.0,1293.0,0.0,3.0,0.0,,,,,,,257.0,52.0,12190.0,135.0,11.0,9387.0,42.0,4.0,4703.0,,,,77.0,4.0,6005.0,,,,364.0,43.0,21416.0,274.0,56.0,13288.0,142.0,43.0,6637.0,91.0,29.0,5255.0,87.0,4.0,2024.0,,,,,,,13.0,3.0,220.0,4.0,3.0,90.0,,,,,,,,,,,,,40.0,4.0,1424.0,177.0,12.0,10023.0,,,,45.0,7.0,1309.0,,,,66.0,4.0,2655.0,,,,,,,,,,,,,221.0,4.0,11923.0,,,,,,,,,,9.0,3.0,486.0,,,,,,,,,,,,,,,,322.0,12.0,16417.0,,,,452.0,4.0,21228.0,,,,193.0,5.0,14477.0,0.0,3.0,0.0,1135.0,5.0,62999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,,,,514.0,7.0,30855.0,10.0,3.0,298.0,27.0,5.0,895.0,,,,9.0,4.0,618.0,83.0,7.0,5450.0,,,,32.0,7.0,1480.0,,,,59.0,9.0,3502.0,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,7.0,4.0,556.0,499.0,21.0,24774.0,44.0,9.0,1912.0,211.0,22.0,6108.0,44.0,8.0,1335.0,88.0,9.0,1732.0,47.0,8.0,1176.0,517.0,27.0,21907.0,150.0,9.0,4620.0,1352.0,28.0,25697.0,0.0,3.0,0.0,0.0,8.0,0.0,169.0,13.0,8223.0,295.0,31.0,5012.0,123.0,11.0,2340.0,34.0,6.0,680.0,17.0,5.0,455.0,152.0,13.0,2447.0,40.0,3.0,623.0,,,,727.0,16.0,18348.0,16.0,4.0,287.0,40.0,6.0,794.0,47.0,12.0,757.0,138.0,24.0,5075.0,233.0,19.0,18078.0,,,,169.0,24.0,7923.0,,,,,,,51.0,8.0,2320.0,35.0,16.0,1583.0,,,,,,,,,,159.0,5.0,3236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,7.0,10112.0,,,,65.0,9.0,7461.0,,,,44.0,4.0,1511.0,93.0,10.0,5674.0,,,,,,,12.0,4.0,556.0,285.0,27.0,13994.0,55.0,8.0,3254.0,,,,12.0,6.0,335.0,85.0,19.0,6709.0,629.0,8.0,51418.0,184.0,28.0,9988.0,56.0,28.0,1943.0,30.0,10.0,1332.0,80.0,19.0,3407.0,20.0,4.0,673.0,42.0,9.0,1576.0,,,,,,,,,,115.0,29.0,6320.0,149.0,29.0,6986.0,89.0,25.0,5460.0,,,,58.0,14.0,4939.0,99.0,32.0,6633.0,,,,20.0,4.0,1230.0,102.0,14.0,4315.0,1523.0,13.0,132342.0,7.0,3.0,1577.0,,,,394.0,7.0,14912.0,12.0,3.0,1429.0,62.0,10.0,3534.0,147.0,4.0,3579.0,213.0,65.0,7991.0,24.0,4.0,2096.0,48.0,3.0,2148.0,,,,16.0,4.0,963.0,303.0,14.0,8630.0,,,,,,,,,,97.0,12.0,1708.0,,,,82.0,14.0,7526.0,213.0,32.0,11314.0,118.0,29.0,4239.0,0.0,11.0,0.0,,,,406.0,6.0,10876.0,0.0,3.0,0.0,,,,,,,0.0,6.0,0.0,247.0,11.0,7060.0,,,,,,,233.0,16.0,6049.0,39.0,7.0,612.0,,,,191.0,25.0,3410.0,15.0,4.0,227.0,0.0,3.0,114.0,,,,12.0,6.0,606.0,20.0,6.0,471.0,,,,,,,324.0,23.0,5988.0,306.0,17.0,5940.0,25.0,8.0,1545.0,,,,305.0,26.0,5754.0,55.0,5.0,1448.0,1927.0,130.0,35034.0,292.0,57.0,11680.0,,,,21.0,4.0,904.0,,,,168.0,26.0,2996.0,23.0,4.0,981.0,0.0,7.0,0.0,56.0,10.0,1230.0,246.0,41.0,4803.0,,,,87.0,9.0,2517.0,83.0,14.0,1007.0,11.0,6.0,359.0,1887.9567422386403
33007,,,,,130.0,21.0,4655.0,,,,,,,,,,,,,,,,84.0,10.0,8677.0,,,,,,,30.0,14.0,1051.0,32.0,4.0,2101.0,,,,,,,,,,,,,0.0,6.0,0.0,47.0,16.0,2040.0,3.0,5.0,89.0,41.0,18.0,1786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,6.0,5509.0,,,,,,,14.0,5.0,431.0,,,,,,,,,,,,,,,,,,,80.0,4.0,3448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,429.0,66.0,3.0,3531.0,,,,,,,,,,,,,,,,,,,23.0,3.0,1086.0,,,,,,,,,,,,,0.0,3.0,0.0,,,,,,,,,,67.0,3.0,2972.0,,,,233.0,7.0,9961.0,43.0,7.0,1798.0,89.0,12.0,2356.0,0.0,3.0,0.0,,,,42.0,6.0,1232.0,96.0,12.0,3551.0,49.0,7.0,1440.0,297.0,16.0,5502.0,,,,0.0,6.0,0.0,0.0,5.0,0.0,229.0,27.0,3807.0,20.0,8.0,269.0,,,,,,,56.0,5.0,1582.0,,,,,,,299.0,9.0,6976.0,6.0,4.0,64.0,6.0,4.0,74.0,,,,,,,,,,,,,102.0,12.0,3869.0,,,,,,,30.0,7.0,1390.0,74.0,18.0,3181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,5.0,604.0,,,,,,,,,,,,,43.0,7.0,2876.0,,,,,,,,,,199.0,18.0,10004.0,,,,,,,,,,0.0,5.0,0.0,,,,45.0,12.0,2024.0,20.0,10.0,3338.0,11.0,4.0,127.0,28.0,8.0,1141.0,,,,8.0,3.0,411.0,,,,,,,,,,23.0,7.0,964.0,25.0,6.0,752.0,15.0,5.0,957.0,,,,,,,0.0,3.0,57.0,,,,,,,59.0,7.0,1971.0,43.0,4.0,3167.0,,,,,,,,,,,,,,,,38.0,4.0,2541.0,85.0,20.0,3164.0,3.0,3.0,132.0,42.0,6.0,1169.0,,,,,,,60.0,6.0,2058.0,,,,,,,,,,34.0,3.0,1962.0,,,,78.0,11.0,5672.0,56.0,6.0,3676.0,52.0,10.0,2146.0,262.0,8.0,15772.0,,,,,,,,,,614.0,3.0,38930.0,,,,337.0,6.0,9820.0,,,,0.0,3.0,0.0,,,,501.0,29.0,10623.0,24.0,4.0,297.0,,,,80.0,14.0,1479.0,,,,,,,2.0,3.0,110.0,,,,,,,0.0,3.0,0.0,,,,86.0,18.0,1081.0,1393.0,38.0,28627.0,16.0,10.0,473.0,,,,13.0,5.0,166.0,,,,635.0,59.0,9765.0,101.0,32.0,3226.0,,,,,,,0.0,3.0,0.0,,,,15.0,4.0,412.0,,,,,,,54.0,17.0,842.0,,,,0.0,3.0,0.0,42.0,7.0,353.0,12.0,5.0,208.0,4740.469012327127
