Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
13001,Appling County,18,-82.3,31.78,1326.4,0.01,0.3,66.0,11.0,3459.0,,,,0.0,7.0,0.0,459.0,35.0,17475.0,247.0,20.0,8197.0,30.0,5.0,1495.0,141.0,23.0,6441.0,29.0,10.0,526.0,37.0,16.0,1297.0,,,,45.0,9.0,746.0,38.0,3.0,534.0,959.0,37.0,32040.0,,,,522.0,34.0,6637.0,145.0,45.0,3529.0,,,
13003,Atkinson County,8,-82.88,31.3,893.35,0.01,0.27,,,,,,,,,,0.0,4.0,0.0,111.0,5.0,4771.0,,,,55.0,7.0,1787.0,,,,,,,,,,,,,,,,26.0,5.0,601.0,,,,63.0,8.0,536.0,21.0,7.0,383.0,,,
13005,Bacon County,11,-82.44,31.56,740.22,0.01,0.38,135.0,17.0,4477.0,,,,,,,33.0,10.0,781.0,270.0,14.0,8979.0,0.0,5.0,0.0,131.0,16.0,6301.0,,,,63.0,16.0,2031.0,,,,0.0,5.0,0.0,,,,551.0,19.0,18839.0,12.0,3.0,247.0,176.0,17.0,2795.0,93.0,27.0,1886.0,,,
13007,Baker County,3,-82.28,30.31,904.67,0.0,0.0,,,,,,,,,,,,,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,32.0,4.0,1351.0,,,,,,,8.0,6.0,151.0,,,
13009,Baldwin County,46,-83.26,33.09,694.63,0.07,0.74,,,,,,,0.0,5.0,0.0,234.0,50.0,9365.0,170.0,23.0,10239.0,158.0,10.0,6569.0,398.0,61.0,17263.0,91.0,31.0,2227.0,219.0,58.0,6691.0,,,,955.0,32.0,25838.0,171.0,11.0,3660.0,4204.0,101.0,171574.0,152.0,13.0,3659.0,1965.0,101.0,23739.0,473.0,84.0,10313.0,,,
13011,Banks County,18,-83.5,34.34,605.91,0.03,1.0,39.0,7.0,1305.0,,,,,,,202.0,41.0,8478.0,98.0,13.0,4372.0,39.0,8.0,801.0,31.0,7.0,1430.0,33.0,7.0,591.0,42.0,15.0,2642.0,,,,195.0,15.0,8057.0,,,,153.0,15.0,7794.0,62.0,5.0,1524.0,976.0,46.0,15945.0,95.0,33.0,2796.0,,,
13013,Barrow County,75,-83.7,33.98,421.93,0.18,0.86,,,,,,,,,,1473.0,174.0,76203.0,1295.0,72.0,65734.0,146.0,18.0,3935.0,279.0,61.0,18482.0,118.0,57.0,4444.0,872.0,115.0,29352.0,,,,802.0,77.0,31715.0,79.0,17.0,1385.0,1703.0,103.0,64929.0,359.0,16.0,5264.0,2440.0,98.0,39286.0,854.0,140.0,23014.0,,,
13015,Bartow County,103,-84.84,34.24,1217.61,0.08,0.8,,,,98.0,4.0,5852.0,0.0,4.0,0.0,2299.0,242.0,105182.0,2499.0,145.0,117884.0,371.0,28.0,16998.0,680.0,143.0,39340.0,374.0,104.0,13098.0,660.0,173.0,33402.0,728.0,7.0,41959.0,1683.0,98.0,49196.0,165.0,21.0,5765.0,3091.0,214.0,165046.0,533.0,31.0,12057.0,4227.0,199.0,67022.0,1126.0,192.0,36100.0,,,
13017,Ben Hill County,17,-83.24,31.75,657.56,0.03,0.48,40.0,5.0,1792.0,,,,,,,53.0,13.0,1709.0,63.0,13.0,3284.0,138.0,7.0,6844.0,145.0,27.0,5271.0,29.0,13.0,702.0,44.0,10.0,1314.0,,,,365.0,9.0,8670.0,,,,467.0,27.0,15548.0,10.0,4.0,159.0,311.0,29.0,5117.0,141.0,35.0,2730.0,,,
13019,Berrien County,19,-83.24,31.26,1185.5,0.02,0.38,27.0,5.0,1650.0,,,,,,,70.0,19.0,1562.0,188.0,21.0,5490.0,18.0,5.0,734.0,145.0,24.0,5861.0,10.0,7.0,234.0,40.0,14.0,1376.0,,,,9.0,7.0,266.0,,,,281.0,25.0,8598.0,,,,256.0,24.0,3151.0,97.0,21.0,1832.0,,,
13021,Bibb County,154,-83.69,32.81,660.15,0.23,0.47,77.0,8.0,4755.0,,,,353.0,14.0,33653.0,1971.0,197.0,100510.0,3412.0,207.0,177355.0,1450.0,84.0,83627.0,9115.0,303.0,484515.0,1017.0,195.0,40400.0,2477.0,358.0,129596.0,1235.0,35.0,86697.0,4151.0,197.0,124266.0,2856.0,44.0,122165.0,15338.0,619.0,768935.0,432.0,38.0,6431.0,8836.0,444.0,125716.0,3215.0,400.0,90303.0,0.0,3.0,0.0
13023,Bleckley County,13,-83.33,32.43,567.33,0.02,0.93,77.0,13.0,3499.0,,,,,,,145.0,6.0,7348.0,37.0,6.0,1855.0,,,,72.0,10.0,2066.0,0.0,4.0,0.0,13.0,8.0,989.0,,,,33.0,6.0,1244.0,,,,234.0,17.0,6570.0,15.0,3.0,266.0,246.0,16.0,2947.0,94.0,25.0,1812.0,,,
