Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
08001,Adams County,488,-91.21,39.98,3065.3,0.16,0.9,11.0,4.0,378.0,916.0,32.0,108343.0,1220.0,17.0,127881.0,23523.0,1555.0,1465221.0,18423.0,752.0,1072966.0,3183.0,154.0,219614.0,3612.0,493.0,195387.0,2881.0,580.0,131828.0,5913.0,877.0,394804.0,1453.0,55.0,83018.0,10116.0,587.0,416127.0,2217.0,152.0,72762.0,25077.0,786.0,1474731.0,1257.0,111.0,29854.0,16520.0,814.0,301968.0,6312.0,917.0,219979.0,0.0,4.0,13.0
08003,Alamosa County,16,-105.79,37.58,1872.94,0.01,0.02,,,,,,,58.0,4.0,5205.0,325.0,45.0,16421.0,176.0,16.0,7531.0,123.0,15.0,4639.0,352.0,36.0,16854.0,86.0,23.0,2916.0,158.0,34.0,7452.0,0.0,3.0,0.0,169.0,21.0,3778.0,12.0,4.0,368.0,1547.0,78.0,59581.0,50.0,9.0,881.0,864.0,52.0,13188.0,233.0,47.0,5129.0,,,
08005,Arapahoe County,627,-104.36,39.64,2086.14,0.3,0.42,55.0,6.0,3845.0,605.0,82.0,75962.0,178.0,13.0,18322.0,21180.0,1775.0,1391464.0,12285.0,799.0,1186099.0,26707.0,518.0,2457137.0,26115.0,1664.0,2272054.0,5680.0,1354.0,329405.0,24701.0,2997.0,2056964.0,14680.0,203.0,1538436.0,27468.0,1129.0,1190802.0,5690.0,303.0,255163.0,38007.0,2228.0,1966016.0,4736.0,254.0,331810.0,29196.0,1414.0,571705.0,12594.0,1603.0,472168.0,44.0,10.0,376.0
08007,Archuleta County,13,-107.08,37.2,3509.36,0.0,0.09,5.0,4.0,428.0,,,,0.0,3.0,0.0,247.0,96.0,10788.0,18.0,7.0,1087.0,81.0,14.0,2989.0,97.0,20.0,4851.0,186.0,40.0,6964.0,99.0,44.0,4730.0,,,,148.0,26.0,3135.0,31.0,4.0,275.0,293.0,35.0,8282.0,446.0,18.0,6199.0,715.0,53.0,14411.0,190.0,43.0,5339.0,,,
08009,Baca County,4,-102.58,37.31,6622.28,0.0,0.0,5.0,3.0,146.0,0.0,3.0,0.0,,,,29.0,6.0,904.0,50.0,13.0,2153.0,,,,22.0,5.0,822.0,5.0,3.0,26.0,12.0,4.0,455.0,,,,,,,,,,0.0,5.0,0.0,,,,25.0,4.0,244.0,22.0,12.0,430.0,,,
08011,Bent County,6,-103.1,37.94,3991.59,0.0,0.0,,,,,,,0.0,3.0,0.0,,,,,,,,,,45.0,5.0,2445.0,,,,0.0,3.0,0.0,,,,0.0,3.0,0.0,,,,88.0,8.0,3434.0,,,,61.0,5.0,659.0,8.0,5.0,72.0,,,
08013,Boulder County,317,-105.36,40.1,1918.01,0.17,0.26,48.0,17.0,1612.0,138.0,21.0,11791.0,343.0,15.0,32987.0,4748.0,831.0,270098.0,10598.0,498.0,1137748.0,6945.0,362.0,810883.0,3965.0,662.0,406818.0,2783.0,773.0,160748.0,25810.0,2945.0,2530464.0,2305.0,56.0,197402.0,6623.0,599.0,287526.0,3184.0,299.0,85283.0,21791.0,1443.0,1102958.0,3264.0,273.0,69816.0,19643.0,937.0,383357.0,6751.0,980.0,233057.0,17.0,8.0,190.0
08014,Broomfield County,64,-105.05,39.94,86.96,0.74,0.46,,,,30.0,6.0,3440.0,,,,3570.0,142.0,227830.0,1383.0,96.0,120500.0,5925.0,66.0,661206.0,2436.0,132.0,173825.0,422.0,147.0,23164.0,3919.0,405.0,369914.0,9496.0,33.0,767628.0,1553.0,109.0,69998.0,833.0,51.0,26730.0,2684.0,196.0,119440.0,410.0,36.0,7099.0,3617.0,176.0,79617.0,1092.0,168.0,40994.0,,,
08015,Chaffee County,19,-106.18,38.74,2629.68,0.01,0.24,2.0,4.0,322.0,,,,69.0,3.0,5470.0,594.0,155.0,32930.0,138.0,20.0,4383.0,90.0,13.0,2882.0,266.0,44.0,16987.0,164.0,82.0,4873.0,204.0,105.0,8534.0,,,,112.0,34.0,2728.0,89.0,10.0,1698.0,1002.0,77.0,48295.0,443.0,33.0,8422.0,1394.0,113.0,30259.0,277.0,73.0,7300.0,,,
08017,Cheyenne County,2,-101.76,39.8,4614.87,0.0,0.0,,,,242.0,8.0,15874.0,,,,9.0,4.0,227.0,43.0,7.0,2322.0,,,,0.0,4.0,0.0,,,,7.0,4.0,84.0,,,,,,,,,,,,,,,,20.0,3.0,220.0,0.0,3.0,0.0,,,
08019,Clear Creek County,9,-105.64,39.68,1026.14,0.01,0.11,,,,675.0,7.0,39628.0,0.0,4.0,0.0,102.0,52.0,3652.0,36.0,21.0,1528.0,,,,13.0,9.0,570.0,22.0,18.0,544.0,64.0,46.0,4151.0,,,,52.0,20.0,2082.0,23.0,4.0,882.0,85.0,18.0,2506.0,779.0,15.0,9032.0,623.0,55.0,14396.0,86.0,15.0,2366.0,,,
08021,Conejos County,8,-106.17,37.19,3343.37,0.0,0.18,,,,,,,,,,62.0,15.0,2188.0,30.0,6.0,1132.0,,,,,,,,,,12.0,7.0,450.0,,,,0.0,3.0,0.0,,,,230.0,15.0,8440.0,,,,49.0,13.0,1455.0,20.0,9.0,350.0,,,
08023,Costilla County,4,-105.42,37.24,3187.67,0.0,0.0,,,,,,,,,,3.0,4.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,6.0,1066.0,,,,57.0,7.0,768.0,0.0,3.0,0.0,,,
08025,Crowley County,6,-103.83,38.34,2070.36,0.0,0.03,,,,,,,15.0,3.0,516.0,,,,,,,,,,18.0,3.0,754.0,,,,,,,,,,,,,,,,83.0,3.0,2205.0,,,,,,,14.0,4.0,220.0,,,
