Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
23001,Androscoggin County,107,-70.2,44.14,1287.45,0.08,0.67,49.0,13.0,1879.0,,,,238.0,12.0,20510.0,2260.0,370.0,117069.0,1521.0,120.0,75959.0,1098.0,37.0,48946.0,3298.0,135.0,198545.0,463.0,128.0,17140.0,1830.0,185.0,98581.0,697.0,12.0,38082.0,2721.0,167.0,73471.0,1982.0,20.0,56653.0,10035.0,380.0,492089.0,349.0,39.0,5376.0,3470.0,237.0,62564.0,1235.0,264.0,36549.0,,,
23003,Aroostook County,69,-68.47,46.68,17681.23,0.0,0.01,555.0,139.0,22798.0,,,,0.0,4.0,0.0,661.0,201.0,30305.0,582.0,77.0,30731.0,351.0,36.0,12560.0,831.0,86.0,41501.0,307.0,75.0,7520.0,362.0,90.0,14336.0,92.0,7.0,4694.0,586.0,85.0,15826.0,84.0,9.0,1999.0,5892.0,224.0,252618.0,126.0,28.0,1564.0,2018.0,141.0,30232.0,623.0,179.0,15040.0,,,
23005,Cumberland County,289,-77.28,40.15,2465.98,0.12,0.46,110.0,95.0,4299.0,0.0,3.0,0.0,578.0,21.0,48057.0,8304.0,1169.0,487133.0,7396.0,481.0,496394.0,4127.0,252.0,268322.0,14059.0,650.0,1160724.0,3356.0,652.0,146694.0,10892.0,1474.0,784637.0,6233.0,82.0,613944.0,9664.0,694.0,348763.0,6272.0,169.0,225884.0,33509.0,1374.0,1753343.0,2715.0,240.0,65407.0,17246.0,1095.0,386441.0,6644.0,999.0,210822.0,8.0,12.0,296.0
23007,Franklin County,30,-95.22,33.2,4514.24,0.01,0.08,182.0,27.0,7210.0,,,,59.0,7.0,4824.0,343.0,103.0,14018.0,89.0,20.0,3368.0,167.0,24.0,6940.0,608.0,32.0,22677.0,126.0,31.0,3345.0,122.0,32.0,3825.0,,,,211.0,34.0,5155.0,0.0,5.0,0.0,1895.0,107.0,73482.0,876.0,26.0,11869.0,1165.0,111.0,17948.0,277.0,70.0,6452.0,,,
23009,Hancock County,54,-91.15,40.39,4543.05,0.01,0.13,128.0,122.0,6978.0,,,,25.0,4.0,1400.0,1474.0,315.0,60220.0,359.0,63.0,16605.0,337.0,52.0,13714.0,516.0,75.0,29461.0,214.0,89.0,8906.0,1682.0,140.0,118021.0,14.0,4.0,348.0,335.0,116.0,14964.0,595.0,33.0,14895.0,3365.0,170.0,147913.0,346.0,83.0,12102.0,2218.0,335.0,84642.0,937.0,191.0,31837.0,,,
23011,Kennebec County,121,-69.83,44.42,2463.93,0.05,0.33,71.0,24.0,2629.0,,,,0.0,7.0,0.0,1756.0,354.0,84273.0,3141.0,113.0,165951.0,1668.0,67.0,77068.0,1117.0,144.0,67463.0,525.0,111.0,19816.0,1414.0,274.0,79174.0,268.0,18.0,15774.0,1822.0,174.0,53187.0,3150.0,53.0,114650.0,13778.0,471.0,638030.0,463.0,62.0,10740.0,4957.0,291.0,94354.0,1867.0,379.0,65533.0,2.0,3.0,70.0
23013,Knox County,40,-99.71,33.59,1058.87,0.04,0.37,350.0,144.0,38638.0,,,,69.0,8.0,4322.0,840.0,210.0,35785.0,312.0,55.0,13514.0,333.0,36.0,13144.0,731.0,61.0,46273.0,187.0,67.0,7502.0,520.0,133.0,25527.0,74.0,4.0,4075.0,474.0,72.0,15460.0,266.0,32.0,8388.0,3002.0,166.0,117506.0,363.0,55.0,10669.0,1602.0,175.0,42079.0,742.0,178.0,24963.0,,,
23015,Lincoln County,34,-81.21,35.49,1337.1,0.03,0.36,71.0,78.0,3442.0,,,,0.0,3.0,0.0,693.0,219.0,28205.0,267.0,36.0,10311.0,165.0,28.0,7167.0,289.0,41.0,15621.0,92.0,47.0,3514.0,308.0,99.0,13493.0,89.0,4.0,5583.0,399.0,70.0,16000.0,314.0,18.0,10988.0,1886.0,109.0,67349.0,271.0,51.0,10570.0,1032.0,170.0,38318.0,501.0,117.0,15158.0,,,
23017,Oxford County,57,-70.78,44.47,5636.83,0.01,0.17,167.0,48.0,7836.0,,,,37.0,5.0,3395.0,782.0,187.0,34093.0,194.0,34.0,8120.0,137.0,29.0,5722.0,321.0,42.0,16661.0,163.0,49.0,6589.0,344.0,75.0,16389.0,0.0,3.0,0.0,228.0,61.0,9631.0,447.0,15.0,18783.0,3084.0,135.0,108469.0,211.0,30.0,4725.0,2930.0,150.0,54257.0,502.0,134.0,10817.0,,,
23019,Penobscot County,152,-68.6,45.29,9214.29,0.02,0.21,631.0,70.0,31345.0,,,,595.0,13.0,49224.0,2661.0,444.0,149058.0,2245.0,176.0,105702.0,1214.0,67.0,55363.0,1942.0,201.0,125038.0,892.0,182.0,29256.0,1736.0,305.0,91026.0,1326.0,31.0,89555.0,2620.0,207.0,79819.0,1664.0,42.0,41898.0,14639.0,544.0,758709.0,574.0,68.0,12249.0,5980.0,330.0,104009.0,1850.0,375.0,54918.0,,,
23021,Piscataquis County,17,-69.29,45.84,11338.74,0.0,0.01,61.0,16.0,2682.0,,,,,,,158.0,62.0,7348.0,7.0,7.0,227.0,0.0,6.0,0.0,70.0,18.0,2414.0,27.0,15.0,815.0,53.0,11.0,1450.0,,,,206.0,27.0,3379.0,0.0,5.0,0.0,1347.0,41.0,49481.0,73.0,13.0,829.0,315.0,57.0,6175.0,95.0,36.0,1971.0,,,
23023,Sagadahoc County,35,-69.87,43.99,772.05,0.05,0.48,15.0,8.0,191.0,,,,,,,994.0,171.0,57141.0,148.0,20.0,5407.0,145.0,18.0,5007.0,297.0,32.0,16303.0,71.0,35.0,2713.0,809.0,110.0,55447.0,7.0,3.0,651.0,330.0,45.0,9852.0,191.0,8.0,6559.0,1107.0,116.0,30907.0,262.0,15.0,3492.0,1093.0,85.0,23060.0,498.0,92.0,15903.0,,,
23025,Somerset County,51,-79.04,40.0,10605.13,0.0,0.07,339.0,48.0,15585.0,,,,101.0,10.0,7480.0,1048.0,164.0,65424.0,181.0,33.0,7891.0,129.0,26.0,7546.0,271.0,34.0,11568.0,214.0,34.0,10118.0,362.0,50.0,16250.0,129.0,6.0,12562.0,832.0,52.0,23439.0,263.0,16.0,9444.0,2894.0,132.0,101048.0,111.0,31.0,3621.0,865.0,96.0,16158.0,389.0,114.0,8510.0,,,
23027,Waldo County,39,-69.14,44.49,1977.14,0.02,0.21,35.0,12.0,1117.0,,,,,,,514.0,138.0,23491.0,329.0,27.0,15437.0,0.0,19.0,0.0,743.0,31.0,48079.0,58.0,30.0,2491.0,207.0,64.0,9198.0,37.0,6.0,2586.0,298.0,52.0,10301.0,440.0,15.0,9428.0,1774.0,116.0,81498.0,102.0,23.0,3260.0,860.0,94.0,18316.0,430.0,102.0,13419.0,,,
23029,Washington County,32,-96.39,30.22,7352.18,0.0,0.02,266.0,65.0,9965.0,,,,,,,261.0,95.0,9264.0,188.0,47.0,7146.0,88.0,20.0,3661.0,289.0,32.0,15946.0,20.0,13.0,535.0,129.0,27.0,6604.0,,,,91.0,26.0,2764.0,261.0,16.0,7355.0,1799.0,105.0,65556.0,21.0,11.0,385.0,618.0,82.0,9789.0,236.0,73.0,6249.0,,,
23031,York County,201,-76.74,39.97,2652.9,0.08,0.58,122.0,30.0,5757.0,12.0,6.0,1375.0,114.0,13.0,9355.0,3263.0,841.0,162072.0,1437.0,163.0,65933.0,560.0,65.0,21016.0,1660.0,217.0,96238.0,639.0,246.0,26583.0,1744.0,424.0,94773.0,523.0,19.0,64527.0,1653.0,327.0,61186.0,1949.0,51.0,76562.0,11907.0,595.0,495772.0,783.0,115.0,31793.0,8424.0,807.0,244538.0,2100.0,484.0,59252.0,15.0,10.0,198.0
