Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
18001,Adams County,35.0,-91.21,39.98,880.54,0.04,0.37,11.0,3.0,336.0,0.0,3.0,0.0,,,,342.0,77.0,15093.0,287.0,35.0,10962.0,241.0,13.0,9831.0,273.0,50.0,12340.0,82.0,20.0,2953.0,216.0,44.0,10158.0,,,,349.0,30.0,8301.0,86.0,6.0,1212.0,1602.0,54.0,51649.0,17.0,8.0,511.0,977.0,54.0,10335.0,616.0,113.0,13532.0,,,
18003,Allen County,368.0,-84.06,40.81,1709.43,0.22,0.32,30.0,11.0,525.0,293.0,6.0,7810.0,0.0,16.0,0.0,9551.0,886.0,579967.0,9052.0,571.0,486259.0,3410.0,146.0,162557.0,8849.0,659.0,643847.0,2134.0,434.0,85409.0,5899.0,821.0,317666.0,3067.0,60.0,250141.0,9530.0,501.0,265047.0,3783.0,111.0,99737.0,35405.0,1046.0,1666015.0,2393.0,131.0,44296.0,16957.0,750.0,254112.0,10800.0,987.0,271437.0,19.0,4.0,328.0
18005,Bartholomew County,81.0,-85.82,39.19,1060.65,0.08,0.24,0.0,3.0,0.0,50.0,4.0,2925.0,137.0,16.0,12137.0,1734.0,145.0,109279.0,1129.0,82.0,88648.0,440.0,27.0,21904.0,971.0,130.0,57609.0,354.0,73.0,12461.0,2710.0,149.0,179080.0,0.0,20.0,0.0,3133.0,92.0,84938.0,335.0,25.0,7722.0,5166.0,224.0,241859.0,246.0,26.0,4387.0,4350.0,173.0,64363.0,1366.0,177.0,32590.0,,,
18007,Benton County,9.0,-94.05,45.72,1052.65,0.01,0.0,,,,,,,,,,50.0,14.0,1861.0,247.0,13.0,10382.0,22.0,5.0,450.0,102.0,12.0,4201.0,7.0,3.0,88.0,55.0,11.0,2337.0,,,,52.0,9.0,1741.0,,,,66.0,12.0,1999.0,,,,44.0,6.0,415.0,95.0,17.0,3016.0,,,
18009,Blackford County,12.0,-85.33,40.47,428.89,0.03,0.2,,,,,,,,,,158.0,12.0,6634.0,83.0,10.0,4219.0,44.0,6.0,1498.0,68.0,20.0,2307.0,25.0,12.0,462.0,110.0,11.0,4230.0,,,,28.0,9.0,770.0,,,,487.0,35.0,18047.0,32.0,4.0,282.0,251.0,17.0,2999.0,118.0,36.0,1720.0,,,
18011,Boone County,63.0,-88.82,42.32,1096.11,0.06,0.48,32.0,7.0,1383.0,58.0,5.0,4193.0,,,,1662.0,147.0,93431.0,2028.0,91.0,104489.0,780.0,29.0,37174.0,466.0,104.0,28027.0,309.0,83.0,12586.0,885.0,188.0,51006.0,623.0,7.0,29730.0,1040.0,102.0,39575.0,54.0,19.0,1334.0,2455.0,132.0,107161.0,198.0,34.0,6246.0,2162.0,127.0,32241.0,1075.0,139.0,25421.0,,,
18013,Brown County,15.0,-98.99,31.75,820.12,0.02,0.38,,,,,,,,,,148.0,51.0,5352.0,16.0,5.0,813.0,15.0,5.0,552.0,40.0,11.0,1526.0,65.0,13.0,1578.0,64.0,26.0,2398.0,,,,122.0,16.0,2952.0,16.0,5.0,580.0,376.0,21.0,10256.0,84.0,12.0,1297.0,537.0,45.0,8328.0,107.0,29.0,3001.0,,,
18015,Carroll County,20.0,-89.96,42.06,971.11,0.02,0.01,,,,,,,,,,290.0,70.0,13030.0,167.0,28.0,8034.0,17.0,4.0,551.0,119.0,25.0,4332.0,16.0,11.0,606.0,145.0,18.0,2880.0,,,,129.0,17.0,4391.0,,,,270.0,34.0,8128.0,19.0,4.0,191.0,513.0,34.0,8061.0,157.0,48.0,3326.0,,,
18017,Cass County,38.0,-94.35,33.06,1074.74,0.04,0.1,,,,,,,,,,669.0,59.0,38767.0,499.0,40.0,22560.0,132.0,9.0,3575.0,282.0,45.0,13468.0,58.0,16.0,1879.0,179.0,38.0,5775.0,,,,551.0,33.0,14853.0,,,,2525.0,69.0,88754.0,45.0,11.0,470.0,1108.0,71.0,13368.0,459.0,94.0,9497.0,,,
18019,Clark County,115.0,-87.78,39.33,973.87,0.12,0.76,11.0,3.0,491.0,253.0,7.0,7809.0,190.0,16.0,14755.0,3121.0,250.0,160132.0,2014.0,114.0,118389.0,913.0,30.0,20098.0,2293.0,160.0,119662.0,487.0,107.0,18359.0,1413.0,187.0,72642.0,272.0,10.0,19307.0,1932.0,121.0,53644.0,230.0,21.0,6652.0,6166.0,262.0,276165.0,667.0,34.0,8815.0,6063.0,236.0,90178.0,2231.0,250.0,65164.0,0.0,3.0,0.0
